Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,1,20,11,27,1,77,23,0,0,0,10,10,10,0,0,10,10,0,10,0,6,8,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,28,1,7,7,5,5,49,31,51,0,1
0,0,1,31,5,31,1,79,28,0,0,0,5,5,5,0,0,5,8,0,5,0,6,10,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,5,25,1,7,7,5,5,22,33,63,0,1
0,0,0,23,8,26,1,77,31,0,0,0,6,6,6,0,0,6,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,27,0,10,10,5,5,30,32,57,0,1
0,0,1,8,8,25,1,77,24,0,0,0,6,6,6,0,0,6,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,24,1,14,14,4,5,25,27,57,0,1
0,0,0,40,9,26,1,75,24,0,0,0,7,7,7,0,0,7,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,1,4,8,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,6,5,26,29,52,0,1
0,0,1,32,8,19,1,77,22,0,0,0,7,7,7,0,0,7,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,27,1,10,10,3,5,23,29,58,0,1
0,0,0,26,7,31,1,79,23,0,0,0,5,5,5,0,0,5,8,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,13,13,7,5,28,31,56,0,1
0,0,1,26,9,0,1,73,36,0,0,0,8,8,8,0,0,8,8,0,10,0,5,9,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,5,26,1,9,9,5,5,26,30,56,0,1
0,0,1,20,10,0,1,78,25,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,29,53,0,1
0,0,1,31,10,78,1,80,26,0,0,0,9,9,9,0,0,9,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,26,1,9,9,5,5,22,30,57,0,1
0,0,0,25,9,26,1,77,22,0,0,0,9,9,9,0,0,9,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,25,29,58,0,1
0,0,1,25,8,23,1,74,29,0,0,0,7,7,7,0,0,7,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,26,1,10,10,5,5,30,32,55,0,1
0,0,1,23,11,23,1,76,23,0,0,0,11,11,11,0,0,11,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,27,1,8,8,4,5,24,31,60,0,1
0,0,1,28,10,28,1,81,28,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,5,25,32,55,0,1
0,0,1,6,10,28,1,77,25,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,29,57,0,1
0,0,0,43,6,22,1,75,25,0,0,0,5,5,5,0,0,5,6,0,10,0,6,6,0,0,0,0,0,0,0,0,0,1,5,6,0,0,0,0,0,0,0,0,0,0,5,25,0,11,11,5,5,23,27,50,0,1
0,0,0,27,6,27,1,78,27,0,0,0,6,6,6,0,0,6,10,0,7,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,0,3,3,4,5,7,26,56,0,1
0,0,2,0,7,24,1,78,25,0,0,0,7,7,7,0,0,7,6,0,6,0,7,6,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,0,5,26,2,9,9,5,5,46,31,54,0,1
0,0,1,0,10,30,1,73,24,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,6,5,29,32,56,0,1
0,0,1,0,10,25,1,78,24,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,32,51,0,1
0,0,1,0,10,26,1,80,30,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,24,31,61,0,1
0,0,1,0,10,26,1,76,25,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,28,29,61,0,1
0,0,2,0,10,11,1,77,19,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,28,2,5,5,2,5,25,28,46,0,1
0,0,2,0,10,28,1,77,27,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,24,2,5,5,0,5,23,31,64,0,1
0,0,1,0,10,28,1,75,31,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,12,5,23,30,48,0,1
0,0,1,0,10,35,1,80,22,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,6,5,25,31,57,0,1
0,0,1,253,10,25,1,72,24,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,32,31,66,0,1
0,0,0,31,10,23,1,81,27,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,4,5,25,25,51,0,1
0,0,1,19,10,27,1,77,27,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,2,5,20,31,57,0,1
0,0,1,33,10,20,1,76,6,0,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,9,5,32,30,60,0,1
0,0,1,20,10,33,1,75,45,0,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,2,5,20,34,58,0,1
0,0,1,31,8,25,1,77,29,0,0,0,8,8,8,0,0,8,10,0,8,0,6,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,6,6,8,5,31,34,56,0,1
0,0,1,21,8,20,1,78,22,0,0,0,8,8,8,0,0,8,10,0,8,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,5,5,25,33,57,0,1
0,0,0,21,9,22,1,77,20,0,0,0,8,8,8,0,0,8,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,0,5,26,0,9,9,5,5,26,29,48,0,1
0,0,1,35,9,33,1,75,26,0,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,25,1,9,9,5,5,22,32,40,0,1
0,0,0,25,8,28,1,80,33,0,0,0,7,7,7,0,0,7,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,26,0,10,10,5,5,30,33,78,0,1
0,0,1,24,9,26,1,77,24,0,0,0,7,7,7,0,0,7,8,0,9,0,7,8,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,5,27,1,14,14,5,4,25,32,59,0,1
0,0,1,22,8,26,1,76,22,0,0,0,7,7,7,0,0,7,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,5,25,1,10,10,5,6,11,34,53,0,1
0,0,0,31,8,22,1,78,32,0,0,0,6,6,6,0,0,6,10,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,13,13,5,5,38,32,54,0,1
0,0,1,26,9,28,1,76,25,0,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,8,8,4,4,28,27,62,0,1
0,0,0,23,8,20,1,74,26,0,0,0,6,6,6,0,0,6,10,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,13,13,5,5,23,31,50,0,1
0,0,1,19,1,28,1,80,26,0,0,0,1,1,1,0,0,1,6,0,2,0,6,6,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,28,26,61,0,1
0,0,1,30,10,22,1,77,26,0,0,0,9,9,9,0,0,9,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,0,5,27,1,10,10,5,5,26,32,54,0,1
0,0,1,30,9,34,1,74,19,0,0,0,8,8,8,0,0,8,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,25,1,10,10,5,5,25,32,49,0,1
0,0,1,23,10,22,1,76,24,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,24,1,6,6,4,4,22,32,61,0,1
0,0,1,28,10,24,1,80,33,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,27,1,6,6,5,5,23,29,61,0,1
0,0,1,26,2,28,1,77,26,0,0,0,1,1,1,0,0,1,0,0,10,0,6,2,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,5,26,1,14,14,5,5,30,26,55,0,1
0,0,1,21,9,28,1,76,26,0,0,0,9,9,9,0,0,9,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,5,5,23,32,58,0,1
0,0,2,0,10,23,1,79,21,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,24,2,5,5,5,5,31,31,50,0,1
0,0,2,54,10,24,0,70,27,0,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,23,2,5,5,5,5,23,30,49,0,1
0,0,1,28,9,30,2,84,28,0,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,4,10,0,0,0,0,0,0,0,0,0,0,5,30,1,5,5,5,5,24,33,63,0,1
0,0,2,26,8,20,1,76,26,0,0,0,7,7,7,0,0,7,10,0,8,0,7,9,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,5,26,2,10,10,5,5,30,32,62,0,1
0,0,0,19,10,18,1,77,26,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,25,0,6,6,4,5,25,28,51,0,1
0,0,2,28,10,0,1,77,16,0,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,25,2,5,5,6,5,26,33,60,0,1
0,0,2,17,10,0,1,77,35,2,0,0,9,9,9,0,0,9,8,0,10,0,6,9,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,5,24,2,10,10,4,5,26,29,52,0,1
0,0,3,38,9,90,1,78,26,78,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,28,3,5,5,6,5,25,36,63,0,1
0,0,1,26,10,26,1,76,26,76,0,0,1,1,1,0,0,1,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,28,57,0,1
0,0,2,26,12,26,1,77,25,77,0,0,0,0,0,0,0,0,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,26,2,5,5,5,5,26,31,55,0,1
0,0,2,25,9,25,1,77,26,77,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,1,0,5,26,2,6,6,5,5,25,32,57,0,1
0,0,2,26,11,26,1,77,26,76,0,0,3,3,3,0,0,3,12,1,11,0,7,10,0,0,0,0,0,0,0,0,1,0,5,10,0,0,0,0,0,0,0,0,0,1,7,26,2,7,7,5,5,26,40,57,0,1
0,0,2,25,9,26,1,74,25,78,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,25,2,6,6,5,5,25,36,55,0,1
0,0,2,26,10,25,1,79,26,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,2,5,5,5,5,26,33,57,0,1
0,0,1,26,10,26,1,77,26,77,0,0,10,10,10,0,0,10,8,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,4,4,5,5,26,32,57,0,1
0,0,1,25,10,25,1,78,25,77,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,30,55,0,1
0,0,1,26,10,26,1,77,26,77,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,37,57,0,1
0,0,1,25,11,25,1,76,25,77,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,36,55,0,1
0,0,1,26,10,26,1,78,26,78,0,0,9,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,35,57,0,1
0,0,1,26,10,26,1,75,26,75,0,0,11,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,36,57,0,0
0,0,1,26,10,26,1,78,25,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,26,31,55,0,1
0,0,1,25,10,25,1,78,26,76,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,25,37,57,0,1
0,0,1,26,10,26,1,76,26,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,26,37,56,0,1
0,0,1,25,9,26,1,77,25,78,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,33,55,0,1
0,0,1,26,10,25,1,76,26,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,34,57,0,1
0,0,1,26,10,26,1,77,26,77,0,0,10,10,10,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,35,57,0,1
0,0,0,25,10,25,1,78,25,77,0,0,10,10,10,0,0,9,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,25,34,55,0,1
0,0,1,26,11,26,1,77,26,78,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,37,57,0,1
0,0,1,26,9,26,1,76,25,76,0,0,9,9,9,0,0,9,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,38,55,0,1
0,0,1,25,11,25,1,77,26,77,0,0,10,11,11,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,35,57,0,1
0,0,1,26,10,26,1,78,26,78,0,0,10,10,10,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,36,57,0,1
0,0,0,26,10,26,1,76,25,76,0,0,11,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,26,35,55,0,1
0,0,1,25,10,25,1,76,26,76,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,34,57,0,1
0,0,2,26,9,26,1,77,25,77,0,0,10,9,9,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,27,2,5,5,5,5,26,32,56,0,1
0,0,1,25,11,26,1,78,26,78,0,0,9,11,11,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,38,56,0,1
0,0,0,26,9,25,1,78,26,77,0,0,10,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,25,33,57,0,1
0,0,1,26,10,26,1,75,25,76,0,0,10,10,10,0,0,11,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,36,56,0,1
0,0,1,25,11,26,1,78,26,78,0,0,11,11,11,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,38,56,0,1
0,0,1,26,10,25,1,77,26,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,33,57,0,1
0,0,1,26,10,26,1,76,25,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,0,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,36,56,0,1
0,0,1,25,9,25,1,78,26,77,0,0,9,9,9,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,33,56,0,1
0,0,1,26,10,26,1,77,26,77,0,0,10,10,10,0,0,9,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,36,57,0,1
0,0,1,26,11,26,1,76,25,77,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,38,55,0,1
0,0,1,25,9,25,1,78,26,78,0,0,9,9,9,0,0,9,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,36,57,0,1
