Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,1,25,10,31,1,78,17,74,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,8,26,70,0,1
0,0,1,38,8,20,1,78,35,81,0,0,7,7,7,0,0,7,10,0,9,0,7,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,5,27,1,11,11,4,5,0,31,56,0,1
0,0,1,26,9,21,1,76,26,73,0,0,8,8,8,0,0,8,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,6,9,0,0,0,0,0,0,0,0,0,0,5,26,1,10,10,6,5,65,30,53,0,1
0,0,0,20,10,36,1,76,22,73,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,31,26,58,0,1
0,0,2,26,8,24,1,77,25,86,0,0,7,7,7,0,0,7,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0,0,0,0,5,26,2,10,10,5,5,25,30,56,0,1
0,0,1,28,9,27,1,76,23,76,0,0,9,9,9,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,22,32,59,0,1
0,0,1,27,10,22,1,79,32,70,0,0,9,9,9,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,23,1,10,10,5,5,26,31,50,0,1
0,0,0,27,9,29,1,78,25,80,0,0,7,7,7,0,0,7,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,28,0,12,8,4,5,26,31,58,0,1
0,0,1,10,8,19,1,72,26,81,0,0,8,8,8,0,0,8,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,5,24,1,7,11,5,5,30,29,45,0,1
0,0,1,0,9,32,1,79,26,78,0,0,7,7,7,0,0,7,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,5,26,1,13,13,6,5,20,29,65,0,1
0,0,1,0,9,22,1,74,24,66,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,9,9,5,5,31,29,49,0,1
0,0,1,80,9,30,1,77,24,87,0,0,9,9,9,0,0,9,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,5,10,27,60,0,1
0,0,2,36,10,25,1,82,22,71,0,0,3,3,3,0,0,3,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,25,2,5,5,6,5,42,28,62,0,1
0,0,3,28,8,22,1,76,27,83,0,0,4,4,4,0,0,4,8,0,8,0,7,9,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,27,3,12,12,5,5,26,31,44,0,1
0,0,1,25,8,26,1,77,31,77,0,0,6,6,6,0,0,6,10,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,6,8,0,0,0,0,0,0,0,0,0,0,5,25,1,13,13,5,5,25,30,29,0,1
0,0,2,21,9,29,1,77,26,77,0,0,7,7,7,0,0,7,8,0,10,0,7,8,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,5,25,2,15,15,5,5,26,28,31,0,1
0,0,1,31,8,15,1,77,24,73,0,0,7,7,7,0,0,7,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,27,1,8,8,5,5,19,26,32,0,1
0,0,1,25,8,36,1,76,27,78,0,0,6,6,6,0,0,6,10,0,10,0,5,8,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,5,24,1,13,13,5,5,28,27,147,0,1
0,0,1,26,7,26,1,75,26,69,0,0,5,5,5,0,0,5,6,0,10,0,7,6,0,0,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,5,25,1,14,14,4,5,30,34,57,0,1
0,0,1,26,8,22,0,79,20,78,0,0,7,7,7,0,0,7,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,27,1,11,11,6,5,20,33,52,0,1
0,0,1,22,8,26,2,76,23,87,0,0,6,6,6,0,0,6,10,0,10,0,5,8,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,5,25,1,12,12,5,5,23,29,30,0,1
0,0,1,28,9,29,1,76,28,75,0,0,8,8,8,0,0,8,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,8,8,4,5,22,34,84,0,1
0,0,2,27,6,26,1,79,31,78,0,0,4,4,4,0,0,4,10,0,8,0,6,8,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,26,2,13,13,5,5,36,31,57,0,1
0,0,1,25,9,25,1,77,19,69,0,0,8,8,8,0,0,8,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,12,12,0,5,13,33,58,0,1
0,0,1,21,7,26,1,76,33,84,0,0,6,6,6,0,0,6,10,0,9,0,6,8,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,25,1,10,10,0,5,35,25,55,0,1
0,0,1,23,10,23,1,77,16,77,0,0,10,10,10,0,0,10,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,26,1,8,8,13,5,15,34,55,0,1
0,0,3,19,6,28,1,78,31,71,0,0,5,5,5,0,0,5,8,0,7,0,6,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,3,11,11,0,5,35,32,54,0,1
0,0,1,0,7,26,1,77,21,73,0,0,6,6,6,0,0,6,10,0,8,0,8,8,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,5,25,1,11,11,13,5,21,32,56,0,1
0,0,1,0,8,24,1,76,0,81,0,0,6,6,6,0,0,6,10,0,10,0,6,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,26,1,13,13,5,5,19,29,60,0,1
0,0,0,0,7,27,1,75,55,83,0,0,2,2,2,0,0,2,10,0,9,0,5,9,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,5,24,0,7,7,5,5,25,23,48,0,1
0,0,1,0,6,25,1,76,24,77,0,0,0,0,0,0,0,0,8,0,9,0,6,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,26,1,13,12,5,5,19,27,57,0,1
0,0,2,0,7,7,1,81,21,78,0,0,0,0,0,0,0,0,12,1,8,0,7,10,0,0,0,0,0,0,0,0,1,0,5,10,0,0,0,0,0,0,0,0,0,1,7,26,2,8,9,5,5,33,32,58,0,1
0,0,0,0,10,44,1,73,34,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,27,0,6,6,2,5,28,30,54,0,1
0,0,1,0,10,27,1,79,22,70,0,0,10,10,10,0,0,10,9,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,7,7,0,5,30,31,63,0,1
0,0,1,0,10,23,1,79,22,75,0,0,10,10,10,0,0,10,11,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,13,5,34,30,58,0,1
0,0,2,0,9,28,1,77,26,75,0,0,9,9,9,0,0,9,9,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,27,2,5,5,5,5,23,30,49,0,1
0,0,3,267,11,24,1,74,28,83,0,0,11,11,11,0,0,11,9,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,24,3,5,5,5,5,30,35,64,0,1
0,0,0,19,3,0,1,77,32,72,0,0,2,2,2,0,0,2,2,0,10,0,7,2,0,0,0,0,0,0,0,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,5,26,0,14,14,5,5,19,22,55,0,1
0,0,0,32,0,53,1,78,16,83,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,26,0,12,12,5,5,29,25,55,0,1
0,0,0,24,0,24,1,75,31,77,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,27,23,57,0,1
0,0,0,27,0,27,1,78,29,80,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,27,0,12,12,5,5,28,26,57,0,1
0,0,0,28,0,26,1,75,25,76,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,24,0,12,12,5,5,18,21,41,0,0
0,0,0,22,1,26,1,78,28,76,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,5,26,0,14,14,5,5,24,27,70,0,1
0,0,0,8,0,25,1,78,17,77,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,26,0,12,12,5,5,26,20,57,0,1
0,0,0,0,0,26,1,77,34,78,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,27,0,12,12,5,5,35,23,46,0,1
0,0,0,69,0,25,1,75,26,72,0,0,0,0,0,0,0,0,0,0,10,0,8,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,24,0,12,12,3,5,20,22,65,0,1
0,0,0,24,0,20,1,76,25,78,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,5,27,0,13,13,7,5,21,20,46,0,1
0,0,0,27,10,23,1,79,26,80,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,1,0,5,25,0,9,9,5,5,20,24,66,0,1
0,0,2,31,20,0,1,79,26,74,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,25,2,3,3,4,4,41,23,45,0,1
0,0,3,25,20,60,1,76,21,69,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,26,3,3,3,5,5,26,25,62,0,1
0,0,2,21,20,19,1,76,22,89,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,26,2,3,3,5,5,25,25,59,0,1
0,0,3,28,20,26,1,76,26,77,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,24,3,3,3,5,5,26,27,61,0,1
0,0,3,21,20,30,1,77,31,75,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,27,3,3,3,5,5,18,25,46,0,1
0,0,2,33,20,20,1,78,22,72,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,25,2,3,3,5,5,27,22,66,0,1
0,0,2,18,20,26,1,79,28,82,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,2,0,0,5,5,32,25,55,0,1
0,0,4,26,20,32,1,74,26,78,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,27,4,0,0,4,5,16,23,56,0,1
0,0,2,13,20,20,1,78,29,71,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,25,2,0,0,6,5,35,23,57,0,1
0,0,2,26,20,32,1,73,20,78,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,23,2,0,0,5,5,26,26,49,0,1
0,0,3,45,20,22,1,82,31,78,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,26,3,0,0,5,5,19,21,58,0,1
0,0,3,20,20,24,1,75,25,76,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,27,3,0,0,5,5,11,25,58,0,1
0,0,2,31,20,30,1,76,22,78,0,0,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,5,25,2,2,2,5,5,40,25,62,0,1
0,0,3,15,20,25,1,77,29,78,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,24,3,0,0,5,5,31,25,47,0,1
0,0,1,36,20,17,1,77,20,65,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,27,1,0,0,4,5,26,22,57,0,1
0,0,4,1,20,11,1,76,24,86,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,25,4,0,0,0,5,25,22,52,0,1
0,0,2,48,20,0,1,74,32,66,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,26,2,0,0,11,5,18,25,65,0,1
0,0,3,27,20,67,1,79,26,89,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,26,3,0,0,5,5,23,24,58,0,1
0,0,2,2,17,25,1,74,26,77,0,0,1,1,1,0,0,1,2,0,2,0,6,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,25,2,1,1,5,5,28,30,56,0,1
0,0,2,28,6,27,1,77,25,75,0,0,6,6,6,0,0,6,10,0,7,0,5,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,24,2,5,5,5,5,34,26,51,0,1
0,0,3,43,11,14,1,74,25,71,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,27,3,9,9,4,5,23,32,59,0,1
0,0,3,25,7,28,1,76,21,76,0,0,6,6,6,0,0,7,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,26,3,11,11,6,5,27,34,58,0,1
0,0,0,26,11,24,1,81,21,73,0,0,11,11,11,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,24,0,5,5,5,5,22,27,51,0,1
0,0,1,19,4,29,1,77,35,78,0,0,4,4,4,0,0,4,8,0,4,0,6,8,0,0,0,0,0,0,0,0,0,4,2,9,0,0,0,0,0,0,0,0,0,0,5,27,1,7,7,5,5,29,32,51,0,1
0,0,1,31,10,33,1,75,26,80,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,7,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,22,36,67,0,1
0,0,2,28,10,26,1,78,25,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,24,2,5,5,5,5,26,33,52,0,1
0,0,2,16,10,23,1,77,13,83,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,28,2,5,5,4,5,27,33,55,0,1
0,0,1,33,10,33,1,75,36,74,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,5,21,30,60,0,1
0,0,2,30,10,13,1,74,28,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,26,2,5,5,4,5,12,33,56,0,1
0,0,1,21,10,14,1,80,25,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,5,41,35,55,0,1
0,0,1,29,10,50,1,74,20,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,7,7,0,5,22,31,54,0,1
0,0,1,21,10,26,1,79,29,71,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,10,5,34,33,59,0,1
0,0,1,29,9,25,1,75,25,81,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,3,5,9,0,0,0,0,0,0,0,0,0,0,5,25,1,9,9,4,5,25,35,55,0,1
0,0,1,28,9,23,1,79,25,70,0,0,8,8,8,0,0,8,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,8,8,4,5,26,28,53,0,1
0,0,0,12,10,19,1,77,25,87,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,23,0,6,6,2,5,22,34,59,0,1
0,0,2,39,5,21,1,76,27,67,0,0,4,3,4,0,0,4,8,0,9,0,6,8,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,0,5,28,2,12,12,10,5,29,35,54,0,1
0,0,0,24,11,33,1,77,27,76,0,0,10,11,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,24,29,60,0,1
0,0,1,27,8,19,1,77,27,81,0,0,8,8,8,0,0,8,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,27,35,54,0,1
0,0,1,25,8,27,1,75,20,74,0,0,8,8,8,0,0,8,10,0,7,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,6,6,4,5,23,35,57,0,1
0,0,1,24,7,38,1,80,26,82,0,0,7,7,7,0,0,7,10,0,8,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,1,5,25,30,51,0,1
0,0,1,21,9,15,1,77,30,78,0,0,7,7,7,0,0,7,10,0,10,0,6,8,0,0,0,0,0,0,0,0,0,2,3,8,0,0,0,0,0,0,0,0,0,0,5,24,1,13,13,0,5,0,31,64,0,1
0,0,1,25,10,36,1,75,26,71,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,14,5,0,34,56,0,1
0,0,1,27,8,26,1,78,19,75,0,0,7,7,7,0,0,8,10,0,10,0,6,8,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,0,5,26,1,10,10,6,5,81,27,52,0,1
0,0,0,32,8,25,1,76,33,87,0,0,6,6,6,0,0,5,8,0,9,0,7,8,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,5,25,0,14,14,5,5,23,34,59,0,1
0,0,0,25,9,24,1,79,17,67,0,0,7,7,7,0,0,7,8,0,10,0,5,7,0,0,0,0,0,0,0,0,0,1,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,14,14,5,5,28,34,53,0,1
0,0,1,22,7,23,1,76,27,79,0,0,6,6,6,0,0,6,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,0,5,26,1,10,10,4,5,13,34,56,0,1
0,0,1,30,7,28,1,78,24,78,0,0,5,5,5,0,0,5,10,0,10,0,8,7,0,0,0,0,0,0,0,0,0,3,4,8,0,0,0,0,0,0,0,0,0,0,5,26,1,13,13,6,5,34,34,54,0,1
0,0,0,26,4,25,1,75,34,84,0,0,2,2,2,0,0,2,6,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,14,14,5,5,0,31,63,0,1
0,0,1,22,10,28,1,77,26,72,0,0,9,9,9,0,0,9,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,6,9,0,0,0,0,0,0,0,0,0,0,5,25,1,8,8,4,5,55,34,57,0,1
0,0,0,29,9,0,1,75,21,83,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,26,0,10,10,6,5,23,32,54,0,1
0,0,2,19,8,50,1,79,26,68,0,0,7,7,7,0,0,7,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,27,2,10,10,3,4,23,34,53,0,1
0,0,0,28,10,23,1,77,24,86,0,0,9,9,9,0,0,9,10,0,10,0,6,8,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,25,0,10,10,6,5,32,32,56,0,1
0,0,1,27,9,29,1,77,25,69,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,24,1,8,8,5,4,24,36,61,0,1
0,0,1,27,9,27,1,76,25,84,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,4,6,23,28,55,0,1
0,0,1,27,9,25,1,78,33,78,0,0,8,8,8,0,0,9,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,3,9,0,0,0,0,0,0,0,0,0,0,5,24,1,9,9,6,5,26,33,52,0,1
0,0,0,26,10,26,1,77,22,76,0,0,10,10,10,0,0,9,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,23,35,63,0,1
0,0,1,26,10,26,1,75,24,70,0,0,10,10,10,0,0,10,8,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,4,5,27,32,52,0,1
0,0,0,25,9,25,1,75,24,85,0,0,2,2,2,0,0,2,10,0,8,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,25,0,6,6,6,5,30,34,54,0,1
0,0,2,26,10,26,1,78,33,76,0,0,0,0,0,0,0,0,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,24,2,5,5,5,5,21,29,59,0,1
