Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,18,0,13,1,97,0,46,1,1,0,0,0,1,1,0,0,0,0,1,10,13,1,1,1,1,1,1,1,1,0,1,11,13,1,1,1,1,1,1,1,1,0,8,26,1,44,11,3,7,34,11,63,1,1
0,0,0,29,0,30,1,79,0,86,0,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,26,0,0,0,5,5,25,18,51,0,1
0,0,0,22,0,25,1,77,9,74,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,5,25,0,2,2,5,5,22,18,60,0,1
0,0,0,28,2,27,1,77,26,73,0,0,2,2,2,0,0,2,4,1,3,0,7,10,0,0,0,0,0,0,0,0,1,0,6,10,0,0,0,0,0,0,0,0,0,6,27,0,1,1,5,5,30,21,55,0,1
0,0,0,27,9,20,1,80,19,82,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,5,24,0,5,5,5,5,22,23,56,0,1
0,0,0,20,1,23,1,73,33,70,0,0,0,0,0,0,0,0,4,0,1,0,6,4,0,0,0,0,0,0,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,5,26,0,11,11,5,5,20,25,54,0,1
0,0,0,28,0,33,1,80,23,85,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,27,17,48,0,1
0,0,0,0,0,22,1,75,27,73,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,22,19,48,0,1
0,0,2,52,7,30,1,79,27,71,0,0,7,7,7,0,0,7,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,5,27,2,5,5,5,5,37,30,67,0,1
0,0,0,20,11,21,1,73,25,82,0,0,11,11,11,0,0,11,8,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,9,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,25,31,68,0,1
0,0,1,31,9,30,1,78,23,80,0,0,9,9,9,0,0,9,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,3,11,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,26,33,55,0,1
0,0,1,29,10,22,1,78,26,78,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,24,1,6,6,4,4,25,30,53,0,1
0,0,1,25,10,29,1,79,24,76,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,4,4,25,33,53,0,1
0,0,1,26,9,26,1,76,24,71,0,0,9,9,9,0,0,9,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,25,1,6,6,5,5,20,30,58,0,1
0,0,0,23,10,22,1,77,28,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,32,27,50,0,1
0,0,1,27,10,29,1,74,29,82,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,24,32,62,0,1
0,0,0,24,2,23,1,79,26,73,0,0,2,2,2,0,0,2,8,0,2,0,7,6,0,0,0,0,0,0,0,0,0,1,4,7,0,0,0,0,0,0,0,0,0,5,26,0,4,4,5,5,26,21,53,0,1
0,0,1,28,5,27,1,77,23,76,0,0,4,4,4,0,0,4,6,0,8,0,6,5,0,0,0,0,0,0,0,0,0,3,3,9,0,0,0,0,0,0,0,0,0,5,24,1,12,12,5,5,23,33,64,0,1
0,0,1,20,10,20,1,78,26,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,30,31,57,0,1
0,0,1,28,10,26,1,75,21,69,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,23,34,55,0,1
0,0,1,29,10,32,1,77,32,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,28,30,57,0,1
0,0,0,21,10,23,1,79,19,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,24,0,5,5,4,4,25,27,55,0,1
0,0,1,31,10,28,1,75,32,81,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,26,1,6,6,5,5,27,32,55,0,1
0,0,1,25,10,26,1,75,26,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,22,29,55,0,1
0,0,0,26,10,26,1,77,21,73,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,29,30,58,0,1
0,0,2,25,10,24,1,80,27,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,25,2,5,5,5,5,18,32,56,0,1
0,0,2,22,10,21,1,77,24,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,28,2,5,5,5,5,9,25,56,0,1
0,0,2,30,7,31,1,72,29,69,0,0,7,7,7,0,0,7,10,0,8,0,6,9,0,0,0,0,0,0,0,0,0,3,3,8,0,0,0,0,0,0,0,0,0,5,24,2,9,9,4,4,48,32,33,0,1
0,0,1,21,10,26,1,79,25,83,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,27,32,71,0,1
0,0,1,29,10,15,1,73,27,74,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,32,53,0,1
0,0,0,24,10,37,1,83,26,72,0,0,10,10,10,0,0,10,10,0,9,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,26,0,4,4,4,4,23,22,54,0,1
0,0,1,27,11,16,1,73,22,84,0,0,10,10,10,0,0,10,8,0,11,0,6,9,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,5,25,1,11,6,5,5,27,31,57,0,0
0,0,1,27,7,27,1,79,29,69,0,0,7,7,7,0,0,7,10,0,9,0,7,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,5,26,1,4,9,5,5,28,30,58,0,2
0,0,1,25,9,20,1,77,16,86,0,0,8,8,8,0,0,8,10,0,9,0,5,9,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,26,1,10,10,4,5,20,31,59,0,1
0,0,1,17,10,36,1,77,35,69,0,0,10,10,10,0,0,10,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,24,1,7,7,6,5,29,31,56,0,1
0,0,0,35,10,14,1,79,27,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,6,10,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,28,32,56,0,1
0,0,1,25,9,41,1,77,25,80,0,0,8,8,8,0,0,8,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,4,9,0,0,0,0,0,0,0,0,0,5,25,1,11,11,5,5,22,33,51,0,1
0,0,0,26,7,25,1,77,25,77,0,0,6,6,6,0,0,6,6,0,9,0,7,8,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,5,26,0,9,9,5,5,29,30,62,0,1
0,0,1,26,11,26,1,75,23,75,0,0,9,9,9,0,0,9,8,0,11,0,7,8,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,5,26,1,14,14,5,5,22,28,46,0,1
0,0,0,19,8,25,1,77,19,76,0,0,7,7,7,0,0,7,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,4,4,9,0,0,0,0,0,0,0,0,0,5,26,0,10,10,3,5,21,31,68,0,1
0,0,1,27,10,0,1,79,36,73,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,7,5,34,29,50,0,1
0,0,0,24,8,45,1,76,25,83,0,0,7,7,7,0,0,7,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,5,25,0,10,10,5,5,26,32,55,0,1
0,0,1,32,9,32,1,78,26,74,0,0,8,8,8,0,0,8,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,25,1,7,7,5,5,22,31,64,0,1
0,0,1,20,10,17,1,73,23,79,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,29,32,57,0,1
0,0,0,15,10,34,1,79,27,73,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,4,5,25,27,49,0,1
0,0,1,36,10,26,1,78,26,77,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,6,5,26,31,60,0,1
0,0,1,28,10,21,1,76,27,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,4,4,25,32,58,0,1
0,0,1,21,10,26,1,78,18,77,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,26,25,55,0,1
0,0,0,33,10,26,1,75,24,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,3,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,4,4,20,28,55,0,1
0,0,1,23,9,28,1,78,34,78,0,0,8,8,8,0,0,8,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,5,27,1,10,10,6,6,29,34,58,0,1
0,0,2,29,10,26,1,77,26,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,25,2,5,5,4,4,20,30,56,0,1
0,0,1,26,10,22,1,73,19,70,0,0,5,5,5,0,0,5,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,0,30,56,0,1
0,0,1,25,10,30,1,80,23,83,0,0,0,0,0,0,0,0,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,57,27,55,0,1
0,0,3,25,9,21,1,78,35,75,0,0,5,5,5,0,0,5,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,5,25,3,10,10,5,5,23,28,54,0,1
0,0,0,19,0,31,1,77,23,82,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,5,26,0,12,12,5,5,27,21,31,0,1
0,0,0,29,8,26,1,76,28,75,0,0,8,8,8,0,0,8,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,1,5,9,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,30,32,85,0,1
0,0,1,30,10,25,1,77,26,77,0,0,7,7,7,0,0,7,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,23,33,49,0,1
0,0,0,23,10,26,1,76,26,78,0,0,0,0,0,0,0,0,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,28,24,55,0,1
0,0,1,0,9,23,1,78,25,70,0,0,6,6,6,0,0,6,10,1,11,0,6,10,0,0,0,0,0,0,0,0,1,0,6,10,0,0,0,0,0,0,0,0,1,7,24,1,8,8,5,5,21,31,59,0,1
0,0,1,0,6,28,1,77,26,76,0,0,5,5,5,0,0,5,4,0,10,0,6,4,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,5,27,1,12,12,5,5,30,33,63,0,1
0,0,0,0,4,25,1,77,21,85,0,0,4,4,4,0,0,4,6,0,10,0,6,5,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,5,26,0,9,9,5,5,17,28,56,0,1
0,0,1,105,10,25,1,76,26,68,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,34,32,52,0,0
0,0,1,26,10,27,1,77,23,84,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,5,25,1,6,6,5,5,26,29,49,0,2
0,0,1,25,10,24,1,75,32,71,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,26,30,61,0,0
0,0,1,26,10,22,1,81,26,86,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,25,32,61,0,1
0,0,1,26,10,28,1,74,26,66,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,28,1,5,5,4,4,25,33,55,0,1
0,0,0,26,10,23,1,77,22,87,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,5,24,0,6,6,5,5,24,27,58,0,1
0,0,1,21,10,31,1,78,24,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,28,33,57,0,1
0,0,1,29,10,25,1,78,26,70,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,27,57,0,1
0,0,1,24,10,26,1,73,30,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,26,35,55,0,1
0,0,1,18,10,26,1,79,18,71,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,24,31,57,0,1
0,0,0,36,8,21,1,79,25,85,0,0,7,7,7,0,0,7,6,0,10,0,7,8,0,0,0,0,0,0,0,0,0,2,4,8,0,0,0,0,0,0,0,0,0,5,26,0,10,10,5,5,28,29,56,0,1
0,0,1,25,10,30,1,70,31,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,21,33,54,0,1
0,0,0,26,10,23,1,83,20,77,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,30,29,52,0,1
0,0,1,26,10,28,1,74,27,79,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,19,33,60,0,1
