Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,0,0,0,1,92,0,73,1,1,0,0,0,1,1,0,0,0,0,1,9,11,1,1,1,1,1,1,1,1,0,1,10,11,1,1,1,1,1,1,1,1,0,9,2,1,46,12,1,8,29,12,92,1,0
0,0,0,17,0,0,1,73,0,70,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,23,0,2,2,4,4,28,14,56,0,0
0,0,0,15,0,0,1,82,2,85,0,0,0,0,0,0,0,0,0,0,0,0,7,9,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,5,27,0,0,0,6,6,27,16,53,0,0
0,0,0,35,1,0,1,75,29,74,0,0,1,1,1,0,0,1,2,1,2,0,7,8,0,0,0,0,0,0,0,0,1,0,6,8,0,0,0,0,0,0,0,0,0,6,27,0,3,3,5,5,26,20,65,0,1
0,0,0,26,9,23,1,77,23,80,0,0,7,7,7,0,0,7,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,5,24,0,12,12,5,5,7,19,56,0,1
0,0,1,29,8,22,1,75,23,76,0,0,7,7,7,0,0,7,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,5,27,1,9,9,2,5,40,30,53,0,1
0,0,0,20,7,25,1,81,30,68,0,0,7,7,7,0,0,7,10,0,8,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,25,0,4,4,0,5,31,25,56,0,1
0,0,0,24,1,23,1,77,22,84,0,0,0,0,0,0,0,0,2,0,3,0,7,2,0,0,0,0,0,0,0,0,0,1,3,7,0,0,0,0,0,0,0,0,0,5,26,0,13,13,0,5,21,25,52,0,1
0,0,1,16,0,26,1,77,30,74,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,5,24,1,12,12,0,5,30,22,58,0,1
0,0,1,26,9,32,1,73,25,81,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,0,4,26,28,60,0,1
0,0,1,26,9,22,1,79,26,76,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,0,6,26,31,56,0,1
0,0,0,24,11,24,1,79,21,74,0,0,11,11,11,0,0,11,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,0,5,25,27,58,0,1
0,0,1,31,9,31,1,74,24,82,0,0,9,9,9,0,0,9,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,25,1,6,6,0,4,26,29,57,0,1
0,0,1,32,11,26,1,77,30,75,0,0,11,11,11,0,0,11,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,24,1,6,6,0,5,22,28,51,0,1
0,0,0,25,8,25,1,78,22,75,0,0,8,8,8,0,0,8,10,0,8,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,28,0,6,6,0,5,29,25,60,0,1
0,0,1,28,4,26,1,78,32,79,0,0,3,3,3,0,0,3,6,0,9,0,6,6,0,0,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,5,26,1,10,10,0,5,26,30,55,0,1
0,0,1,16,10,20,1,74,25,68,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,0,4,22,28,57,0,1
0,0,0,33,10,25,1,76,24,87,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,0,5,24,29,52,0,1
0,0,1,26,10,26,1,80,23,67,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,0,5,24,22,36,0,1
0,0,1,24,10,27,1,78,28,78,0,0,10,10,10,0,0,10,8,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,0,5,25,28,29,0,1
0,0,2,26,9,25,1,77,28,86,0,0,8,8,8,0,0,8,12,0,10,0,6,9,0,0,0,0,0,0,0,0,0,3,4,9,0,0,0,0,0,0,0,0,0,5,26,2,10,10,0,5,33,29,31,0,1
0,0,1,24,10,7,1,73,26,69,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,24,1,5,5,0,5,17,29,133,0,1
0,0,1,25,9,45,1,80,25,83,0,0,9,9,9,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,0,5,33,28,57,0,1
0,0,1,24,11,24,1,74,24,70,0,0,11,11,11,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,0,5,27,32,56,0,1
0,0,1,25,10,31,1,77,27,76,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,27,1,6,6,0,5,26,32,49,0,1
0,0,1,36,10,26,1,80,26,83,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,25,1,7,7,0,5,21,35,59,0,1
0,0,1,19,9,21,1,77,20,78,0,0,9,9,9,0,0,9,9,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,26,1,6,6,106,5,9,29,59,0,1
0,0,1,13,11,30,1,77,24,78,0,0,11,11,11,0,0,11,9,0,10,0,8,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,25,1,7,7,5,5,0,32,58,0,1
0,0,1,25,10,22,1,76,25,68,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,71,32,52,0,1
0,0,0,26,3,26,1,78,30,87,0,0,3,3,3,0,0,3,10,0,4,0,7,9,0,0,0,0,0,0,0,0,0,4,2,9,0,0,0,0,0,0,0,0,0,5,26,0,4,4,4,5,27,26,55,0,1
0,0,1,25,4,30,1,76,29,68,0,0,3,3,3,0,0,3,4,0,7,0,7,4,0,0,0,0,0,0,0,0,0,2,2,8,0,0,0,0,0,0,0,0,0,5,25,1,14,14,6,5,25,32,51,0,1
