Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/recovery_status),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
0,0,1,26,10,37,1,79,32,86,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,25,29,55,0,1
0,0,1,21,10,0,1,72,26,72,0,0,9,9,9,0,0,9,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,24,26,49,0,1
0,0,1,25,10,30,1,80,23,76,0,0,0,0,0,0,0,0,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,6,6,28,27,63,0,1
0,0,1,31,5,43,1,77,26,81,0,0,0,0,0,0,0,0,6,0,10,0,6,5,0,0,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,5,26,1,12,12,5,5,14,22,48,0,1
0,0,0,25,10,30,1,77,30,74,0,0,9,9,9,0,0,9,10,1,11,0,5,10,0,0,0,0,0,0,0,0,1,2,6,10,0,0,0,0,0,0,0,0,0,1,7,26,0,8,8,5,5,32,36,64,0,1
0,0,1,26,10,23,1,78,22,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,5,29,31,40,0,1
0,0,1,26,10,29,1,77,24,69,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,4,27,31,69,0,1
0,0,0,22,1,21,1,72,30,81,0,0,1,1,1,0,0,1,6,0,2,0,6,7,0,0,0,0,0,0,0,0,0,2,2,6,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,19,21,47,0,1
0,0,0,20,1,30,1,83,25,79,0,0,0,0,0,0,0,0,0,0,9,0,7,0,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,27,0,18,18,5,5,31,23,59,0,1
0,0,0,31,0,26,1,76,28,81,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,27,22,50,0,1
0,0,2,29,9,24,1,77,25,73,0,0,9,9,9,0,0,9,10,0,10,0,8,9,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,0,5,25,2,5,5,5,5,26,31,68,0,1
0,0,1,26,10,27,1,75,22,82,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,5,25,30,61,0,1
0,0,1,25,1,25,1,75,28,73,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,26,1,14,14,6,5,21,22,41,0,1
0,0,0,21,0,26,1,79,27,70,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,27,0,12,12,5,5,23,23,71,0,1
0,0,0,26,0,26,1,76,19,86,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,26,0,12,12,5,5,33,21,57,0,1
0,0,0,30,0,26,1,79,31,78,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,3,4,25,19,48,0,1
0,0,0,26,0,17,1,77,27,74,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,24,0,12,12,6,5,24,18,61,0,1
0,0,0,25,1,23,1,72,19,70,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,5,27,0,14,14,5,5,25,21,56,0,1
0,0,0,26,0,36,1,78,28,75,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,25,21,57,0,1
0,0,0,26,0,21,1,81,23,90,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,5,27,0,12,12,5,5,24,21,53,0,1
0,0,0,25,0,25,1,75,32,73,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,24,0,12,12,5,5,30,17,55,0,1
0,0,0,26,0,25,1,79,25,80,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,27,0,13,13,5,5,23,23,55,0,1
0,0,0,19,1,32,1,76,19,67,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,1,0,5,24,0,14,14,5,5,25,24,64,0,1
0,0,0,30,0,26,1,76,27,83,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,28,0,13,13,5,5,29,21,49,0,1
0,0,0,24,0,25,1,78,24,71,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,24,0,13,13,5,5,24,21,53,0,1
0,0,0,26,0,11,1,78,32,87,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,5,26,0,13,13,5,5,23,20,67,0,1
0,0,0,26,0,35,1,71,22,61,0,0,0,0,0,0,0,0,0,0,10,0,6,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,25,0,13,13,4,5,29,21,43,0,1
0,0,0,29,1,20,1,81,27,90,0,0,0,0,0,0,0,0,0,0,10,0,5,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,0,5,26,0,15,15,6,5,27,23,69,0,1
0,0,0,25,4,33,1,74,30,78,0,0,4,4,4,0,0,4,6,0,10,0,6,5,0,0,0,0,0,0,0,0,0,1,6,5,0,0,0,0,0,0,0,0,0,0,5,26,0,9,9,5,5,25,28,50,0,1
0,0,0,27,6,28,1,79,25,78,0,0,6,6,6,0,0,6,10,0,6,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,7,7,5,5,27,29,61,0,1
0,0,1,12,8,28,1,76,26,69,0,0,8,8,8,0,0,8,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,5,5,25,26,54,0,1
0,0,1,37,10,23,1,79,21,84,0,0,10,10,10,0,0,10,10,0,9,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,7,7,5,5,21,32,57,0,1
0,0,0,0,7,24,1,76,28,78,0,0,7,7,7,0,0,7,9,0,8,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,6,6,5,5,31,28,52,0,1
0,0,1,0,10,20,1,79,18,73,0,0,10,10,10,0,0,10,10,0,9,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,6,6,5,5,21,30,53,0,1
0,0,1,0,8,34,1,74,33,77,0,0,8,8,8,0,0,8,11,0,9,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,4,27,30,62,0,1
0,0,1,0,12,10,1,80,23,71,0,0,12,12,12,0,0,12,10,0,11,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,6,6,6,6,23,28,55,0,1
0,0,0,130,10,42,1,75,25,82,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,4,28,27,57,0,1
0,0,0,26,0,24,1,76,28,81,0,0,0,0,0,0,0,0,4,0,1,0,5,6,0,0,0,0,0,0,0,0,0,1,3,6,0,0,0,0,0,0,0,0,0,0,5,24,0,6,6,4,5,29,20,56,0,1
0,0,2,24,8,20,1,77,20,75,0,0,7,7,7,0,0,7,8,0,10,0,6,8,0,0,0,0,0,0,0,0,0,3,4,11,0,0,0,0,0,0,0,0,0,0,5,24,2,12,12,2,4,24,33,58,0,1
0,0,2,26,10,0,1,75,31,68,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,0,5,28,2,5,5,7,5,22,32,54,0,1
0,0,1,18,9,57,1,81,28,85,0,0,8,8,8,0,0,8,8,0,10,0,7,9,0,0,0,0,0,0,0,0,0,1,6,8,0,0,0,0,0,0,0,0,0,0,5,27,1,10,10,6,6,29,32,62,0,1
0,0,1,34,8,27,1,75,18,79,0,0,7,7,7,0,0,7,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,0,5,24,1,8,8,5,5,25,28,54,0,1
0,0,0,11,9,26,1,77,34,71,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,9,0,0,0,0,0,0,0,0,0,0,5,26,0,9,9,4,4,0,29,55,0,1
0,0,0,36,2,22,1,79,27,83,0,0,0,0,0,0,0,0,6,0,6,0,6,5,0,0,0,0,0,0,0,0,0,2,5,8,0,0,0,0,0,0,0,0,0,0,5,26,0,12,12,6,6,44,25,50,0,1
0,0,0,30,0,24,1,77,25,78,0,0,0,0,0,0,0,0,0,0,10,0,7,0,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,0,5,25,0,12,12,5,5,35,24,54,0,1
0,0,1,25,5,31,1,74,25,75,0,0,5,5,5,0,0,5,6,0,10,0,6,5,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,26,1,7,7,4,4,25,32,56,0,1
0,0,0,21,10,26,1,78,22,75,0,0,10,10,10,0,0,10,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,0,5,24,0,7,7,5,5,22,30,61,0,1
0,0,1,31,10,25,1,78,30,80,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,2,5,30,31,55,0,1
0,0,1,15,10,26,1,73,26,66,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,8,5,26,29,55,0,1
0,0,1,0,10,25,1,80,21,88,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,30,62,0,1
0,0,1,61,10,25,1,78,22,74,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,23,33,49,0,1
0,0,1,27,10,27,1,74,34,72,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,29,34,65,0,1
0,0,0,22,10,25,1,81,25,86,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,25,22,54,0,1
0,0,1,26,10,26,1,77,20,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,32,57,0,1
0,0,1,27,10,25,1,76,32,69,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,31,57,0,1
0,0,1,25,10,26,1,75,18,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,24,31,55,0,1
0,0,0,28,10,25,1,78,30,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,24,0,5,5,5,5,27,31,55,0,1
0,0,1,26,10,27,1,78,28,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,26,31,57,0,1
0,0,1,24,10,24,1,74,25,67,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,24,28,55,0,1
0,0,1,24,10,27,1,76,26,79,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,27,33,57,0,1
0,0,0,28,10,25,1,79,26,84,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,1,10,0,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,25,31,57,0,1
0,0,1,26,10,26,1,77,25,76,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,5,23,35,56,0,1
0,0,1,26,10,26,1,79,23,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,5,29,30,58,0,1
0,0,1,21,10,26,1,73,29,81,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,33,53,0,1
0,0,1,30,10,19,1,81,26,74,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,26,31,55,0,0
0,0,0,20,10,32,1,76,26,73,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,25,32,61,0,1
0,0,1,28,10,25,1,78,25,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,0,5,26,1,5,5,4,5,22,27,55,0,1
0,0,1,22,7,20,1,73,23,77,0,0,7,7,7,0,0,7,10,0,8,0,8,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,0,5,25,1,6,6,6,5,27,33,56,0,1
0,0,1,33,11,32,1,78,28,67,0,0,1,1,1,0,0,1,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,1,6,24,1,6,6,5,5,24,29,55,0,1
