Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,28,0,15,2,43,36,72,1,1,0,0,0,1,1,0,0,0,0,1,12,15,1,1,1,1,1,1,1,1,0,1,10,14,0,1,1,1,1,1,1,1,0,8,30,1,44,13,1,4,38,14,97,1,1
0,0,0,25,0,30,1,76,25,68,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,8,10,0,0,0,0,0,0,0,0,0,5,26,0,0,0,5,5,27,18,54,0,1
0,0,0,21,0,24,1,74,21,82,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,0,0,0,5,24,0,0,0,4,5,22,17,50,0,1
0,0,0,30,2,27,1,76,26,81,0,0,2,2,2,0,0,2,4,1,3,0,6,10,0,0,0,0,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,6,27,0,1,1,6,5,30,22,56,0,1
0,0,0,20,10,25,1,80,25,74,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,25,27,64,0,1
0,0,1,25,10,26,1,77,22,79,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,31,56,0,1
0,0,1,30,7,25,1,77,26,77,0,0,6,6,6,0,0,6,8,0,10,0,7,7,0,0,0,0,0,0,0,0,0,2,3,7,0,0,0,0,0,0,0,0,0,5,26,1,11,11,5,5,25,26,56,0,1
0,0,1,18,10,25,1,73,32,66,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,18,28,54,0,1
0,0,0,30,10,26,1,79,27,85,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,30,28,51,0,1
0,0,1,30,10,25,1,75,25,78,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,28,30,61,0,1
0,0,1,20,10,26,1,73,25,73,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,25,31,55,0,1
0,0,1,32,10,26,1,81,26,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,29,57,0,1
0,0,1,25,10,25,1,74,26,71,0,0,10,10,10,0,0,10,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,27,27,57,0,1
0,0,1,23,10,21,1,77,25,82,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,24,32,54,0,1
0,0,0,23,10,30,1,78,17,76,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,27,30,56,0,1
0,0,1,30,10,25,1,78,34,77,0,0,10,10,10,0,0,10,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,25,29,57,0,1
0,0,1,25,10,25,1,71,25,70,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,4,4,25,31,53,0,1
0,0,1,26,10,23,1,76,25,82,0,0,10,10,10,0,0,10,10,0,10,0,8,11,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,32,56,0,1
0,0,0,23,10,28,1,81,25,78,0,0,10,10,10,0,0,10,8,0,10,0,6,9,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,6,26,0,5,5,5,5,21,27,47,0,1
0,0,1,28,10,26,1,76,27,75,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,4,24,1,5,5,5,5,30,29,68,0,1
0,0,2,25,10,25,1,74,25,67,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,5,26,2,5,5,5,5,25,29,51,0,1
0,0,3,25,10,23,1,76,25,84,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,25,3,5,5,5,5,25,30,49,0,1
0,0,1,25,10,26,1,79,24,79,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,7,0,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,32,67,0,1
0,0,1,25,10,20,1,76,27,74,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,30,55,0,1
0,0,1,27,10,33,1,78,25,78,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,24,33,52,0,1
0,0,1,9,10,26,1,76,27,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,24,1,5,5,5,5,27,24,57,0,1
0,0,1,42,10,25,1,77,25,69,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,25,31,60,0,1
0,0,1,26,10,23,1,73,26,84,0,0,10,10,10,0,0,10,10,0,10,0,8,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,28,57,0,1
0,0,1,20,10,29,1,80,25,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,29,53,0,1
0,0,1,29,10,24,1,75,24,75,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,24,28,56,0,1
0,0,0,25,10,21,1,79,28,75,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,27,27,59,0,1
0,0,1,29,10,23,1,74,19,75,0,0,10,10,10,0,0,10,10,0,10,0,7,9,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,23,30,56,0,1
0,0,1,25,10,34,1,80,32,83,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,6,26,1,6,6,4,4,28,30,52,0,1
