Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,2,0,0,1,98,10,0,1,1,0,0,0,1,1,0,0,0,0,1,10,13,1,1,1,1,1,1,1,1,0,1,12,14,0,1,1,1,1,1,1,1,0,9,27,1,45,14,6,3,0,12,96,1,1
0,0,0,24,0,7,1,78,26,62,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,5,28,0,0,0,4,4,0,16,57,0,1
0,0,0,20,0,28,1,76,21,84,0,0,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,25,0,0,0,5,5,2,15,54,0,1
0,0,0,24,0,25,1,78,21,78,0,0,0,0,0,0,0,0,4,1,2,0,6,9,0,0,0,0,0,0,0,0,1,0,6,9,0,0,0,0,0,0,0,0,0,6,26,0,3,3,5,5,24,22,56,0,1
0,0,0,25,9,27,1,74,35,73,0,0,9,9,9,0,0,9,10,0,8,0,6,9,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,5,26,0,8,8,5,5,29,25,58,0,1
0,0,1,0,7,21,1,78,22,82,0,0,7,7,7,0,0,7,10,0,7,0,6,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,24,1,6,6,5,5,26,30,52,0,1
0,0,1,61,10,30,1,75,6,72,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,9,0,0,0,0,0,0,0,0,0,5,27,1,6,6,5,5,25,20,55,0,1
0,0,1,17,10,24,1,79,47,70,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,25,1,7,7,5,5,22,30,49,0,1
0,0,1,34,10,19,1,78,27,89,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,26,1,7,7,4,5,29,30,69,0,1
0,0,1,15,10,32,1,75,0,77,0,0,10,10,10,0,0,10,10,0,10,0,5,10,0,0,0,0,0,0,0,0,0,2,5,9,0,0,0,0,0,0,0,0,0,5,26,1,6,6,6,5,23,30,53,0,1
0,0,2,0,9,24,1,76,48,71,0,0,8,8,8,0,0,8,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,3,5,10,0,0,0,0,0,0,0,0,0,5,25,2,8,8,4,5,0,28,59,0,1
0,0,0,0,10,25,1,78,29,72,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,6,5,0,29,54,0,1
