1.00E-01
5.00E-01
5.00E-01
5.00E-01
5.00E-01
5.00E-01
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
7.00E-01
7.00E-01
1.00E+00
1.00E+00
1.00E+00
1.00E+00
1.00E+00
