Counter(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Counter(/execute_trajectory/result),Counter(/execute_trajectory/status),Counter(/franka_control/error_recovery/status),Counter(/franka_gripper/grasp/goal),Counter(/franka_gripper/grasp/result),Counter(/franka_gripper/grasp/status),Counter(/franka_gripper/gripper_action/status),Counter(/franka_gripper/homing/status),Counter(/franka_gripper/joint_states),Counter(/franka_gripper/move/goal),Counter(/franka_gripper/move/result),Counter(/franka_gripper/move/status),Counter(/franka_gripper/stop/status),Counter(/franka_state_controller/F_ext),Counter(/franka_state_controller/franka_states),Counter(/franka_state_controller/joint_states),Counter(/franka_state_controller/joint_states_desired),Counter(/joint_states),Counter(/joint_states_desired),Counter(/move_group/display_planned_path),Counter(/move_group/feedback),Counter(/move_group/goal),Counter(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Counter(/place/status),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/feedback),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/goal),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/result),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/status),Counter(/position_joint_trajectory_controller/state),Counter(/rosout),Counter(/rosout_agg),Counter(/statistics),Counter(/tf),Counter(/tf_static)
1,0,1,1,3,0,0,0,2,2,10,0,0,3,3,12,0,17,5,7,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,0,3,0,1,3,5,3,3,7,33,0
0,0,0,4,2,0,0,4,3,3,4,0,0,2,2,17,0,11,39,16,15,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,4,0,0,0,0,3,63,0,0,12,14,0
1,1,0,4,3,0,0,3,2,2,10,1,0,4,2,13,0,15,13,0,15,1,1,1,3,0,0,0,0,0,0,1,0,0,5,0,0,2,0,1,1,0,2,22,7,6,9,52,0
0,0,0,3,2,0,0,3,3,3,8,0,1,2,3,20,0,18,12,33,11,0,1,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,0,10,0,0,4,30,0,1,7,25,0
0,0,0,2,3,0,0,1,0,2,10,0,0,4,3,8,0,15,19,18,19,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,2,0,10,0,0,2,23,0,0,8,39,0
0,0,0,2,2,0,0,4,5,3,0,0,0,2,2,0,0,13,14,14,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,34,9,0,0,2,26,0,0,6,23,0
0,0,0,2,3,0,0,2,2,1,6,0,0,3,3,36,0,16,9,8,17,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,3,3,11,0,0,3,24,0,0,7,15,0
0,0,0,4,2,0,0,2,3,3,0,0,0,1,1,15,0,13,21,23,13,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,2,26,1,1,8,40,0
1,0,1,3,3,1,0,3,2,3,15,0,0,4,2,8,0,8,10,16,12,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,1,4,26,2,2,11,26,0
0,0,0,3,2,0,0,4,3,3,3,0,0,2,0,0,0,23,14,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,1,0,0,0,3,23,0,0,6,40,0
0,0,0,2,3,0,0,2,2,2,15,0,0,3,6,36,0,15,6,15,31,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,1,19,0,0,9,28,0
0,1,0,3,2,0,1,2,3,3,7,0,0,2,3,15,0,15,18,19,17,1,2,1,1,0,0,0,0,0,0,1,0,0,5,0,0,3,5,1,1,0,0,0,7,0,9,35,0
1,0,0,2,2,0,0,3,0,2,9,0,0,3,3,2,6,11,14,11,17,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,2,10,0,0,6,28,0,7,8,24,0
0,0,0,4,3,0,0,4,5,3,8,0,0,2,2,22,36,18,21,18,14,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3,10,0,0,3,53,0,0,7,13,0
0,0,0,2,3,0,0,2,2,2,5,0,0,3,3,20,15,13,20,16,13,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,2,2,10,0,0,3,24,0,0,8,14,0
0,0,1,4,1,0,0,3,3,2,8,0,0,2,2,12,14,16,14,6,16,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,3,3,1,0,1,4,27,3,1,5,17,0
0,0,0,1,2,0,0,1,2,2,9,0,0,3,3,0,15,11,12,16,8,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,3,2,2,0,0,2,26,0,2,10,79,0
0,0,0,4,4,0,0,4,3,4,6,0,0,1,2,32,14,15,17,23,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,3,0,0,0,3,24,0,0,6,29,0
1,0,0,2,2,0,0,1,1,2,0,0,0,4,2,3,0,19,16,15,0,1,0,1,2,0,0,0,0,0,0,1,0,0,5,0,0,2,2,0,0,0,1,0,0,1,8,27,0
1,1,0,3,3,0,0,3,3,3,16,0,0,2,2,15,30,12,10,12,54,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,1,7,1,0,5,21,7,0,8,26,0
0,0,0,2,3,0,0,3,3,2,1,0,0,3,3,21,11,17,8,15,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,4,7,0,0,2,53,0,6,7,36,0
0,0,0,4,2,0,0,3,3,3,9,0,0,2,3,13,19,15,21,18,12,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,1,3,6,0,0,2,25,0,0,8,29,0
0,0,0,2,3,0,0,2,1,2,7,0,0,3,3,17,10,11,6,15,14,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,4,2,17,0,0,2,26,0,0,5,15,0
2,1,1,5,2,0,0,3,4,3,7,0,0,2,2,15,8,18,26,15,17,1,2,1,2,0,0,0,0,0,0,1,0,0,6,0,0,3,2,6,1,1,6,9,10,10,11,31,0
0,0,0,2,3,0,0,2,2,2,6,0,0,3,3,15,6,12,14,15,17,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,3,9,0,0,2,42,0,0,7,39,0
0,0,0,3,2,0,0,3,3,1,5,0,0,2,2,7,24,15,17,10,8,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,2,3,11,0,0,3,24,0,0,8,14,0
0,0,0,1,3,0,0,2,2,0,6,0,0,3,3,0,14,14,10,0,22,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,2,9,0,0,2,24,0,0,5,47,0
1,0,0,5,2,0,0,3,2,7,10,0,0,2,2,35,7,14,20,25,13,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,2,6,0,1,3,27,3,3,9,25,0
0,0,1,2,3,0,0,1,3,2,7,0,0,3,3,20,18,14,11,25,0,0,0,0,3,0,0,0,0,0,0,0,0,0,2,0,0,1,3,0,0,0,3,16,0,0,4,14,0
1,1,0,4,3,0,0,4,3,3,6,0,0,2,1,14,30,13,16,11,31,1,2,1,3,0,0,0,0,0,0,1,0,0,5,0,0,4,3,3,1,0,4,26,7,7,14,55,0
0,0,0,2,2,0,0,2,2,2,0,0,0,2,4,10,15,13,17,16,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,3,27,0
0,0,0,0,3,0,0,3,2,3,8,0,0,3,2,20,14,17,12,18,15,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,0,0,0,5,0,0,0,8,31,0
0,0,0,5,2,0,0,2,2,2,10,0,0,2,3,6,15,19,14,15,18,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,1,3,0,1,1,4,30,0
1,0,1,4,3,0,0,3,4,2,11,0,0,3,2,0,15,10,18,15,4,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,29,0,0,3,104,2,2,10,22,0
0,0,0,2,0,0,0,1,2,3,2,0,0,3,3,37,15,17,15,8,25,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,2,24,0,0,5,17,0
1,1,0,4,5,0,0,3,3,2,14,1,0,3,2,15,15,5,6,18,15,1,2,1,3,0,0,0,0,0,0,1,0,0,5,0,0,3,3,5,1,0,4,20,5,7,14,52,0
0,0,0,2,1,0,0,3,2,3,11,0,0,3,2,10,9,27,16,19,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,2,8,0,0,2,0,0,0,2,22,0
0,0,0,0,4,0,0,3,1,3,5,0,1,3,3,20,11,7,19,15,31,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,10,0,0,3,57,0,0,8,33,0
0,0,0,2,1,0,0,2,3,2,3,0,0,3,3,5,20,22,5,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,10,0,0,2,17,2,0,11,32,0
0,0,0,6,4,0,0,0,4,3,8,0,0,2,1,20,12,9,27,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,3,12,0,0,3,31,0,0,6,25,0
1,0,0,1,2,0,0,5,2,2,5,0,0,3,4,14,7,21,6,0,21,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,0,5,0,1,3,21,1,2,4,32,0
0,0,1,5,1,0,0,3,3,2,7,0,0,2,2,0,0,14,23,60,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,3,4,0,0,0,3,31,2,1,10,28,0
