Counter(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Counter(/execute_trajectory/result),Counter(/execute_trajectory/status),Counter(/franka_control/error_recovery/status),Counter(/franka_gripper/grasp/goal),Counter(/franka_gripper/grasp/result),Counter(/franka_gripper/grasp/status),Counter(/franka_gripper/gripper_action/status),Counter(/franka_gripper/homing/status),Counter(/franka_gripper/joint_states),Counter(/franka_gripper/move/goal),Counter(/franka_gripper/move/result),Counter(/franka_gripper/move/status),Counter(/franka_gripper/stop/status),Counter(/franka_state_controller/F_ext),Counter(/franka_state_controller/franka_states),Counter(/franka_state_controller/joint_states),Counter(/franka_state_controller/joint_states_desired),Counter(/joint_states),Counter(/joint_states_desired),Counter(/move_group/display_planned_path),Counter(/move_group/feedback),Counter(/move_group/goal),Counter(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Counter(/place/status),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/feedback),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/goal),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/result),Counter(/position_joint_trajectory_controller/follow_joint_trajectory/status),Counter(/position_joint_trajectory_controller/state),Counter(/rosout),Counter(/rosout_agg),Counter(/statistics),Counter(/tf),Counter(/tf_static)
0,0,0,3,3,1,0,2,3,3,10,0,0,3,2,9,9,26,12,4,6,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,5,3,0,0,0,3,13,0,0,11,23,0
0,0,0,2,2,0,0,2,2,2,5,0,0,0,3,20,28,15,19,26,27,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,2,0,0,0,0,37,0,0,3,48,0
0,0,0,3,3,0,0,0,3,3,12,0,0,0,1,8,20,14,15,13,16,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,2,0,0,0,4,25,0,0,14,29,0
1,1,0,3,2,0,1,8,1,2,8,0,0,0,0,14,16,12,11,19,13,1,2,1,2,0,0,0,0,0,0,1,0,0,4,0,0,2,3,4,1,0,4,24,7,7,13,40,0
0,0,0,2,3,0,0,2,4,3,5,0,0,2,6,15,15,18,18,5,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,12,0,0,3,26,0,0,6,31,0
0,0,0,3,2,0,0,3,2,2,3,0,0,11,3,22,14,14,5,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,9,0,0,2,14,0,0,5,29,0
1,0,1,4,0,0,0,2,2,2,0,0,0,2,2,15,11,12,25,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,9,0,0,4,21,1,3,10,25,0
1,1,0,3,0,0,0,3,3,3,11,0,0,3,3,9,19,18,14,20,59,1,0,1,2,0,0,0,0,0,0,1,0,0,0,0,0,2,2,0,1,1,3,38,2,7,16,33,0
0,0,0,2,0,0,0,2,3,3,14,0,0,2,2,20,4,15,12,7,18,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,4,2,1,0,0,3,24,7,0,5,30,0
0,0,0,0,10,0,0,3,2,2,5,0,0,3,3,15,19,14,14,23,15,0,0,0,2,0,0,0,0,0,0,0,0,0,12,0,0,2,3,22,0,0,0,25,0,0,9,30,0
0,0,0,6,3,0,0,0,3,3,10,0,0,0,2,6,5,6,17,9,0,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,9,0,0,5,27,0,0,6,27,0
0,0,1,3,2,0,0,4,2,2,5,0,0,5,3,20,31,24,13,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,1,1,7,0,1,3,25,3,3,5,26,0
1,0,0,3,2,0,0,0,3,2,3,0,0,1,2,16,13,10,15,15,0,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,4,0,0,0,2,26,0,0,7,34,0
0,0,0,2,3,0,0,2,2,3,0,0,0,4,2,11,0,18,15,11,57,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,3,21,0,0,7,24,0
1,1,0,3,3,0,0,6,2,1,15,0,0,1,3,19,17,14,14,19,18,1,2,1,2,0,0,0,0,0,0,1,0,0,5,0,0,2,3,1,1,0,4,26,7,7,13,30,0
0,0,0,2,2,0,0,3,2,4,9,0,0,3,3,10,6,1,15,15,15,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,2,15,0,0,2,25,0,0,9,25,0
0,0,0,3,3,0,0,2,4,2,7,0,0,3,1,0,17,30,17,15,15,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,3,11,0,0,3,8,0,0,8,42,0
0,0,0,3,2,0,0,3,1,2,4,0,0,1,4,34,0,12,10,15,15,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,1,2,7,0,0,2,42,0,0,5,29,0
1,0,1,4,3,0,0,2,3,4,8,0,0,0,1,14,40,13,14,15,13,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,3,5,0,1,3,28,3,3,11,30,0
0,0,0,2,1,0,0,3,3,2,4,0,0,5,4,15,15,15,14,15,17,0,0,0,2,0,0,0,0,0,0,0,0,0,4,0,0,4,1,0,0,0,3,10,0,0,7,25,0
0,0,0,3,2,0,0,0,2,3,3,0,0,0,2,10,8,14,20,7,8,1,0,1,2,0,0,0,0,0,0,1,0,0,4,0,0,3,4,0,0,0,1,39,5,6,8,32,0
1,1,0,3,4,0,0,4,3,2,7,0,0,7,3,12,15,17,15,16,22,0,2,0,2,0,0,0,0,0,0,0,0,0,3,0,0,0,2,5,1,0,5,23,2,1,9,30,0
0,0,0,3,0,0,0,2,3,3,7,0,0,1,2,0,3,14,10,0,15,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,0,0,3,4,0,0,4,32,0
0,0,0,1,2,0,0,2,2,2,7,0,0,4,3,26,17,17,15,32,8,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,3,0,11,0,0,2,0,0,0,10,18,0
0,0,0,5,6,0,0,4,2,2,9,0,0,1,1,26,0,14,17,20,17,0,0,0,2,0,0,0,0,0,0,0,0,0,3,0,0,3,0,5,0,0,4,0,3,3,9,16,0
1,0,1,2,2,0,0,3,3,3,7,0,0,4,4,9,0,5,15,11,14,0,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,2,7,0,0,0,2,65,0,0,3,15,0
0,0,0,3,3,0,0,2,3,2,5,0,0,2,2,11,35,26,12,8,13,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,2,3,0,0,1,3,37,0,0,10,57,0
0,0,0,2,2,0,0,3,1,3,10,0,0,2,3,23,10,13,18,25,19,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,3,2,0,0,0,2,0,0,0,7,32,0
1,1,0,4,2,0,0,2,4,3,8,1,0,3,0,16,19,16,16,15,19,1,2,1,4,0,0,0,0,0,0,1,0,0,5,0,0,3,3,4,1,0,4,27,5,7,13,32,0
0,0,0,2,0,0,0,3,2,1,4,0,0,3,5,9,15,8,1,16,10,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,1,2,11,0,0,2,68,2,0,3,39,0
0,0,0,3,5,0,0,2,3,4,3,0,1,0,1,14,12,0,0,4,11,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,4,3,11,0,0,3,16,0,0,5,13,0
0,0,0,2,3,0,0,3,2,2,3,0,0,6,4,17,6,0,0,25,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,2,2,7,0,0,2,35,0,0,11,39,0
0,0,0,3,3,0,0,1,3,3,12,0,0,2,0,10,19,50,54,16,39,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,3,2,12,0,0,2,22,0,0,8,26,0
1,0,1,3,1,0,0,4,2,2,1,0,0,0,5,21,22,12,19,13,14,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,3,5,0,1,4,20,3,0,9,16,0
