Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,15,0,13,0,47,12,38,1,1,0,0,0,1,1,0,0,0,0,1,11,9,1,1,1,1,1,1,1,1,0,1,8,9,1,1,1,1,1,1,1,1,0,8,22,1,25,41,3,6,20,0,53,1,0
0,0,0,14,0,24,1,60,15,69,0,0,0,0,0,0,0,0,0,0,0,0,5,6,0,0,0,0,0,0,0,0,0,0,6,8,0,0,0,0,0,0,0,0,0,5,21,0,3,3,2,3,17,17,38,0,1
0,0,0,40,0,30,1,93,40,94,0,0,0,0,0,0,0,0,0,0,0,0,7,8,0,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,5,31,0,0,0,8,7,37,18,77,0,1
0,0,0,20,2,20,1,60,19,60,0,0,2,2,2,0,0,2,4,1,3,0,6,10,0,0,0,0,0,0,0,0,1,0,7,10,0,0,0,0,0,0,0,0,0,6,19,0,1,1,4,4,20,16,41,0,1
0,0,0,28,10,28,1,92,28,95,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,1,5,10,0,0,0,0,0,0,0,0,0,5,30,0,5,5,6,6,28,26,67,0,1
0,0,1,27,10,27,1,78,28,71,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,27,32,57,0,1
0,0,1,25,10,25,1,70,24,74,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,24,1,5,5,4,4,25,24,51,0,1
0,0,1,25,10,25,1,83,25,75,0,0,10,10,10,0,0,10,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,6,6,25,27,42,0,1
0,0,0,22,10,23,1,61,23,69,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,21,0,5,5,4,4,22,23,37,0,1
0,0,1,28,10,28,1,82,28,82,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,29,1,5,5,5,5,28,33,51,0,1
0,0,1,28,10,27,1,86,28,86,0,0,10,8,8,0,0,10,12,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,27,1,8,8,6,6,28,33,62,0,1
0,0,0,23,10,23,1,68,23,67,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,22,0,5,5,4,4,23,26,49,0,1
0,0,1,24,10,24,1,72,24,73,0,0,10,10,10,0,0,10,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,1,6,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,4,4,24,30,52,0,1
0,0,3,30,10,30,1,90,30,90,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,30,3,5,5,5,5,30,31,65,0,1
0,0,1,26,10,26,1,78,26,78,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,26,30,57,0,1
0,0,0,26,10,26,1,79,26,79,0,0,10,10,10,0,0,10,10,0,10,0,5,9,0,0,0,0,0,0,0,0,0,3,4,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,5,5,26,31,57,0,1
0,0,1,23,10,24,1,69,23,69,0,0,10,10,10,0,0,10,10,0,10,0,7,11,0,0,0,0,0,0,0,0,0,2,4,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,24,28,52,0,1
0,0,1,28,10,27,1,83,28,83,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,4,1,10,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,27,31,60,0,1
0,0,1,22,10,25,1,79,24,73,0,0,10,10,10,0,0,10,8,0,10,0,4,9,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,6,5,23,30,56,0,1
0,0,1,30,7,28,1,78,28,84,0,0,6,6,6,0,0,6,8,0,10,0,9,8,0,0,0,0,0,0,0,0,0,2,5,7,0,0,0,0,0,0,0,0,0,5,27,1,11,11,4,5,29,28,57,0,1
0,0,0,17,10,22,1,69,23,68,0,0,10,10,10,0,0,10,10,0,10,0,4,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,23,0,5,5,4,4,17,22,51,0,1
0,0,1,34,10,28,1,83,28,83,0,0,10,10,10,0,0,10,10,0,10,0,7,10,0,0,0,0,0,0,0,0,0,4,2,10,0,0,0,0,0,0,0,0,0,5,28,1,5,5,5,5,34,32,57,0,1
0,0,0,26,9,26,1,77,26,77,0,0,9,9,9,0,0,9,10,0,10,0,6,9,0,0,0,0,0,0,0,0,0,2,5,10,0,0,0,0,0,0,0,0,0,5,26,0,5,5,4,4,26,28,42,0,1
0,0,1,23,11,23,1,70,23,71,0,0,11,11,11,0,0,11,10,0,10,0,9,11,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,23,25,38,0,1
0,0,1,26,10,26,1,78,25,77,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,5,2,10,0,0,0,0,0,0,0,0,0,5,25,1,5,5,5,5,26,32,54,0,1
