Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_descriptions),Messages-Age(/camera/rgb_image/compressedDepth/parameter_descriptions),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_updates),Messages-Age(/camera/rgb_image/theora/parameter_updates),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_descriptions),Messages-Age(/camera_ir/parameter_descriptions),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/plan_execution/parameter_descriptions),Messages-Age(/move_group/plan_execution/parameter_descriptions),Counter(/move_group/plan_execution/parameter_updates),Messages-Age(/move_group/plan_execution/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_descriptions Active Connections,/camera/rgb_image/compressedDepth/parameter_descriptions Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_updates Active Connections,/camera/rgb_image/theora/parameter_updates Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_descriptions Active Connections,/camera_ir/parameter_descriptions Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/plan_execution/parameter_descriptions Active Connections,/move_group/plan_execution/parameter_descriptions Dropped,/move_group/plan_execution/parameter_updates Active Connections,/move_group/plan_execution/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,0,0.0,0,0.0,4,148750000.0,1,0.0,1,0.0,1,0.0,1,0.0,17,21235294.1176,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,13,923076.923077,2,217500000.0,3,1252666666.67,1,0.0,1,0.0,1,0.0,1,0.0,5,50813200000.0,1,0.0,1,239000000.0,1,0.0,1,0.0,502,0.0,0,0.0,0,0.0,0,0.0,3,2000000.0,26,2269230.76923,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,4,48000000.0,1,0.0,1,0.0,3,29666666.6667,3,27666666.6667,26,9684500000.0,2,5500000.0,1,0.0,32,0.0,1,0.0,0.0400291153773,0.0400273225137,-2.44241292781e-05,-6.62906754545e-05,-1.11102356344e-05,-0.0701019082162,-4.5962925885e-05,-6.67122382666e-06,0.785383849321,-8.01989909179e-06,7.07984519013e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.37130706616e-06,6.37105925383e-06,-1.20105366633e-05,0.00267577430022,-0.00219879793595,-0.00388978080349,0.0022866046222,-0.00104380398518,-0.000230192322887,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,1500000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,4500000.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3000000.0,12,3666666.66667,2,158000000.0,2,174500000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,224500000.0,0,0.0,2,160000000.0,0,0.0,0,0.0,502,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,25,2560000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,3,10000000.0,3,6666666.66667,2,1000000.0,2,500000.0,9,0.0,24,0.0,0,0.0,0.0400291156218,0.0400273223332,-2.44200519102e-05,-6.62906086647e-05,-1.11099602164e-05,-0.0701019082281,-4.59629449953e-05,-7.41048231454e-06,0.785383849276,-8.02004195384e-06,7.07990176285e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.37850850141e-06,6.37822918259e-06,-1.26563878165e-05,0.00267583847549,-0.00219853127578,-0.00388979293636,0.00228658570177,-0.00104384584159,-0.000230238415258,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,0,0.0,0,0.0,13,2307692.30769,0,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,13,2307692.30769,2,236000000.0,2,244500000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,307000000.0,0,0.0,2,236000000.0,0,0.0,0,0.0,493,0.0,0,0.0,0,0.0,0,0.0,3,2333333.33333,25,1880000.0,0,0.0,1,0.0,1,0.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,4,250000.0,0,0.0,0,0.0,2,1000000.0,2,0.0,8,2125000.0,8,3750000.0,18,0.0,26,0.0,0,0.0,0.0400291158212,0.0400273221853,-2.44171178624e-05,-6.62905663074e-05,-1.11097585051e-05,-0.0701019082378,-4.59629595259e-05,-6.12418306531e-06,0.785383849241,-8.02004537445e-06,7.07985189471e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.38454903345e-06,6.38425634673e-06,-1.31620165023e-05,0.00267587838078,-0.00219833650303,-0.00388980257452,0.00228657159379,-0.00104387527252,-0.000230273247791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,500000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,916666.666667,0,0.0,6,2000000.0,1,0.0,0,0.0,4,250000.0,12,333333.333333,1,145000000.0,2,179500000.0,0,0.0,0,0.0,0,0.0,0,0.0,3,269333333.333,0,0.0,1,145000000.0,0,0.0,0,0.0,491,0.0,1,0.0,1,0.0,0,0.0,3,333333.333333,25,200000.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,3,-1666666.66667,3,666666.666667,4,0.0,4,0.0,6,0.0,25,0.0,0,0.0,0.0400286763652,0.040027709707,-0.00195838141782,0.003073786343,0.00351124814866,-0.074083890346,-0.00263364135981,0.00205723173125,0.786117453383,1.35687239861e-05,-1.57430649295e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.51242555953e-05,1.40587686261e-05,-1.76732216388e-05,0.00276798379935,-0.00230162874558,-0.00401406734735,0.00233575694191,-0.00108011641631,-0.000236481297331,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,2666666.66667,0,0.0,0,0.0,0,0.0,0,0.0,12,2250000.0,0,0.0,15,600000.0,0,0.0,0,0.0,2,9500000.0,12,2583333.33333,0,0.0,1,269000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,390000000.0,0,0.0,1,269000000.0,0,0.0,0,0.0,476,0.0,0,0.0,0,0.0,0,0.0,3,-12000000.0,24,4208333.33333,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,3666666.66667,0,0.0,0,0.0,2,0.0,2,0.0,1,37000000.0,1,37000000.0,4,0.0,23,0.0,0,0.0,0.0399851473946,0.0400630299114,-0.0561523215218,0.0904772117422,0.1015766876,-0.184918147871,-0.0746791090603,0.0595670061007,0.806540510006,0.00159051177123,-0.00164741322037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000295110851707,0.000242088229285,-2.22084399294e-05,0.00541664393834,-0.00551332274718,-0.00769960461881,0.00367360985041,-0.00214101181193,-0.000374371671527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,5500000.0,0,0.0,0,0.0,0,0.0,0,0.0,13,6307692.30769,0,0.0,15,3733333.33333,0,0.0,0,0.0,3,1333333.33333,13,6307692.30769,2,195000000.0,2,205000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,254500000.0,0,0.0,2,195000000.0,0,0.0,0,0.0,493,0.0,0,0.0,0,0.0,0,0.0,2,3500000.0,26,4384615.38462,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,2000000.0,0,0.0,0,0.0,3,666666.666667,3,1000000.0,3,1333333.33333,3,1666666.66667,8,0.0,26,0.0,0,0.0,0.0396484503815,0.0403253397668,-0.217733842423,0.351126269076,0.394033877269,-0.515440029584,-0.289542840353,0.231087263293,0.867447503862,0.0124170603787,-0.0126701197255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00104340591474,0.000795063584763,0.000136574773879,0.0125201958705,-0.0161495300785,-0.0175970510791,0.0051528050126,-0.00487684266191,-0.000463038779365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,3333333.33333,0,0.0,0,0.0,0,0.0,0,0.0,13,1461538.46154,0,0.0,15,1533333.33333,0,0.0,0,0.0,2,500000.0,13,1461538.46154,2,223000000.0,2,243000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,319000000.0,0,0.0,2,224500000.0,0,0.0,0,0.0,486,0.0,0,0.0,0,0.0,0,0.0,3,-1666666.66667,25,2880000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,2000000.0,0,0.0,0,0.0,2,-1500000.0,2,0.0,2,4500000.0,2,4500000.0,19,0.0,25,0.0,0,0.0,0.039264081179,0.0406022649816,-0.470755713643,0.759273062819,0.851996970749,-1.03299362418,-0.62600712418,0.499675746662,0.962822691596,0.0227343021835,-0.0227518208542,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000219839033418,-0.000251080570681,0.00056267433147,0.0174775902115,-0.0313515077111,-0.0191782357273,0.000453610679033,-0.00597308631095,-0.00028501091166,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,1000000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,3916666.66667,0,0.0,15,3000000.0,0,0.0,0,0.0,3,1333333.33333,12,3916666.66667,2,151000000.0,2,173000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,207000000.0,0,0.0,2,155500000.0,0,0.0,0,0.0,499,0.0,0,0.0,0,0.0,0,0.0,2,4000000.0,25,2840000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,6000000.0,0,0.0,0,0.0,3,2666666.66667,3,5333333.33333,2,8500000.0,2,8500000.0,4,0.0,24,0.0,0,0.0,0.0398047641472,0.0401770697779,-0.742831046117,1.19814615637,1.34445275896,-1.58949911534,-0.987811458533,0.788491557202,1.0653799646,0.00591746193973,-0.00554504734037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000838567495771,-0.000471088037498,0.000479333849396,0.0150529754537,-0.0402992143288,-0.000226669898936,-0.00839337471751,-0.00493340651854,9.94831860958e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,3,-333333.333333,0,0.0,0,0.0,0,0.0,0,0.0,13,2076923.07692,0,0.0,15,733333.333333,0,0.0,0,0.0,2,500000.0,13,1615384.61538,2,176000000.0,1,222000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,267000000.0,0,0.0,2,177000000.0,0,0.0,0,0.0,493,0.0,0,0.0,0,0.0,0,0.0,3,333333.333333,25,1720000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,2,1000000.0,2,0.0,2,8500000.0,2,6500000.0,5,0.0,26,0.0,0,0.0,0.0402020804142,0.0398947502664,-0.953400529778,1.53780509682,1.72559283609,-2.02019805699,-1.2678231985,1.01201664311,1.14475268797,-0.00404924651742,0.00410469838598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00115358263912,0.00121173215838,0.00055728733586,0.0112502606194,-0.0377343548858,0.0166292648941,-0.0126080105263,-0.00477267279258,7.89991745194e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
0,0.0,0,0.0,0,0.0,2,1500000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1166666.66667,0,0.0,15,733333.333333,0,0.0,0,0.0,3,3666666.66667,12,916666.666667,2,197500000.0,2,204000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,285000000.0,0,0.0,2,197500000.0,0,0.0,0,0.0,482,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,25,1760000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,3,666666.666667,3,-4333333.33333,2,3000000.0,2,3000000.0,4,0.0,24,0.0,0,0.0,0.0401194642444,0.0399623924637,-1.06808319807,1.72279486003,1.93317765555,-2.25477478687,-1.42032429251,1.13375536046,1.18798129175,-0.00111198016875,0.00105575647969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00161895358252,0.00156089024053,0.000896705868752,0.00967720419653,-0.0327543757174,0.021679454242,-0.012530508692,-0.00497258251133,-0.000285506928034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
