0.000000000000000000e+00
0.000000000000000000e+00
0.000000000000000000e+00
9.090909090909091161e-02
9.090909090909091161e-02
9.090909090909091161e-02
9.090909090909091161e-02
9.090909090909091161e-02
9.090909090909091161e-02
9.090909090909091161e-02
4.545454545454545303e-01
7.272727272727272929e-01
