Counter(/amcl/parameter_descriptions),Counter(/amcl/parameter_updates),Counter(/amcl_pose),Counter(/battery_state),Counter(/cmd_vel),Counter(/cmd_vel_rc100),Counter(/diagnostics),Counter(/imu),Counter(/joint_states),Counter(/magnetic_field),Counter(/map),Counter(/map_metadata),Counter(/move_base/DWAPlannerROS/cost_cloud),Counter(/move_base/DWAPlannerROS/global_plan),Counter(/move_base/DWAPlannerROS/local_plan),Counter(/move_base/DWAPlannerROS/parameter_descriptions),Counter(/move_base/DWAPlannerROS/parameter_updates),Counter(/move_base/DWAPlannerROS/trajectory_cloud),Counter(/move_base/NavfnROS/plan),Counter(/move_base/current_goal),Counter(/move_base/feedback),Counter(/move_base/global_costmap/costmap),Counter(/move_base/global_costmap/costmap_updates),Counter(/move_base/global_costmap/footprint),Counter(/move_base/global_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/global_costmap/inflation_layer/parameter_updates),Counter(/move_base/global_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/global_costmap/obstacle_layer/parameter_updates),Counter(/move_base/global_costmap/parameter_descriptions),Counter(/move_base/global_costmap/parameter_updates),Counter(/move_base/global_costmap/static_layer/parameter_descriptions),Counter(/move_base/global_costmap/static_layer/parameter_updates),Counter(/move_base/goal),Counter(/move_base/local_costmap/costmap),Counter(/move_base/local_costmap/costmap_updates),Counter(/move_base/local_costmap/footprint),Counter(/move_base/local_costmap/inflation_layer/parameter_descriptions),Counter(/move_base/local_costmap/inflation_layer/parameter_updates),Counter(/move_base/local_costmap/obstacle_layer/parameter_descriptions),Counter(/move_base/local_costmap/obstacle_layer/parameter_updates),Counter(/move_base/local_costmap/parameter_descriptions),Counter(/move_base/local_costmap/parameter_updates),Counter(/move_base/parameter_descriptions),Counter(/move_base/parameter_updates),Counter(/move_base/result),Counter(/move_base/status),Counter(/odom),Counter(/particlecloud),Counter(/rosout),Counter(/rosout_agg),Counter(/rpms),Counter(/scan),Counter(/sensor_state),Counter(/statistics),Counter(/tf),Counter(/tf_static),Counter(/version_info)
1,1,1,23,0,22,1,69,31,69,1,1,0,0,0,1,1,0,0,0,0,1,12,14,1,1,1,1,1,1,1,1,0,1,8,13,1,1,1,1,1,1,1,1,0,9,27,1,45,5,4,6,37,61,94,1,1
0,0,0,25,0,25,1,75,25,74,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,25,0,0,0,5,5,25,58,55,0,1
0,0,0,27,0,27,1,78,26,79,0,0,0,0,0,0,0,0,0,0,0,0,7,10,0,0,0,0,0,0,0,0,0,0,6,10,0,0,0,0,0,0,0,0,0,5,27,0,0,0,5,5,27,48,58,0,1
0,0,0,25,3,25,1,77,26,76,0,0,3,3,3,0,0,3,4,1,4,0,6,9,0,0,0,0,0,0,0,0,1,0,8,10,0,0,0,0,0,0,0,0,0,6,25,0,2,2,5,5,25,69,56,0,1
0,0,0,25,10,25,1,76,25,74,0,0,10,10,10,0,0,10,10,0,11,0,6,11,0,0,0,0,0,0,0,0,0,4,4,10,0,0,0,0,0,0,0,0,0,5,25,0,5,5,5,5,25,77,55,0,1
0,0,1,27,10,27,1,74,27,81,0,0,10,10,10,0,0,10,10,0,9,0,6,9,0,0,0,0,0,0,0,0,0,3,2,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,27,82,55,0,1
0,0,1,25,10,25,1,79,25,75,0,0,10,10,10,0,0,10,10,0,11,0,7,11,0,0,0,0,0,0,0,0,0,4,3,10,0,0,0,0,0,0,0,0,0,5,26,1,5,5,5,5,25,87,56,0,1
0,0,1,25,10,25,1,74,25,69,0,0,10,10,10,0,0,10,10,0,10,0,6,10,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,23,1,5,5,5,5,25,74,55,0,1
0,0,0,25,10,25,1,76,25,82,0,0,10,10,10,0,0,10,10,0,9,0,6,9,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,27,0,5,5,5,5,25,60,54,0,1
0,0,1,27,10,27,1,83,27,83,0,0,10,10,10,0,0,10,10,0,11,0,7,11,0,0,0,0,0,0,0,0,0,3,3,10,0,0,0,0,0,0,0,0,0,5,27,1,5,5,5,5,27,77,59,0,1
