,norm,norm,norm,norm,norm,norm,norm,norm,norm,norm,anomaly,anomaly,anomaly
172,0.026519895,0.019776614,0.007767361,0.025092097,0.011905767,0.009130375,0.016022133,0.022358755,0.015057473,0.005040649,0.024098812,0.016781311,0.026512202
173,0.026764527,0.01941237,0.008976863,0.02830665,0.013615807,0.009267266,0.015613372,0.022936333,0.016148726,0.005717844,0.020224266,0.016508093,0.026115945
174,0.026175903,0.018381869,0.00872123,0.027035484,0.013357031,0.009305246,0.015624687,0.023415461,0.01614262,0.00534988,0.019401455,0.017360784,0.023056895
175,0.025858928,0.018815571,0.010613087,0.029320557,0.014236802,0.010261747,0.014363029,0.024287565,0.016190888,0.004869829,0.018158076,0.019588897,0.022890473
176,0.025894471,0.015172566,0.010286602,0.029319888,0.014686331,0.010700479,0.014503257,0.023650533,0.016601151,0.005689029,0.017885536,0.018697385,0.022035269
177,0.024712089,0.013934474,0.01122098,0.030123856,0.014608921,0.010302033,0.014747989,0.023207447,0.016503403,0.005463374,0.018736113,0.020282086,0.022611974
178,0.024610415,0.01310872,0.011385378,0.032375019,0.01509948,0.010105401,0.015444029,0.022603834,0.016496332,0.005486055,0.019839337,0.021559669,0.023582472
179,0.022953095,0.013287851,0.011206431,0.033780258,0.015093921,0.009731892,0.015920289,0.022150928,0.016514063,0.006005773,0.019405928,0.01805648,0.026122555
180,0.023587821,0.013204447,0.011246107,0.032535996,0.016280061,0.009384162,0.015576028,0.023402905,0.016214134,0.006782321,0.019699898,0.018629339,0.025952188
181,0.024674073,0.012956755,0.011383573,0.031641502,0.014783254,0.00987131,0.015365539,0.023611277,0.016887302,0.005548982,0.020155957,0.018573491,0.026888877
182,0.025256805,0.012922669,0.011171084,0.031624157,0.015927427,0.010166815,0.015117853,0.023322929,0.017213425,0.006312538,0.016597172,0.019172717,0.026503766
183,0.025633546,0.01410177,0.010133564,0.026473407,0.015066997,0.010207516,0.014863737,0.023022393,0.015928507,0.0056303,0.016908707,0.019627422,0.02510054
184,0.026194522,0.016710194,0.010247283,0.024872301,0.015019201,0.011172779,0.014611415,0.023492081,0.015562229,0.005594281,0.017019698,0.01960611,0.025407847
185,0.026815303,0.018143002,0.008361008,0.024915034,0.01486326,0.010491226,0.014608941,0.022541793,0.015854692,0.005342221,0.017463081,0.018482007,0.024471365
186,0.027010737,0.019184263,0.009222709,0.025584638,0.014557229,0.008739182,0.014443276,0.023907471,0.016680147,0.00498087,0.015957383,0.019656932,0.025402064
187,0.026992921,0.019389154,0.008977815,0.024934288,0.01440746,0.008908043,0.01424927,0.024098702,0.016045343,0.004838014,0.015591555,0.018441185,0.024976656
188,0.029124638,0.019599881,0.008363758,0.024481472,0.013370896,0.010733388,0.014858403,0.023513036,0.016756026,0.005698884,0.015607445,0.017627349,0.024642318
189,0.029452907,0.021183982,0.008561633,0.023661703,0.013546122,0.010359739,0.014999181,0.024148049,0.016612865,0.006026136,0.017048415,0.016946787,0.02266646
190,0.031001182,0.021339905,0.009352849,0.023371469,0.012903056,0.010926566,0.015981929,0.023193192,0.016593751,0.005127837,0.018388391,0.015843187,0.02336866
191,0.029899551,0.021390444,0.00989774,0.023380572,0.013539102,0.010436897,0.015436238,0.022715339,0.016613603,0.005254841,0.018035278,0.016156765,0.021346394
192,0.030255977,0.021561718,0.010419619,0.021415558,0.012755265,0.010330892,0.015655342,0.022994069,0.016293997,0.004455657,0.018759388,0.015041559,0.020310668
193,0.029158738,0.02063217,0.010722271,0.021507205,0.012148229,0.010369883,0.015101982,0.022727255,0.016179174,0.004342174,0.018349718,0.015116504,0.02020794
194,0.028752508,0.018120952,0.011480561,0.021738665,0.01238131,0.009050004,0.015150967,0.021748347,0.016039971,0.004376807,0.017311741,0.015670249,0.020216804
195,0.027621847,0.01645601,0.011517142,0.021416839,0.011646115,0.009160023,0.015424157,0.021420291,0.01618688,0.006175896,0.016607411,0.015689943,0.020728584
196,0.026488638,0.01647914,0.010840175,0.020586397,0.011402492,0.010671098,0.01550588,0.020381933,0.015775332,0.005682779,0.016548362,0.014650328,0.020643692
197,0.026010986,0.016157953,0.010359468,0.020489944,0.011465851,0.010803805,0.015951971,0.020735286,0.016181661,0.005753293,0.018445333,0.013628535,0.020952521
198,0.024731901,0.016496021,0.010460488,0.020121412,0.011490819,0.008733345,0.015240164,0.020555405,0.015926534,0.006179686,0.017930301,0.014910377,0.022008065
199,0.025748003,0.015185327,0.010842404,0.020363458,0.011629152,0.00890426,0.015138748,0.020659961,0.015583944,0.006072544,0.01748631,0.015442454,0.021542162
200,0.023635834,0.015498965,0.009761122,0.020145262,0.011582043,0.008804349,0.014353797,0.019684035,0.01523369,0.006209185,0.017308142,0.01515305,0.020823583
201,0.024508489,0.015513822,0.008470592,0.020213971,0.01155565,0.008692199,0.014563135,0.02059019,0.014661538,0.006139857,0.017922768,0.017284799,0.021936161
202,0.024682134,0.014867329,0.008906615,0.020409105,0.012616593,0.008540591,0.016016297,0.020352671,0.014699442,0.006288174,0.017698329,0.01860656,0.022005241
203,0.024567861,0.014874391,0.008048133,0.020429946,0.012758436,0.009135069,0.015566012,0.020449841,0.014945125,0.005940906,0.017671378,0.019183017,0.022650782
204,0.024737198,0.014792234,0.007587284,0.02027186,0.013395363,0.009150153,0.015943434,0.02054443,0.015284621,0.005970164,0.017859615,0.018053038,0.022734998
205,0.025435193,0.015336548,0.008085575,0.021688292,0.012880824,0.009214311,0.015711619,0.020764537,0.015349936,0.004151062,0.017785383,0.018252708,0.022572804
206,0.025767403,0.015063506,0.007895141,0.021700518,0.012937334,0.008111629,0.015371482,0.021550763,0.015219497,0.004346869,0.018466786,0.018420422,0.023120193
207,0.026006568,0.014711015,0.008003773,0.021918142,0.013108294,0.008349195,0.015934264,0.021347243,0.015034354,0.004046091,0.016216772,0.018559672,0.022340177
208,0.025519742,0.014163163,0.008442805,0.022159647,0.013078623,0.00922898,0.015802093,0.021059679,0.015953047,0.003159113,0.016111353,0.01774695,0.021596476
209,0.024150807,0.014025278,0.008521096,0.02243158,0.013764492,0.009689779,0.01572747,0.021444051,0.016301835,0.002540259,0.015986538,0.017468346,0.022065802
210,0.024187457,0.013661794,0.008355042,0.02251832,0.013572713,0.010874818,0.015765898,0.021483226,0.016124871,0.002440197,0.01540817,0.01777553,0.022272194
211,0.025611864,0.014263084,0.008941423,0.022492688,0.014263486,0.011619837,0.016262811,0.020924462,0.015972208,0.002418058,0.015003962,0.015323572,0.021029416
212,0.024669642,0.014075254,0.008860176,0.022093635,0.013157755,0.012448966,0.014781659,0.021326808,0.015903607,0.002363287,0.017857742,0.014468554,0.021254834
213,0.02540906,0.013730008,0.008440878,0.022679428,0.014156708,0.011847015,0.016185621,0.021314519,0.017139537,0.002416167,0.018458717,0.015056554,0.020205323
214,0.02566215,0.013762238,0.008728026,0.024702234,0.013410727,0.01206986,0.015973009,0.021347376,0.017039137,0.002482159,0.019226611,0.015203566,0.018743508
215,0.026465662,0.013517217,0.009432144,0.02316427,0.013076114,0.011863762,0.015701216,0.0226121,0.01659761,0.002470911,0.019259837,0.015499172,0.019151682
216,0.026183434,0.014346545,0.009592777,0.024561575,0.013555012,0.011655211,0.015710179,0.021712283,0.016968448,0.002180691,0.019481238,0.015401545,0.019406684
217,0.026075579,0.014808153,0.010327565,0.024522616,0.013637401,0.011543048,0.01436802,0.021687962,0.016503116,0.002138611,0.018797936,0.014936873,0.01969705
218,0.027151948,0.01453879,0.009503056,0.026699273,0.013588224,0.011058572,0.01482692,0.021946644,0.017294424,0.00217232,0.019706616,0.015330812,0.020008035
219,0.027338803,0.014793601,0.010226117,0.025923451,0.013333351,0.012250328,0.015187674,0.021526972,0.01742015,0.002963374,0.020066105,0.015712257,0.020802999
220,0.028216166,0.014328092,0.010035672,0.027232544,0.013036682,0.010154972,0.015280508,0.021556061,0.016929721,0.003338162,0.020032683,0.016574789,0.0205108
221,0.027220635,0.014032772,0.0100658,0.027612895,0.012718371,0.011673195,0.014730691,0.022053195,0.017937146,0.003324973,0.019594023,0.017625231,0.021537002
222,0.028073283,0.014481131,0.010136275,0.028075147,0.012290579,0.01113664,0.014798651,0.022068575,0.018445313,0.003458215,0.018549852,0.018317562,0.022597937
223,0.02796259,0.014391186,0.010208149,0.027423043,0.011339066,0.010606222,0.014353262,0.022982523,0.016860675,0.004356839,0.018706795,0.017789835,0.023358393
224,0.028856194,0.01521273,0.010304812,0.026691595,0.011912974,0.011207947,0.013848676,0.024242755,0.016960612,0.004260924,0.017870264,0.017731752,0.023048881
225,0.025833888,0.014803632,0.009275895,0.026764661,0.012410933,0.011022162,0.013903796,0.023645656,0.016942751,0.004533435,0.017780911,0.017891966,0.023846332
226,0.026090415,0.014423641,0.009633238,0.026259715,0.012759496,0.010899614,0.013367834,0.024796112,0.01715989,0.004461708,0.018232688,0.017217461,0.022694374
227,0.02629053,0.015095894,0.008879055,0.026273554,0.013513663,0.011154975,0.013782097,0.025120318,0.018390257,0.005337981,0.017787743,0.019298542,0.022846311
228,0.026539624,0.015249006,0.00911611,0.024187382,0.013407718,0.010903518,0.013907669,0.025943169,0.017291171,0.005571353,0.018045135,0.018275507,0.022360001
229,0.031203743,0.015031801,0.008457444,0.025030484,0.014913489,0.009380287,0.014295568,0.02639891,0.017117625,0.004651729,0.018810952,0.018151624,0.022698581
230,0.029996237,0.01547279,0.008191038,0.02426222,0.015838927,0.009213991,0.014420719,0.025903814,0.017193239,0.00560819,0.017693361,0.018178901,0.023058079
231,0.02951913,0.016719135,0.01016908,0.024453754,0.015250021,0.0078479,0.014406368,0.025957663,0.017144512,0.005934581,0.017747195,0.017830966,0.022700699
232,0.029903099,0.01630066,0.009853783,0.023862213,0.016706737,0.008003561,0.015057813,0.025647005,0.017188756,0.006022732,0.016813237,0.016754348,0.022783432
233,0.02833225,0.016718995,0.01066241,0.023753118,0.017277228,0.00858984,0.015240889,0.025472434,0.016901072,0.005009216,0.017506313,0.017511655,0.022449944
234,0.029367691,0.015893063,0.011138826,0.023463633,0.01635104,0.008372981,0.015534433,0.024997732,0.017108826,0.005312204,0.017523069,0.017735725,0.022987977
235,0.031032916,0.01543026,0.010684345,0.023890013,0.015788255,0.008262801,0.015065114,0.023927726,0.017398631,0.004926699,0.016748659,0.017410873,0.023336537
236,0.030635132,0.016966861,0.01102592,0.022996379,0.01550301,0.010330093,0.015003146,0.022679009,0.01721281,0.004872266,0.018601101,0.018981447,0.024020666
237,0.030521154,0.016680868,0.011229197,0.022918135,0.014162648,0.009906465,0.014527529,0.02258051,0.01558584,0.005369552,0.020185672,0.017521424,0.024281861
238,0.030109491,0.016515659,0.011212844,0.022728816,0.01410129,0.010129254,0.014604405,0.021790694,0.018456412,0.005016542,0.020028353,0.01754884,0.023640474
239,0.027027613,0.01769002,0.011148972,0.022125758,0.013021246,0.011763654,0.014414346,0.021182967,0.018440533,0.004658003,0.0202947,0.017463615,0.022644427
240,0.025284233,0.018516971,0.011263308,0.021798838,0.012513856,0.012033989,0.01448063,0.021557419,0.019607157,0.003910992,0.021183392,0.017171983,0.023224443
241,0.025850825,0.017588312,0.009971199,0.021688443,0.012589161,0.013773745,0.014457571,0.021724546,0.019515477,0.003881105,0.020491593,0.016923347,0.022816859
242,0.025240803,0.017726101,0.011420329,0.021680709,0.0111673,0.014017108,0.013965357,0.021170802,0.021489929,0.003822762,0.019308595,0.017426889,0.022754885
243,0.025694091,0.01817471,0.012084628,0.022317279,0.011019145,0.013187412,0.014893682,0.020484833,0.021390701,0.003628865,0.017501039,0.017219413,0.023091387
244,0.024900978,0.018111208,0.012034299,0.021551708,0.010961832,0.013120105,0.015005498,0.020802107,0.021630989,0.004863259,0.017418003,0.016830226,0.02415543
245,0.0249219,0.019027272,0.012237553,0.021296427,0.011302331,0.013651914,0.01545566,0.020634014,0.021256564,0.004962513,0.018505512,0.017229207,0.023010686
246,0.026169393,0.018960277,0.012488753,0.022399468,0.012363845,0.012141903,0.015392589,0.020638309,0.020262545,0.004864314,0.017379588,0.017012045,0.023175426
247,0.026097097,0.018292051,0.012630539,0.022759384,0.011679645,0.012994694,0.015089394,0.021689013,0.021175714,0.00392976,0.016627651,0.016616976,0.023857703
248,0.026536154,0.019608019,0.012936941,0.022269284,0.011831065,0.013384908,0.014485209,0.021319499,0.019585473,0.004009147,0.016239962,0.017340258,0.022702092
249,0.025649305,0.01884562,0.012249519,0.022536209,0.011876009,0.01189712,0.014836238,0.0220003,0.018480524,0.00512187,0.016782656,0.01543776,0.022802623
250,0.026043169,0.017638423,0.013700806,0.02297543,0.011737591,0.011757258,0.014643363,0.021599354,0.017820179,0.004917066,0.016332168,0.01493941,0.021860749
251,0.026951365,0.018140635,0.01276648,0.022744833,0.011603004,0.011618309,0.01741717,0.021293534,0.017602919,0.004820935,0.016349509,0.016098397,0.021319022
252,0.026468271,0.018658677,0.0117959,0.023120049,0.012025454,0.010945464,0.019193672,0.022693628,0.016307084,0.004809095,0.016338075,0.015735809,0.020649698
253,0.026403878,0.01826684,0.011795392,0.022673232,0.012200659,0.01124087,0.017869975,0.022252996,0.016375275,0.004862219,0.016705116,0.018299762,0.022015065
254,0.026408307,0.01821644,0.011383428,0.022355475,0.012888396,0.010901483,0.016777378,0.022856226,0.016423864,0.004689137,0.017262874,0.019373655,0.020460183
255,0.026492879,0.0174555,0.012698683,0.022977864,0.01202786,0.011206943,0.017129479,0.0230659,0.016795889,0.004614889,0.016748674,0.019763153,0.021312563
256,0.02550499,0.016249502,0.011114026,0.022243682,0.011326625,0.01137082,0.016438365,0.02289553,0.016960621,0.005055486,0.017619299,0.019116944,0.019715283
257,0.02584419,0.015306368,0.011852798,0.021700719,0.011778098,0.010140428,0.017225517,0.022587622,0.0163878,0.011477174,0.017659899,0.019889984,0.01974451
258,0.025233487,0.01502411,0.015374348,0.022115799,0.012268685,0.010959015,0.018897239,0.022466462,0.016319927,0.011678178,0.018235065,0.018415449,0.020123392
259,0.025436264,0.014712821,0.018723967,0.022295257,0.012087096,0.010547406,0.020106087,0.022397812,0.017265718,0.010444985,0.017684158,0.018654324,0.020028431
260,0.025246238,0.014704954,0.017072976,0.021743329,0.012829871,0.009706738,0.020161398,0.022585737,0.016946476,0.013649965,0.018261755,0.020198125,0.020306095
261,0.025693703,0.01471769,0.01716462,0.021994261,0.013070159,0.009452897,0.019023592,0.022483813,0.016127031,0.016071444,0.017239111,0.020296624,0.020460773
262,0.025916575,0.015402648,0.016343798,0.02224314,0.013596198,0.009412307,0.016288484,0.024509097,0.016982038,0.016685463,0.018134333,0.020221006,0.020139078
263,0.025777578,0.015030309,0.017370975,0.022233237,0.013826827,0.010276545,0.014917888,0.024851108,0.016515849,0.01831641,0.017819768,0.018756267,0.019108269
264,0.026532695,0.016273526,0.018232647,0.022887617,0.014021037,0.012758411,0.014959147,0.026697073,0.016844042,0.017459063,0.01722925,0.017785493,0.019078366
265,0.027179347,0.016225327,0.020226421,0.022040337,0.014728016,0.011578834,0.013983208,0.026606213,0.016327208,0.014246613,0.01695456,0.016864974,0.019005001
266,0.026894821,0.016564289,0.02019644,0.021734426,0.014379888,0.011372443,0.012921695,0.027052123,0.016876241,0.012876515,0.016207376,0.01652436,0.020982657
267,0.026980948,0.01818173,0.017909499,0.022768805,0.014289648,0.011567108,0.011844732,0.027395703,0.017530177,0.011112599,0.016362373,0.017664513,0.02182778
268,0.027187493,0.018299213,0.01784887,0.022216296,0.013698467,0.012213922,0.011612235,0.027419655,0.018188126,0.010817102,0.016542222,0.017012883,0.022049276
269,0.027449178,0.019422153,0.014822981,0.02290963,0.013578014,0.012117307,0.011745422,0.028383782,0.017224237,0.009690237,0.016982645,0.017872503,0.022085669
270,0.027604578,0.019514041,0.015620018,0.02370254,0.01361691,0.013099809,0.01133653,0.027086392,0.017614283,0.008861405,0.016615417,0.017388923,0.02186065
271,0.026110474,0.019601915,0.013432217,0.023474282,0.013015204,0.012537712,0.010797421,0.027690552,0.01784239,0.008998455,0.016801933,0.016074611,0.022521233
272,0.027196875,0.02184261,0.014794638,0.023483623,0.015898829,0.012295542,0.011959317,0.028946757,0.01697563,0.011470771,0.016738212,0.016194707,0.02405295
273,0.027055997,0.025579182,0.013882472,0.023602845,0.019720152,0.01171521,0.012236276,0.029598046,0.017231308,0.008054078,0.017255772,0.01552774,0.024376154
274,0.026055614,0.022999838,0.012809639,0.023695439,0.01708715,0.009877524,0.012046239,0.026320303,0.017456606,0.009131915,0.017740652,0.016545305,0.025444463
275,0.025910469,0.025897769,0.013784578,0.023593212,0.016510392,0.010343669,0.012358624,0.025422039,0.016975777,0.010633703,0.017763561,0.016572308,0.025091562
276,0.02720115,0.025142672,0.013214953,0.025479864,0.017097885,0.010385636,0.013355822,0.026732549,0.016608128,0.011405854,0.016703384,0.01684976,0.023491088
277,0.027523346,0.023032481,0.014660578,0.023818629,0.01620557,0.010432424,0.014308213,0.025809506,0.017477516,0.011892852,0.016871022,0.015506603,0.02159683
278,0.027275065,0.025357287,0.015544457,0.025102712,0.017660085,0.008660452,0.014133652,0.025540847,0.017279202,0.01105208,0.016492691,0.016297074,0.022178004
279,0.026932074,0.025044516,0.016831484,0.024514461,0.018130613,0.008601153,0.013043539,0.025007803,0.017973904,0.01113335,0.016392816,0.015815984,0.021586521
280,0.028045161,0.024413198,0.015892524,0.024026548,0.018677045,0.008349446,0.013314114,0.024398698,0.019018976,0.012044318,0.017440762,0.016244719,0.020905817
281,0.028193545,0.024161309,0.015615534,0.02459491,0.018141804,0.009766131,0.014498624,0.024488607,0.020719483,0.011054699,0.01736417,0.016776452,0.020956034
282,0.027880725,0.02325475,0.015510262,0.024185188,0.017623659,0.013479187,0.016383966,0.023247898,0.020189924,0.008736018,0.017313942,0.016622934,0.019852594
283,0.029482724,0.01889601,0.015723223,0.025543533,0.015617234,0.017298762,0.018556623,0.021363907,0.020831676,0.008717739,0.016796013,0.017437948,0.019395359
284,0.029150592,0.018635251,0.016469374,0.024916578,0.017195359,0.016134303,0.020596279,0.021604849,0.020490116,0.008624646,0.016710455,0.016602455,0.018857621
285,0.028638709,0.017168907,0.013379681,0.024662986,0.017180024,0.018891849,0.024569435,0.021532984,0.02013272,0.00782415,0.016428508,0.018825268,0.017926298
286,0.03101467,0.017072851,0.012218525,0.02344414,0.018236209,0.019324183,0.027576454,0.022415813,0.023088755,0.007408408,0.01648421,0.017837062,0.017830018
287,0.029048009,0.017475739,0.011186492,0.022754008,0.01805608,0.019244978,0.026255412,0.022282695,0.022756619,0.006441893,0.015951103,0.017967967,0.017660799
288,0.028683096,0.017323682,0.010726616,0.022241201,0.018904215,0.021087026,0.024040477,0.02454602,0.021674365,0.006876255,0.015811268,0.018030064,0.018012201
289,0.028242541,0.017238824,0.009433314,0.022521334,0.01897976,0.022022687,0.02219072,0.025954653,0.020702431,0.007708261,0.015797397,0.01798876,0.018010302
290,0.029743273,0.018604038,0.01088802,0.02219593,0.018571367,0.022297531,0.020576974,0.025486851,0.017051945,0.005624025,0.016108228,0.018616956,0.018575996
291,0.02997409,0.017404962,0.011559156,0.02186371,0.016521584,0.019884797,0.019581059,0.025254676,0.017043138,0.005575475,0.015513289,0.018691128,0.019729126
292,0.032029331,0.017315878,0.010758735,0.02232028,0.015146381,0.018441495,0.018697996,0.026277849,0.017764678,0.00587151,0.015991721,0.017261811,0.019771781
293,0.031445052,0.018107183,0.012891017,0.020948948,0.015569706,0.018586341,0.019355269,0.026329249,0.02180941,0.005620185,0.015737658,0.017459627,0.02058731
294,0.032310024,0.017237721,0.012559883,0.020610029,0.013738135,0.018048584,0.020089388,0.026465109,0.024571689,0.004706705,0.01594976,0.017802609,0.021811808
295,0.033651613,0.017200649,0.012294707,0.022278151,0.016058324,0.016717754,0.020519737,0.026483884,0.021882169,0.005625532,0.016248513,0.016329607,0.022069737
296,0.032594744,0.01752913,0.013350406,0.022079425,0.015453651,0.01717126,0.02166952,0.027408622,0.019960146,0.004780937,0.017137734,0.017230092,0.022343293
297,0.03254088,0.016403602,0.013052701,0.0234394,0.014709066,0.017743669,0.020552799,0.026752597,0.022184687,0.004729848,0.017179731,0.017777769,0.024098899
298,0.03161611,0.01600231,0.012665519,0.022993116,0.016417881,0.018787973,0.020359719,0.024548776,0.024096929,0.00444989,0.017061938,0.017199939,0.023420729
299,0.030883789,0.01694409,0.012781535,0.023025107,0.016229983,0.018753512,0.019201381,0.022785891,0.025586005,0.003170606,0.017021857,0.017468927,0.025642352
300,,0.016950412,0.011910024,0.023028066,0.015645679,0.018721456,0.017696682,0.023004789,0.028340491,0.003196904,0.015343666,0.016639667,0.028653214
301,,0.018773885,0.010783614,0.0238206,0.016787995,0.01885704,0.017579876,0.023802487,0.030408265,0.00402697,0.014754551,0.016708359,0.02798154
302,,0.018113304,0.009947725,0.023619359,0.016959878,0.019648498,0.018056465,0.023156695,0.028220754,0.003710151,0.015087,0.017124647,0.027834343
303,,0.017481614,0.00991502,0.023609636,0.016403066,0.016515069,0.017603161,0.023474785,0.029040687,0.004182465,0.015458674,0.017560402,0.027256832
304,,0.017846478,0.010268511,0.023604956,0.016055742,0.015719218,0.017399905,0.023194294,0.025501462,0.004112174,0.015511868,0.018380631,0.025431039
305,,0.017857257,0.010090731,0.021826256,0.014361692,0.015823338,0.017041333,0.023493787,0.021893067,0.002975245,0.015630927,0.018468309,0.026231911
306,,0.018400693,0.008944328,0.022041997,0.014798944,0.017097946,0.016274698,0.023887187,0.0215286,0.005168662,0.01555497,0.017262837,0.026955763
307,,0.018273192,0.009254765,0.021257546,0.015153809,0.01622764,0.016520191,0.023168186,0.020543661,0.005000703,0.015662773,0.018058548,0.027044458
308,,0.018559041,0.009377417,0.021633996,0.014090771,0.015424311,0.015823837,0.023176514,0.021497143,0.005063946,0.015485761,0.018831287,0.026246121
309,,,0.009044744,0.022869898,0.013376507,0.014234117,0.014882125,0.022715021,0.020699665,0.004818986,0.015982894,0.01823101,0.025620971
310,,,0.009016532,0.022581611,0.014257326,0.014796803,0.015648713,0.021813847,0.018822389,0.005904861,0.016585968,0.018783487,0.02497071
311,,,0.009425309,0.022676475,0.013011583,0.013891853,0.015846685,0.0211304,0.017819492,0.00500338,0.01604314,0.018373176,0.023656268
312,,,0.008993233,0.023228833,0.013407091,0.013480388,0.015124776,0.021338576,0.018888431,0.005328014,0.015882358,0.019383233,0.024295837
313,,,0.008351326,0.023598809,0.013634859,0.012669266,0.014942278,0.020812569,0.019161951,0.005941751,0.015421857,0.019517992,0.024206512
314,,,0.009251051,0.026335826,0.013794337,0.012840299,0.014832983,0.020834839,0.018868851,0.005867986,0.015804686,0.017790424,0.022951925
315,,,0.008832259,0.028236033,0.013976815,0.011537855,0.014775665,0.020687783,0.018730994,0.007859658,0.015750289,0.016710922,0.022976546
316,,,0.009336672,0.028205153,0.013167667,0.009913684,0.01562834,0.020103671,0.019499769,0.006526601,0.014682205,0.019785663,0.023318557
317,,,0.010332175,0.027014563,0.013535553,0.009790531,0.015873855,0.022911105,0.02338456,0.007154432,0.014444201,0.019409645,0.022554057
318,,,0.01021056,0.026577288,0.01279603,0.009080783,0.015808502,0.021337695,0.020435739,0.008244639,0.014609402,0.019342542,0.022748105
319,,,0.010602771,0.026536198,0.013050921,0.011065149,0.016303858,0.02265726,0.020015255,0.008608734,0.015142905,0.020112015,0.022742113
320,,,0.010913728,0.027226383,0.013975349,0.00944742,0.017128624,0.022616848,0.02209197,0.007865985,0.015646333,0.020442434,0.022752931
321,,,0.010674587,0.027132479,0.014209708,0.011447015,0.017134776,0.022238996,0.022206744,0.009240412,0.016456634,0.022121932,0.022238856
322,,,0.01074477,0.02667778,0.014070201,0.010048505,0.016595241,0.024634134,0.020810951,0.011950744,0.015926603,0.022906369,0.022405794
323,,,0.010367276,0.026422089,0.013889933,0.010297761,0.016781723,0.025191441,0.020453138,0.011961586,0.01625468,0.023128752,0.022198934
324,,,0.00941943,0.027054312,0.013756408,0.010547863,0.016904723,0.024329595,0.021653712,0.012003677,0.016447145,0.024094848,0.023820689
325,,,0.010676763,0.02957101,0.013931251,0.011107364,0.016038984,0.025449056,0.021579769,0.010342579,0.01709879,0.023512123,0.022617964
326,,,0.010511673,0.027357997,0.013613413,0.013330637,0.016255686,0.025950063,0.021627614,0.011047297,0.017367689,0.022019938,0.022533126
327,,,0.009689835,0.027597794,0.013952493,0.014039857,0.016109629,0.024932021,0.017744038,0.012138584,0.017086448,0.022576179,0.023760913
328,,,0.010944679,0.030714249,0.013932794,0.013473489,0.016212717,0.025337081,0.017586675,,0.016990507,0.023199026,0.023571052
329,,,0.011066556,0.030609626,0.014229625,0.011771594,0.018084941,0.025058955,0.017608188,,0.016328117,0.02264766,0.023509262
330,,,0.012099201,0.029914081,0.013076995,0.012852352,0.017399529,0.024705056,0.015840482,,0.014517509,0.023989582,0.023807714
331,,,0.011815726,0.032768272,0.013565122,0.012044012,0.01883943,0.023964401,0.015622918,,0.016046582,0.023551732,0.023876991
332,,,0.012301939,0.033029512,0.012574924,0.012772218,0.018601282,0.022830192,0.015586868,,0.016766435,0.021860484,0.022453211
333,,,0.012509403,0.032721549,0.013335459,0.012844671,0.01865169,0.022629911,0.016673431,,0.016549679,0.021521587,0.022373622
334,,,0.012164342,0.033561945,0.013686846,0.013935126,0.019950004,0.023653107,0.017083025,,0.01826079,0.019566771,0.022034902
335,,,0.012721822,0.028715441,0.014436495,0.013302667,0.019766724,0.022256028,0.016805315,,0.018176829,0.019920696,0.02219636
336,,,0.013645833,0.031030856,0.013692508,0.011420215,0.018474963,0.023186874,0.016205557,,0.018928889,0.018938623,0.021934254
337,,,0.013105664,0.030126363,0.014159748,0.010713341,0.018730612,0.023430679,0.015688149,,0.019541226,0.018094078,0.023262067
338,,,0.012189159,0.028530808,0.0138027,0.010622338,0.018719336,0.023879658,0.017505275,,0.020345068,0.016824171,0.023131425
339,,,0.012604243,0.028959956,0.015251894,0.010566637,0.017413646,0.023134694,0.019786056,,0.020316787,0.017733244,0.022793507
340,,,0.013970573,0.029559894,0.016385246,0.009769533,0.015741752,0.023562213,0.020532517,,0.021519689,0.015489129,0.022810699
341,,,0.017601756,0.027131541,0.016191853,0.008830825,0.014941531,0.023537328,0.02144826,,0.019995768,0.015486801,0.02345649
342,,,0.018205136,0.028064141,0.016431706,0.008804567,0.015338168,0.023512581,0.021230865,,0.019394463,0.01598585,0.023743428
343,,,0.018184103,0.027305353,0.016029974,0.009155346,0.016024185,0.024172284,0.020112408,,0.017032333,0.016735453,0.02334117
344,,,0.018829506,0.025416689,0.016505003,0.007982749,0.015947577,0.023032445,0.020334918,,0.015929881,0.01653092,0.023889758
345,,,0.016311431,0.025341263,0.015209824,0.011524628,0.015924932,0.023795664,0.02057757,,0.016357411,0.016270706,0.024051171
346,,,0.016719082,0.023307895,0.014989265,0.011558347,0.016637525,0.023143107,0.020201022,,0.015443599,0.016219599,0.024411326
347,,,0.021204013,0.02380456,0.015205516,0.012602928,0.017066529,0.023049355,0.020517811,,0.016302759,0.016134745,0.023035517
348,,,0.021108776,0.024072032,0.014978332,0.012082232,0.017547386,0.022938566,0.019320497,,0.016650185,0.015968863,0.022059545
349,,,0.01829968,0.027006276,0.01655142,0.012986699,0.018471666,0.022901021,0.016859181,,0.017090945,0.014756345,0.021675572
350,,,0.016007585,0.028281631,0.014790483,0.013921316,0.018556368,0.025199864,0.015672257,,0.01714148,0.014292321,0.022257309
351,,,0.015447892,0.029287323,0.0150751,0.014624827,0.019363346,0.027129725,0.014857858,,0.017072629,0.014270646,0.021271283
352,,,0.012299136,0.028568631,0.014756849,0.013981247,0.019797914,0.025199229,0.015098104,,0.016471602,0.013613526,0.021263886
353,,,0.013320756,0.028547678,0.015803697,0.014050295,0.020389333,0.024814837,0.014958869,,0.016830206,0.018376252,0.022115709
