,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly
10,0.016983918845653534,0.016805987805128098,0.017533358186483383,0.018019255250692368,0.016922131180763245,0.012112450785934925,0.016640296205878258,0.01285200472921133,0.015538841485977173,0.016136711463332176,0.018860017880797386,0.010921129956841469,0.01475632842630148,0.023155249655246735,0.015524676069617271,0.01507443469017744,0.019771749153733253,0.018398363143205643,0.0044053238816559315,0.018713392317295074,0.02825026959180832,0.015451512299478054,0.02500835247337818,0.0074828388169407845,0.02386585995554924,0.012533679604530334,0.021203642711043358,0.015379118733108044
11,0.017095860093832016,0.016802256926894188,0.017716366797685623,0.018054574728012085,0.016644170507788658,0.012053636834025383,0.015887875109910965,0.011122713796794415,0.014826315455138683,0.016020750626921654,0.018766719847917557,0.009620741941034794,0.01497772429138422,0.023466836661100388,0.015510781668126583,0.015239419415593147,0.019790468737483025,0.01791977509856224,0.004399614874273539,0.01820797473192215,0.026846790686249733,0.01564328558743,0.02524697408080101,0.007565035950392485,0.02388429269194603,0.012642158195376396,0.02098271995782852,0.014951270073652267
12,0.016327619552612305,0.016546430066227913,0.017985790967941284,0.01750214397907257,0.014992195181548595,0.012032593600451946,0.016494326293468475,0.00994783639907837,0.01459968276321888,0.015985563397407532,0.019053244963288307,0.006748800165951252,0.01522800698876381,0.022019261494278908,0.015523284673690796,0.015398485586047173,0.019846057519316673,0.017653340473771095,0.005532402079552412,0.017976835370063782,0.026832692325115204,0.015457801520824432,0.025256337597966194,0.007522516883909702,0.021593356505036354,0.012361527420580387,0.020779579877853394,0.014347339980304241
13,0.016643226146697998,0.017222518101334572,0.01743759587407112,0.017403176054358482,0.01423390582203865,0.012587320990860462,0.015970518812537193,0.010646330192685127,0.015357253141701221,0.01592019572854042,0.017966115847229958,0.007909544743597507,0.014737855643033981,0.021261166781187057,0.014724750071763992,0.015288199298083782,0.018955759704113007,0.017402242869138718,0.005627721082419157,0.01903276890516281,0.024921787902712822,0.013647421263158321,0.025134369730949402,0.0074209957383573055,0.019773492589592934,0.012185217812657356,0.02114024944603443,0.014069394208490849
14,0.013231976889073849,0.01734003610908985,0.01767285354435444,0.01707199402153492,0.014360281638801098,0.013206659816205502,0.016156326979398727,0.01162730436772108,0.015894828364253044,0.016313273459672928,0.019285155460238457,0.006973459850996733,0.014774012379348278,0.019797321408987045,0.015172760933637619,0.015618803910911083,0.019125765189528465,0.017479125410318375,0.005609212443232536,0.023829849436879158,0.02542158029973507,0.01389544177800417,0.02608109824359417,0.007482257671654224,0.019284343346953392,0.0126677006483078,0.020512768998742104,0.014309156686067581
15,0.012840555980801582,0.016966473311185837,0.018108589574694633,0.017004171386361122,0.01447972096502781,0.01382497139275074,0.016133727505803108,0.011286850087344646,0.01625039614737034,0.016294419765472412,0.019255677238106728,0.006900057662278414,0.015395045280456543,0.020323263481259346,0.015900377184152603,0.01591516099870205,0.01877621002495289,0.01747918501496315,0.005620884709060192,0.028533274307847023,0.025253234431147575,0.013542501255869865,0.026017583906650543,0.007330828811973333,0.019485382363200188,0.012827458791434765,0.02094755880534649,0.01491476222872734
16,0.01335140597075224,0.017434939742088318,0.018251577392220497,0.016769707202911377,0.014448335394263268,0.014030233956873417,0.016995180398225784,0.011494435369968414,0.016298744827508926,0.025889933109283447,0.02032964862883091,0.0072875251062214375,0.01528029516339302,0.020068978890776634,0.01668952777981758,0.01605837047100067,0.01887943223118782,0.017038075253367424,0.006365661043673754,0.025518367066979408,0.025265490636229515,0.013438314199447632,0.02590212970972061,0.007404494099318981,0.02149062603712082,0.012966631911695004,0.02115834504365921,0.015501108951866627
17,0.022955993190407753,0.017110705375671387,0.017738230526447296,0.017111480236053467,0.014314359985291958,0.014229857362806797,0.017341626808047295,0.01131509616971016,0.017519578337669373,0.02164236642420292,0.021795161068439484,0.0070329587906599045,0.015304509550333023,0.0202714204788208,0.018041687086224556,0.016349388286471367,0.01913590542972088,0.017197398468852043,0.006334830075502396,0.030345052480697632,0.025308022275567055,0.013778459280729294,0.025801775977015495,0.008298025466501713,0.021521611139178276,0.013568410649895668,0.02218163013458252,0.015610487200319767
18,0.01966061443090439,0.0142724784091115,0.018310263752937317,0.0170820914208889,0.01432131975889206,0.016420509666204453,0.016342485323548317,0.011498812586069107,0.020026789978146553,0.021136634051799774,0.02166949398815632,0.006754715461283922,0.015240781009197235,0.019722234457731247,0.016610123217105865,0.01723870448768139,0.01973889209330082,0.017278969287872314,0.00577525794506073,0.029477940872311592,0.02561516873538494,0.013432160951197147,0.02633211575448513,0.013343148864805698,0.021222276613116264,0.01906379498541355,0.02228734642267227,0.015500020235776901
19,0.02287655882537365,0.01425947342067957,0.018282674252986908,0.01866544969379902,0.014115006662905216,0.017121782526373863,0.01642172783613205,0.011458274908363819,0.017833039164543152,0.021282197907567024,0.022606709972023964,0.007255145814269781,0.015452444553375244,0.018156565725803375,0.01655586063861847,0.01701964996755123,0.01967536471784115,0.017116673290729523,0.00694492319598794,0.02838709019124508,0.02546159364283085,0.013487127609550953,0.02790192887187004,0.015069829300045967,0.02597188763320446,0.019471514970064163,0.02322247624397278,0.015920188277959824
20,0.023415079340338707,0.02125709503889084,0.01792585663497448,0.01840903051197529,0.013381275348365307,0.017155082896351814,0.01632898487150669,0.011203717440366745,0.017537783831357956,0.020477483049035072,0.02392064407467842,0.006904584355652332,0.015671277418732643,0.021973909810185432,0.016039032489061356,0.01699707843363285,0.019672634080052376,0.017489302903413773,0.007111235521733761,0.029153384268283844,0.025240188464522362,0.020337911322712898,0.02812054753303528,0.013756907545030117,0.029382828623056412,0.019245875999331474,0.022451674565672874,0.015713928267359734
21,0.022514818236231804,0.019602162763476372,0.018041595816612244,0.018951378762722015,0.013951319269835949,0.017290562391281128,0.016965419054031372,0.011423870921134949,0.020564038306474686,0.02062954194843769,0.0232612993568182,0.007635819725692272,0.015590151771903038,0.026471031829714775,0.015698706731200218,0.01703629083931446,0.019397463649511337,0.017366020008921623,0.007328250911086798,0.030202550813555717,0.024788327515125275,0.019447188824415207,0.02891356311738491,0.015779893845319748,0.02742668241262436,0.01817409321665764,0.022823000326752663,0.016047855839133263
22,0.021970875561237335,0.018699074164032936,0.01800564117729664,0.018749844282865524,0.014407964423298836,0.01752321794629097,0.017437942326068878,0.011366390623152256,0.01914808340370655,0.021143009886145592,0.023763177916407585,0.007757117040455341,0.015320059843361378,0.022632654756307602,0.016275424510240555,0.016727261245250702,0.019241079688072205,0.017275508493185043,0.006037931889295578,0.030477577820420265,0.0252835713326931,0.021110720932483673,0.029393266886472702,0.017236199229955673,0.032796695828437805,0.021909525617957115,0.022965658456087112,0.01694709248840809
23,0.023473301902413368,0.016150789335370064,0.017922228202223778,0.018667681142687798,0.014957087114453316,0.01679893583059311,0.01760862022638321,0.010477585718035698,0.017903512343764305,0.021678151562809944,0.023613054305315018,0.006701946258544922,0.016106385737657547,0.02260586805641651,0.019717615097761154,0.016328928992152214,0.019218962639570236,0.017391065135598183,0.006209871266037226,0.025837767869234085,0.0254994947463274,0.019700920209288597,0.03297536075115204,0.01625879481434822,0.03200260549783707,0.020851699635386467,0.023784680292010307,0.023184984922409058
24,0.023231755942106247,0.01691773533821106,0.018222229555249214,0.018706370145082474,0.0200995784252882,0.01656457595527172,0.018104955554008484,0.009337680414319038,0.01919027417898178,0.023034298792481422,0.02336861751973629,0.007161993533372879,0.01747930608689785,0.023913441225886345,0.022358478978276253,0.016551241278648376,0.018967222422361374,0.017644502222537994,0.006367378402501345,0.026352902874350548,0.02470126561820507,0.01866580918431282,0.03293931856751442,0.016822120174765587,0.030069593340158463,0.022683994844555855,0.02354302816092968,0.020438140258193016
25,0.021748946979641914,0.017009707167744637,0.01840229518711567,0.018699269741773605,0.017936743795871735,0.01580350287258625,0.01789511926472187,0.009440894238650799,0.021706057712435722,0.02443961426615715,0.021685753017663956,0.009287562221288681,0.01681309938430786,0.021967533975839615,0.019374433904886246,0.016378600150346756,0.019387267529964447,0.017293957993388176,0.006259387359023094,0.02097930759191513,0.02450820989906788,0.018637042492628098,0.030609967187047005,0.016797218471765518,0.030921315774321556,0.021737918257713318,0.023098696023225784,0.018989117816090584
26,0.02147541008889675,0.017697039991617203,0.017670758068561554,0.019075559452176094,0.016711587086319923,0.01586865447461605,0.023904694244265556,0.009861554019153118,0.02029828354716301,0.01957365870475769,0.025734109804034233,0.012268906459212303,0.017012931406497955,0.022041654214262962,0.020475076511502266,0.016128819435834885,0.019212014973163605,0.017286689952015877,0.005838925018906593,0.019871776923537254,0.024442387744784355,0.02085547149181366,0.03069172613322735,0.017806340008974075,0.031649116426706314,0.02302718162536621,0.022969957441091537,0.019362840801477432
27,0.01694761961698532,0.017599768936634064,0.017789049074053764,0.01936626434326172,0.01704692468047142,0.015257432125508785,0.021488118916749954,0.009755006991326809,0.01867838390171528,0.017804721370339394,0.02650621347129345,0.011860158294439316,0.017311615869402885,0.022532036527991295,0.020537085831165314,0.01601938158273697,0.01819838024675846,0.017519040033221245,0.005902526434510946,0.020564787089824677,0.025195136666297913,0.022256014868617058,0.03274250030517578,0.015331720933318138,0.03226865455508232,0.02325085736811161,0.023106930777430534,0.0209158007055521
28,0.014640795066952705,0.01947213150560856,0.01800963096320629,0.01876874826848507,0.019244125112891197,0.013391457498073578,0.019833480939269066,0.009977093897759914,0.01673148199915886,0.017981255427002907,0.0252448171377182,0.011358199641108513,0.01715666987001896,0.025360506027936935,0.020255180075764656,0.014785944484174252,0.018061967566609383,0.017396630719304085,0.005673046689480543,0.02021156996488571,0.025451425462961197,0.021072126924991608,0.034671515226364136,0.013490336015820503,0.02961794100701809,0.02005459927022457,0.02292863465845585,0.021528787910938263
29,0.01431543193757534,0.021011976525187492,0.018184997141361237,0.017468050122261047,0.019475607201457024,0.012387779541313648,0.021132150664925575,0.010049276053905487,0.013755802065134048,0.017868144437670708,0.02430238574743271,0.01245351042598486,0.017216108739376068,0.02580239623785019,0.019165221601724625,0.014787980355322361,0.018377715721726418,0.017623931169509888,0.003770236624404788,0.020721765235066414,0.02494419552385807,0.021909866482019424,0.031426072120666504,0.010889120399951935,0.030226221308112144,0.01753803715109825,0.022874854505062103,0.02129632979631424
30,0.014113496989011765,0.01507555227726698,0.01860455609858036,0.017736053094267845,0.020806975662708282,0.01206408441066742,0.02261412888765335,0.010011880658566952,0.01332242414355278,0.018002385273575783,0.022281046956777573,0.014354987069964409,0.017244867980480194,0.023475317284464836,0.02079795114696026,0.014735705219209194,0.018529023975133896,0.017644884064793587,0.0037155793979763985,0.02056283876299858,0.02485060691833496,0.015567380003631115,0.03208405524492264,0.010493612848222256,0.02788493037223816,0.016489865258336067,0.023462949320673943,0.021733250468969345
31,0.01502357516437769,0.014867594465613365,0.018588276579976082,0.017474159598350525,0.020311076194047928,0.011530824936926365,0.022171035408973694,0.010105193592607975,0.013742545619606972,0.019038474187254906,0.02059151977300644,0.014433111995458603,0.01698162592947483,0.01769055612385273,0.020627375692129135,0.01481582596898079,0.018792619928717613,0.017464790493249893,0.0034947642125189304,0.020685745403170586,0.025472640991210938,0.013756303116679192,0.03173879161477089,0.013293439522385597,0.027540011331439018,0.01538114808499813,0.022510256618261337,0.0202261321246624
32,0.015063449740409851,0.015602429397404194,0.017806075513362885,0.019126489758491516,0.020023956894874573,0.011693007312715054,0.022355685010552406,0.009818880818784237,0.013477019965648651,0.022464117035269737,0.020631400868296623,0.015476293861865997,0.017060086131095886,0.01777917891740799,0.020091455429792404,0.014691014774143696,0.01904960721731186,0.017347637563943863,0.003163672750815749,0.020255208015441895,0.027393722906708717,0.013521796092391014,0.030123967677354813,0.01413685642182827,0.02614842727780342,0.013166215270757675,0.021759729832410812,0.01930665783584118
33,0.017112912610173225,0.019295230507850647,0.018322477117180824,0.018671782687306404,0.01907293125987053,0.011393077671527863,0.028714681044220924,0.009891343303024769,0.01359372679144144,0.022482091560959816,0.020063498988747597,0.014998153783380985,0.015339994803071022,0.017486734315752983,0.02106909267604351,0.015257627703249454,0.019100744277238846,0.01754525862634182,0.00324950716458261,0.02024856209754944,0.02719554305076599,0.013629892840981483,0.030270077288150787,0.015354077331721783,0.025385506451129913,0.013074821792542934,0.021909136325120926,0.014136341400444508
34,0.016797184944152832,0.01903665065765381,0.018084974959492683,0.018651939928531647,0.01545821875333786,0.011875887401401997,0.02707485668361187,0.009891356341540813,0.013722882606089115,0.021965602412819862,0.019892750307917595,0.016036296263337135,0.015130552463233471,0.01791355200111866,0.020229574292898178,0.014518193900585175,0.019218767061829567,0.016773829236626625,0.0032078514341264963,0.01825859025120735,0.028009861707687378,0.013737313449382782,0.030466651543974876,0.017683878540992737,0.025349238887429237,0.011112895794212818,0.021506482735276222,0.015809351578354836
35,0.016344033181667328,0.019363299012184143,0.01771439239382744,0.018705490976572037,0.016088271513581276,0.011630814522504807,0.024349166080355644,0.010008425451815128,0.013526977971196175,0.021486608311533928,0.020312121137976646,0.013803839683532715,0.015268064104020596,0.01753455027937889,0.01930294930934906,0.015788909047842026,0.019291743636131287,0.017222700640559196,0.0035335819702595472,0.018380505964159966,0.02789471670985222,0.013562296517193317,0.030604002997279167,0.019253486767411232,0.023764928802847862,0.011298544704914093,0.022849205881357193,0.014273044653236866
36,0.016210824251174927,0.019779464229941368,0.01869256980717182,0.018547894433140755,0.016244694590568542,0.011558759957551956,0.023036105558276176,0.00959961861371994,0.013225876726210117,0.022258693352341652,0.020405743271112442,0.012327946722507477,0.015460549853742123,0.01797313615679741,0.018398379907011986,0.015404409728944302,0.01951291598379612,0.017594119533896446,0.0036522296722978354,0.017727553844451904,0.028073081746697426,0.013797746039927006,0.030181333422660828,0.0198359377682209,0.023900441825389862,0.011005589738488197,0.023775095120072365,0.015128922648727894
37,0.01744244061410427,0.019535891711711884,0.024506935849785805,0.018478894606232643,0.01680929772555828,0.011398113332688808,0.023206256330013275,0.009544329717755318,0.013286308385431767,0.022650113329291344,0.020673874765634537,0.012163708917796612,0.015196017920970917,0.018035555258393288,0.019692137837409973,0.01635931432247162,0.01955665647983551,0.01702497899532318,0.0034101137425750494,0.017884785309433937,0.027207178995013237,0.01385007705539465,0.030810529366135597,0.019029924646019936,0.023704620078206062,0.011124063283205032,0.025095876306295395,0.014164835214614868
38,0.01794269308447838,0.019770964980125427,0.024380996823310852,0.018409784883260727,0.019818633794784546,0.01147122960537672,0.02390402927994728,0.009327450767159462,0.013832341879606247,0.02348143234848976,0.020767979323863983,0.01225027721375227,0.015119224786758423,0.018626991659402847,0.02152622491121292,0.016390642151236534,0.01946893520653248,0.017685484141111374,0.0035092562902718782,0.01789996027946472,0.02682727575302124,0.014030808582901955,0.02990054525434971,0.017588037997484207,0.022826513275504112,0.011556485667824745,0.02593034692108631,0.014691624790430069
39,0.0177285298705101,0.020491966977715492,0.025162674486637115,0.01783115230500698,0.020364299416542053,0.011204625479876995,0.023357432335615158,0.009201811626553535,0.014029237441718578,0.023459047079086304,0.01990126259624958,0.012243161909282207,0.015677446499466896,0.018380893394351006,0.020586060360074043,0.01668812520802021,0.019587086513638496,0.017629599198698997,0.0033243990037590265,0.018234746530652046,0.027392596006393433,0.0156464334577322,0.029576769098639488,0.01668640971183777,0.02203071117401123,0.011345953680574894,0.023092156276106834,0.014506112784147263
40,0.01685785874724388,0.02049384079873562,0.02511974610388279,0.017870519310235977,0.019229086115956306,0.011488072574138641,0.022989079356193542,0.009413723833858967,0.014916679821908474,0.02514316886663437,0.019471438601613045,0.010513879358768463,0.015304547734558582,0.018627464771270752,0.01933748833835125,0.016356036067008972,0.019614243879914284,0.017904391512274742,0.003016203176230192,0.017965277656912804,0.027246300131082535,0.016309086233377457,0.029628386721014977,0.017219509929418564,0.02196575328707695,0.011250022798776627,0.02327355369925499,0.01425615418702364
41,0.0171061884611845,0.021032530814409256,0.023823458701372147,0.021592479199171066,0.018181389197707176,0.0116979219019413,0.021927062422037125,0.009217862039804459,0.014772149734199047,0.028378644958138466,0.01918433979153633,0.01178776379674673,0.015628598630428314,0.01852242834866047,0.01899142749607563,0.0165999848395586,0.01937274821102619,0.01802283339202404,0.003505069762468338,0.017946181818842888,0.02721044234931469,0.016648484393954277,0.027585670351982117,0.014776545576751232,0.019934626296162605,0.011443836614489555,0.022847723215818405,0.01547287032008171
42,0.016659442335367203,0.02087854966521263,0.024190567433834076,0.020718781277537346,0.018216634169220924,0.011421634815633297,0.019589876756072044,0.00923091359436512,0.014761664904654026,0.024895749986171722,0.019828300923109055,0.011030222289264202,0.015527641400694847,0.01828932575881481,0.01556037925183773,0.016239894554018974,0.01906108297407627,0.017785334959626198,0.003657817840576172,0.01796315610408783,0.025814114138484,0.017585599794983864,0.027869967743754387,0.012535604648292065,0.01999986730515957,0.011175110936164856,0.021458599716424942,0.01859619840979576
43,0.014531383290886879,0.016571495682001114,0.02466866374015808,0.021241534501314163,0.017026012763381004,0.011536873877048492,0.01676100492477417,0.010265499353408813,0.014497648924589157,0.02105596847832203,0.019765235483646393,0.01111006923019886,0.015604949556291103,0.01879975013434887,0.01891779899597168,0.016398334875702858,0.019130492582917213,0.017941489815711975,0.009602874517440796,0.01794475130736828,0.02646217867732048,0.016941068693995476,0.029177630320191383,0.012428659945726395,0.02367533929646015,0.011262033134698868,0.020042410120368004,0.01965133473277092
44,0.01456002052873373,0.016385864466428757,0.025705767795443535,0.02246498316526413,0.01676481030881405,0.011299106292426586,0.020835746079683304,0.010473093949258327,0.014415938407182693,0.01995835453271866,0.019463565200567245,0.01043121237307787,0.015350669622421265,0.01867511123418808,0.01933429203927517,0.016767464578151703,0.018937353044748306,0.017776014283299446,0.007862837053835392,0.01820005476474762,0.025138527154922485,0.01683155447244644,0.030934590846300125,0.010169765911996365,0.02393794059753418,0.011345303617417812,0.019878361374139786,0.021300090476870537
45,0.014256435446441174,0.015195734798908234,0.02638033591210842,0.020322829484939575,0.017828017473220825,0.011518364772200584,0.021035972982645035,0.010209489613771439,0.014581232331693172,0.021350698545575142,0.02019372768700123,0.010739844292402267,0.015718258917331696,0.01874445006251335,0.020081138238310814,0.015420596115291119,0.018797079101204872,0.01733078993856907,0.009619006887078285,0.01764504425227642,0.025497375056147575,0.017605507746338844,0.03233324736356735,0.01263765711337328,0.02474895678460598,0.011196069419384003,0.018895668908953667,0.02156999707221985
46,0.014431044459342957,0.01590704545378685,0.025434192270040512,0.019886696711182594,0.017627721652388573,0.01243944838643074,0.020959584042429924,0.010082322172820568,0.014736467972397804,0.021435201168060303,0.0186411514878273,0.010538526810705662,0.015347679145634174,0.018734244629740715,0.020381765440106392,0.01593570038676262,0.018756447359919548,0.016830697655677795,0.010038458742201328,0.018075313419103622,0.025262918323278427,0.017312392592430115,0.03282908350229263,0.017241884022951126,0.024328794330358505,0.011332884430885315,0.01891988329589367,0.022939061746001244
47,0.013522345572710037,0.015581708401441574,0.018291976302862167,0.019828438758850098,0.017104659229516983,0.01270985882729292,0.020496994256973267,0.010533463209867477,0.014382438734173775,0.025227554142475128,0.018558712676167488,0.012808161787688732,0.015531163662672043,0.01824861764907837,0.019649742171168327,0.01508062519133091,0.01857454888522625,0.016789762303233147,0.009648502804338932,0.01812683418393135,0.025232462212443352,0.017628535628318787,0.03269905224442482,0.014393511228263378,0.025905776768922806,0.012054407969117165,0.019093232229351997,0.02237170748412609
48,0.013075891882181168,0.016068773344159126,0.01673470251262188,0.02041284739971161,0.01563071273267269,0.012515095993876457,0.021437708288431168,0.011293366551399231,0.01396891288459301,0.026071853935718536,0.01941494084894657,0.012591018341481686,0.01630723848938942,0.017578495666384697,0.019227618351578712,0.014956745319068432,0.018992414698004723,0.01588381454348564,0.010078745894134045,0.0176706500351429,0.02533954381942749,0.017040051519870758,0.03395003825426102,0.01872023567557335,0.025738369673490524,0.012163572013378143,0.016522692516446114,0.020872250199317932
49,0.013328184373676777,0.01593518629670143,0.016723325476050377,0.022233953699469566,0.016503551974892616,0.012616081163287163,0.021611038595438004,0.021505478769540787,0.013650630600750446,0.02524137683212757,0.021127350628376007,0.011976140551269054,0.016162706539034843,0.017506415024399757,0.019812390208244324,0.016350125893950462,0.01865926943719387,0.015890033915638924,0.010616568848490715,0.018292851746082306,0.024865781888365746,0.01521883625537157,0.03363778069615364,0.02047930844128132,0.026091905310750008,0.014272852800786495,0.018611980602145195,0.020263973623514175
50,0.013497734442353249,0.015408996492624283,0.016856878995895386,0.022128084674477577,0.01681947149336338,0.01262179296463728,0.022067110985517502,0.018205584958195686,0.01301366277039051,0.021921034902334213,0.020994039252400398,0.010458450764417648,0.0168613214045763,0.017106354236602783,0.020345089957118034,0.015637457370758057,0.018771853297948837,0.01566130481660366,0.01222673524171114,0.01962050050497055,0.02959374710917473,0.014447219669818878,0.03383728116750717,0.019042696803808212,0.025563249364495277,0.014105169102549553,0.02428232878446579,0.020129356533288956
51,0.013351314701139927,0.015431126579642296,0.017398115247488022,0.018020963296294212,0.01551857404410839,0.012659077532589436,0.021506337448954582,0.018386006355285645,0.01291074138134718,0.021015344187617302,0.02185182273387909,0.01125246286392212,0.01797122322022915,0.016450243070721626,0.021415412425994873,0.018476804718375206,0.019066495820879936,0.015747901052236557,0.011586585082113743,0.019566966220736504,0.030497653409838676,0.01448532473295927,0.03351418673992157,0.017251374199986458,0.025459347292780876,0.014038813300430775,0.024852043017745018,0.0199354849755764
52,0.013392423279583454,0.01531297154724598,0.01734919473528862,0.014363001100718975,0.015831392258405685,0.012676466256380081,0.021907411515712738,0.01978009007871151,0.013077314011752605,0.021193575114011765,0.021496249362826347,0.010058117099106312,0.017871493473649025,0.016735434532165527,0.022318242117762566,0.020938843488693237,0.0192075427621603,0.019132869318127632,0.01184289250522852,0.020071985200047493,0.02760980650782585,0.013872707262635231,0.03242942690849304,0.019073793664574623,0.02531570941209793,0.014233446680009365,0.022638989612460136,0.017102768644690514
53,0.014070774428546429,0.015110604465007782,0.018120579421520233,0.01402447372674942,0.015166282653808594,0.01458672247827053,0.021770818158984184,0.01945549249649048,0.013149172067642212,0.02188195288181305,0.02095971256494522,0.010698300786316395,0.018562808632850647,0.01595114916563034,0.016815777868032455,0.02044159360229969,0.019093668088316917,0.02076801285147667,0.006511990446597338,0.019702833145856857,0.027985459193587303,0.014649438671767712,0.029946940019726753,0.01985805854201317,0.021422572433948517,0.014687147922813892,0.021919433027505875,0.01562781073153019
