,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,anomaly,anomaly,anomaly,anomaly,anomaly,anomaly
22,0.060855261981487274,0.04934065043926239,0.0608726404607296,0.07524196803569794,0.0904904305934906,0.05271347612142563,0.042103711515665054,0.04429391771554947,0.05279923602938652,0.0375928059220314,0.04926661401987076,0.04284769669175148,0.04243048280477524,0.0446629635989666,0.07238639891147614,0.061221640557050705,0.051625706255435944,0.1239682137966156,0.06044266000390053,0.06452209502458572
23,0.06295900791883469,0.04846971109509468,0.055021461099386215,0.06514323502779007,0.08973713964223862,0.050499897450208664,0.04073450714349747,0.050235599279403687,0.06252256780862808,0.04211723059415817,0.04620850831270218,0.03885502368211746,0.04070304334163666,0.04480839893221855,0.06381038576364517,0.053335368633270264,0.0619179792702198,0.11958616226911545,0.05809586122632027,0.06183438375592232
24,0.06959182769060135,0.04848687723278999,0.067488893866539,0.07551350444555283,0.09382739663124084,0.051833197474479675,0.04606607183814049,0.047566987574100494,0.05645940452814102,0.043938156217336655,0.052212417125701904,0.04095659404993057,0.04644306004047394,0.04144536331295967,0.06799161434173584,0.06091996654868126,0.052204862236976624,0.13252578675746918,0.06989134848117828,0.05748549848794937
25,0.06413712352514267,0.052429914474487305,0.06732066720724106,0.0725531205534935,0.09521248936653137,0.0541081577539444,0.03812959045171738,0.05184594541788101,0.0587003119289875,0.04145118221640587,0.04705515131354332,0.039702922105789185,0.03672488406300545,0.04532499983906746,0.06946498900651932,0.0622454397380352,0.057935960590839386,0.12560440599918365,0.07614442706108093,0.0566718727350235
26,0.0646214559674263,0.052481282502412796,0.06905227154493332,0.0683211088180542,0.09319612383842468,0.04175678268074989,0.04531198740005493,0.04249080643057823,0.06156352907419205,0.044668082147836685,0.04775717109441757,0.0383884571492672,0.04349902644753456,0.04242072254419327,0.07009077072143555,0.061319008469581604,0.05616931617259979,0.13278484344482422,0.06453218311071396,0.06308262795209885
27,0.06368094682693481,0.05752275511622429,0.06278857588768005,0.07216449826955795,0.09227313101291656,0.04951585829257965,0.044616226106882095,0.046585556119680405,0.0612667091190815,0.04357852786779404,0.05350085720419884,0.04043440893292427,0.03604170307517052,0.04258503019809723,0.07284002006053925,0.058459676802158356,0.048297714442014694,0.12675951421260834,0.06711677461862564,0.07097003608942032
28,0.06937253475189209,0.05349087342619896,0.07677586376667023,0.0755615308880806,0.0901804268360138,0.05294865369796753,0.043257638812065125,0.05009777843952179,0.061927031725645065,0.048434820026159286,0.04366307333111763,0.04510007053613663,0.03835557773709297,0.037259846925735474,0.07004925608634949,0.06187897175550461,0.054514434188604355,0.12940764427185059,0.06529516726732254,0.06834233552217484
29,0.07079716771841049,0.05336863920092583,0.06460626423358917,0.07806048542261124,0.09071508795022964,0.05519244819879532,0.048059821128845215,0.05169423669576645,0.06019902229309082,0.04096531122922897,0.04578249156475067,0.04547398164868355,0.03401656821370125,0.04433131217956543,0.06818945705890656,0.055860456079244614,0.05141782760620117,0.14457374811172485,0.06797666847705841,0.06816937774419785
30,0.06852555274963379,0.04800040274858475,0.06762482225894928,0.08218462020158768,0.08051160722970963,0.05613777041435242,0.04663708060979843,0.046852678060531616,0.06508748978376389,0.03976171463727951,0.0462273433804512,0.050727225840091705,0.04529855027794838,0.04402538761496544,0.07115897536277771,0.06079365313053131,0.04810522496700287,0.14331556856632233,0.06487900018692017,0.06631121784448624
31,0.06283950060606003,0.05697479099035263,0.06417100876569748,0.08158180117607117,0.08823170512914658,0.056226566433906555,0.04497639089822769,0.051337823271751404,0.060090988874435425,0.04369239881634712,0.04951535910367966,0.04792959615588188,0.044388025999069214,0.03991757705807686,0.06204810366034508,0.056412067264318466,0.05185979604721069,0.1431310921907425,0.06822733581066132,0.06719934940338135
32,0.07098887860774994,0.05061664804816246,0.06352124363183975,0.07672607153654099,0.09133227169513702,0.05062412843108177,0.042644206434488297,0.04096614941954613,0.060496699064970016,0.0420202910900116,0.04530596733093262,0.05346691608428955,0.0399579219520092,0.03566769137978554,0.0707608014345169,0.0630129724740982,0.0526798814535141,0.13863293826580048,0.06072419509291649,0.06759154796600342
33,0.06405899673700333,0.05819831043481827,0.06608247756958008,0.0696396604180336,0.08491234481334686,0.0533609613776207,0.04698345437645912,0.04894785210490227,0.05062897130846977,0.03997014835476875,0.047982435673475266,0.0502995103597641,0.04390180483460426,0.03855828568339348,0.06282392889261246,0.0562283955514431,0.05948425084352493,0.13964566588401794,0.06466902792453766,0.06515470892190933
34,0.06150396913290024,0.051820382475852966,0.07847363501787186,0.06539257615804672,0.08724042028188705,0.04994348809123039,0.047864608466625214,0.04677920415997505,0.05545821040868759,0.04737557843327522,0.03981707617640495,0.05306743085384369,0.04140940681099892,0.04031408205628395,0.0769987553358078,0.06048494577407837,0.05007548630237579,0.13995066285133362,0.05005432292819023,0.0633811354637146
35,0.05969170853495598,0.059852391481399536,0.0793452039361,0.07284137606620789,0.0922602042555809,0.05104280635714531,0.04261409863829613,0.051835786551237106,0.05694194138050079,0.04657618701457977,0.044810160994529724,0.04961124062538147,0.04449429735541344,0.03750849887728691,0.05929527431726456,0.06075701490044594,0.05306427553296089,0.13798260688781738,0.05387070029973984,0.06963890045881271
36,0.06822806596755981,0.05029233172535896,0.08078189939260483,0.07422122359275818,0.09567273408174515,0.046571459621191025,0.041154325008392334,0.05347871035337448,0.0603417344391346,0.05469104275107384,0.04832366853952408,0.05224495381116867,0.038893263787031174,0.04030444845557213,0.07093099504709244,0.0573505274951458,0.04997020214796066,0.14059166610240936,0.05018472298979759,0.0651833713054657
37,0.06110082566738129,0.04693603515625,0.07248575985431671,0.07123158872127533,0.0889386534690857,0.051089100539684296,0.04828061908483505,0.056912314146757126,0.051000241190195084,0.049460168927907944,0.04722769930958748,0.04480380192399025,0.04418904706835747,0.03601345792412758,0.06585606932640076,0.06405183672904968,0.05549228563904762,0.14384816586971283,0.05846155807375908,0.06830471754074097
38,0.06125635653734207,0.04462462663650513,0.08103609830141068,0.07573340833187103,0.09250108897686005,0.05007520318031311,0.04942835494875908,0.051164690405130386,0.057047996670007706,0.04810727387666702,0.044888608157634735,0.05093654617667198,0.04652267321944237,0.03948346897959709,0.06845680624246597,0.0698489248752594,0.05308717489242554,0.1424291729927063,0.05484098941087723,0.060016192495822906
39,0.05726004019379616,0.05468785762786865,0.07576078176498413,0.06595413386821747,0.08155827224254608,0.04606405645608902,0.04773394390940666,0.05881989374756813,0.06185074895620346,0.04713524132966995,0.04823676496744156,0.041993316262960434,0.04504827782511711,0.037774618715047836,0.07171010226011276,0.06702890247106552,0.05548393726348877,0.137530118227005,0.062131211161613464,0.06890299916267395
40,0.062472496181726456,0.04819184169173241,0.07832539081573486,0.07291090488433838,0.0872580036520958,0.043445006012916565,0.05623401701450348,0.05702761560678482,0.06326495110988617,0.05201340839266777,0.03987675905227661,0.03959498181939125,0.03738764673471451,0.035799797624349594,0.06771352887153625,0.07162605226039886,0.050733454525470734,0.146781325340271,0.055615443736314774,0.059576962143182755
41,0.057440418750047684,0.05938303470611572,0.06787535548210144,0.06879442930221558,0.09048483520746231,0.04247595742344856,0.05467916652560234,0.05976481735706329,0.05499536544084549,0.04651946201920509,0.04052345082163811,0.039300426840782166,0.04530525207519531,0.03257834538817406,0.06868279725313187,0.06058088690042496,0.05667324736714363,0.1436980664730072,0.05149232968688011,0.06663631647825241
42,0.06741009652614594,0.05292143672704697,0.07793988287448883,0.07810976356267929,0.07797425985336304,0.044745586812496185,0.05986810103058815,0.052385374903678894,0.061489589512348175,0.045497942715883255,0.043714478611946106,0.0391952209174633,0.04628343880176544,0.034209612756967545,0.07491058111190796,0.06958357989788055,0.05472099781036377,0.14448115229606628,0.05437750369310379,0.06128881499171257
43,0.0682646781206131,0.05792964622378349,0.0698581263422966,0.07110536098480225,0.09022659808397293,0.04659024998545647,0.04909077286720276,0.054177287966012955,0.06349726021289825,0.04342525452375412,0.04902457073330879,0.033978693187236786,0.0455978624522686,0.033359602093696594,0.06788375973701477,0.06862958520650864,0.05842515826225281,0.14323170483112335,0.05406469851732254,0.06376268714666367
44,0.07076195627450943,0.049505382776260376,0.06313704699277878,0.07349716126918793,0.09091855585575104,0.047398872673511505,0.05235807225108147,0.04960252717137337,0.0633678212761879,0.04636102914810181,0.04708069935441017,0.03702527657151222,0.039494242519140244,0.03332366794347763,0.06990455090999603,0.06804274767637253,0.05594367906451225,0.13792340457439423,0.051874954253435135,0.06416574120521545
45,0.06992647796869278,0.04966875910758972,0.05790428817272186,0.07686146348714828,0.08836621791124344,0.05659576505422592,0.05341421812772751,0.05083837732672691,0.0598122663795948,0.03764050826430321,0.047832656651735306,0.03628983721137047,0.045373983681201935,0.0334634855389595,0.06882825493812561,0.06264489889144897,0.06440959125757217,0.13841140270233154,0.05799296870827675,0.06404698640108109
46,0.06522775441408157,0.05071990564465523,0.059137556701898575,0.08069635927677155,0.09196096658706665,0.054301027208566666,0.06213942542672157,0.04857708886265755,0.05940505862236023,0.036491841077804565,0.042922016233205795,0.0361664853990078,0.04386627674102783,0.03580307215452194,0.06832911819219589,0.07008510828018188,0.0678165853023529,0.14393039047718048,0.053340453654527664,0.06306503713130951
47,0.06722050160169601,0.056005775928497314,0.05374404415488243,0.07254757732152939,0.09267257153987885,0.05864899978041649,0.044557079672813416,0.050333794206380844,0.0674160048365593,0.040165387094020844,0.039403803646564484,0.04307177662849426,0.04592317342758179,0.04000871255993843,0.07278451323509216,0.054136645048856735,0.08139829337596893,0.13641239702701569,0.06197322905063629,0.06594879180192947
48,0.07163964956998825,0.04615561664104462,0.056544166058301926,0.08285915851593018,0.095196932554245,0.05727408826351166,0.055068306624889374,0.04730615392327309,0.06395160406827927,0.04469488933682442,0.04720945283770561,0.04127402603626251,0.042162347584962845,0.042713504284620285,0.07583478093147278,0.05911753699183464,0.0846441462635994,0.14450658857822418,0.058002304285764694,0.059020355343818665
49,0.07195033133029938,0.059279803186655045,0.05283048003911972,0.07778900116682053,0.08724725246429443,0.06286310404539108,0.04267691448330879,0.04901513084769249,0.07435280084609985,0.04301503673195839,0.05236781761050224,0.04022752493619919,0.043975647538900375,0.049067892134189606,0.07542996853590012,0.05516132712364197,0.09687767177820206,0.13702820241451263,0.06340174376964569,0.0665818452835083
50,0.07072865217924118,0.048242829740047455,0.0570363812148571,0.07512890547513962,0.09608351439237595,0.0533856563270092,0.045747656375169754,0.045255742967128754,0.06270387023687363,0.037886522710323334,0.04889201745390892,0.04561278969049454,0.046384237706661224,0.04710137099027634,0.07243334501981735,0.06194768100976944,0.0995498076081276,0.14110799133777618,0.05754063278436661,0.06366601586341858
51,0.06837557256221771,0.05418366938829422,0.05501341447234154,0.08027739077806473,0.09006183594465256,0.05771172419190407,0.04281624034047127,0.050558168441057205,0.07631362974643707,0.04178537428379059,0.057450443506240845,0.04099370166659355,0.03878352791070938,0.045616112649440765,0.07275615632534027,0.055400606244802475,0.10663985460996628,0.13930487632751465,0.06083512306213379,0.06184864789247513
52,0.06986481696367264,0.046649180352687836,0.05469703674316406,0.07490053027868271,0.08313796669244766,0.06330142170190811,0.04473286494612694,0.057568758726119995,0.07632625102996826,0.045837365090847015,0.045711398124694824,0.048372168093919754,0.04047426953911781,0.04701406881213188,0.07239120453596115,0.06074228882789612,0.10841734707355499,0.1446746587753296,0.05792071297764778,0.06808451563119888
53,0.052412062883377075,0.05073632299900055,0.05735315755009651,0.0724557638168335,0.08840052038431168,0.052444782108068466,0.04853165149688721,0.06016731262207031,0.08040864020586014,0.042195599526166916,0.05334245786070824,0.042471274733543396,0.03678794577717781,0.04602668806910515,0.07105173170566559,0.05290886014699936,0.12200994044542313,0.1396973580121994,0.06634435802698135,0.06357221305370331
54,0.06239289045333862,0.053844887763261795,0.06457041949033737,0.08690173923969269,0.08894748240709305,0.05328424274921417,0.045017361640930176,0.05554068461060524,0.07469376176595688,0.04504721984267235,0.05394609272480011,0.04982396215200424,0.04434945434331894,0.04645233228802681,0.07285850495100021,0.058716289699077606,0.12451769411563873,0.14339061081409454,0.06455758959054947,0.05516670271754265
55,0.06115492433309555,0.05939852073788643,0.05125819891691208,0.07505354285240173,0.0825943648815155,0.05036941543221474,0.04693395271897316,0.05531271547079086,0.08123638480901718,0.041621528565883636,0.053432393819093704,0.044879037886857986,0.0369257889688015,0.03715166449546814,0.06280297040939331,0.0646975040435791,0.12524870038032532,0.13948309421539307,0.06833887100219727,0.06498688459396362
56,0.06413066387176514,0.042369939386844635,0.06867340952157974,0.07732987403869629,0.0851663202047348,0.04699356481432915,0.04676002636551857,0.047951702028512955,0.07720750570297241,0.04212791472673416,0.0504537932574749,0.05028662458062172,0.03982514515519142,0.0460115410387516,0.07134179770946503,0.056531451642513275,0.11981162428855896,0.13788841664791107,0.06340981274843216,0.05782058835029602
57,0.06798893213272095,0.05731702968478203,0.05885792151093483,0.07955281436443329,,0.04552532732486725,0.041355155408382416,0.04880395904183388,0.08120976388454437,0.03807004913687706,0.05149194225668907,0.04299624636769295,0.038046520203351974,0.037891656160354614,0.05726437643170357,0.06509275734424591,0.12788830697536469,0.14172957837581635,0.055107228457927704,0.060563698410987854
58,0.06360144168138504,0.0533478669822216,0.061617255210876465,0.06852242350578308,,0.049143556505441666,0.049688827246427536,0.05123651400208473,0.07636165618896484,0.04454822838306427,0.04677999019622803,0.04367540404200554,0.045018043369054794,0.04040082171559334,0.06128872558474541,0.05880284309387207,0.12132919579744339,0.14201517403125763,0.052572332322597504,0.05879407003521919
59,0.06735631823539734,0.05541238561272621,0.06022744998335838,0.07229476422071457,,0.049774620682001114,0.0506715327501297,0.05574984848499298,0.06842221319675446,0.03544469550251961,0.05577074736356735,0.04324515536427498,0.041718870401382446,0.02449583262205124,0.05742059648036957,0.06166255846619606,0.12551826238632202,0.1439732313156128,0.05758487805724144,0.06642647087574005
60,0.06868305802345276,0.05054129287600517,0.06068120896816254,0.07715098559856415,,0.05457726866006851,0.05641503632068634,0.052246447652578354,0.07071869820356369,0.04319164901971817,0.04776198789477348,0.050099559128284454,0.04312865436077118,0.0317898690700531,0.056511785835027695,0.05799374729394913,0.12416315078735352,0.1432819813489914,0.05814392864704132,0.055903900414705276
61,0.06411300599575043,0.05335710197687149,0.06114014610648155,0.07099394500255585,,0.048274602741003036,0.05418253690004349,0.05083203688263893,0.06907317042350769,0.040725626051425934,0.04750193655490875,0.042795032262802124,0.04520120099186897,0.03324830159544945,0.05489528551697731,0.05965738371014595,0.12135159224271774,0.1400468647480011,0.058886148035526276,0.06785675883293152
62,0.07152189314365387,0.04939214885234833,0.06462836265563965,0.07715379446744919,,0.04367976263165474,0.0461549311876297,0.04952921345829964,0.06493455171585083,0.04342334717512131,0.048167578876018524,0.03958359733223915,0.04506206884980202,0.03988759592175484,0.05852075293660164,0.06223710998892784,0.12239807099103928,0.1364089995622635,0.057639624923467636,0.059968896210193634
63,0.06804237514734268,0.05490196868777275,0.05158057436347008,0.07096823304891586,,0.05128338187932968,0.05307275429368019,0.06226425990462303,0.06423800438642502,0.03884892538189888,0.04265390709042549,0.04529723525047302,0.048314645886421204,0.0339047908782959,0.049618277698755264,0.05865314230322838,0.11580732464790344,0.139673113822937,0.06104162335395813,0.06255098432302475
64,0.07631244510412216,0.04858362302184105,0.06557105481624603,0.07798144221305847,,0.05014267563819885,0.059200793504714966,0.0724669098854065,0.06663661450147629,0.03971971571445465,0.04890182614326477,0.04961660876870155,0.04544009268283844,0.034642335027456284,0.05242844671010971,0.06177307665348053,0.12599392235279083,0.14185000956058502,0.06010127812623978,0.060376498848199844
65,0.06865415722131729,0.05455675348639488,0.058693964034318924,0.07687932997941971,,0.053163450211286545,0.04856638237833977,0.0726359412074089,0.06598787754774094,0.04191635549068451,0.05153331533074379,0.045949071645736694,0.04843342304229736,0.03929365053772926,0.05801093205809593,0.06414160877466202,0.13753458857536316,0.14082913100719452,0.05720219016075134,0.05602209270000458
66,0.07974915206432343,0.05362316220998764,0.06317874789237976,0.08310077339410782,,0.053568508476018906,0.05207791551947594,0.07018380612134933,0.056890569627285004,0.04596668854355812,0.05538281798362732,0.04348479583859444,0.055899567902088165,0.03478183597326279,0.05977647379040718,0.07047588378190994,0.125998392701149,0.1428462564945221,0.05289652943611145,0.06457777321338654
67,0.07345464825630188,0.0540948212146759,0.05577845126390457,0.07405075430870056,,0.05507960170507431,0.04908088967204094,0.07723378390073776,0.05981675535440445,0.03710104152560234,0.05853208154439926,0.04337494820356369,0.04959742724895477,0.04003528878092766,0.05778156593441963,0.0565655343234539,0.12966150045394897,0.13684263825416565,0.0633874386548996,0.06440100073814392
68,0.07629907876253128,0.05083766579627991,0.06644824892282486,0.07537389546632767,,0.05725756287574768,0.04824775084853172,0.0656735897064209,0.0587516725063324,0.04164408519864082,0.057776276022195816,0.050077468156814575,0.055604640394449234,0.034828849136829376,0.06470730155706406,0.06528349965810776,0.1382032334804535,0.13665449619293213,0.060074493288993835,0.06338542699813843
69,0.0728669986128807,0.04306378960609436,0.059956375509500504,0.0762900561094284,,0.05091147497296333,0.04369814321398735,0.07444988936185837,,0.03739047050476074,0.05302094668149948,0.04162829369306564,0.05050165206193924,0.04167594015598297,0.05613182112574577,0.06282683461904526,0.13290485739707947,0.13636991381645203,0.05657881870865822,0.06007734686136246
70,0.07522957026958466,0.04963599890470505,0.06815982609987259,0.08219947665929794,,0.057561568915843964,0.04831109941005707,0.0676039457321167,,0.04238143935799599,0.052741240710020065,0.0454510934650898,0.05697139352560043,0.03498636931180954,0.061555229127407074,0.06573338806629181,0.1381818950176239,0.14034056663513184,0.05975664407014847,0.05162941291928291
71,0.07252000272274017,0.05250120908021927,0.07041509449481964,0.07106441259384155,,0.05095211789011955,0.04688948765397072,0.07869139313697815,,0.03192730247974396,0.05698668211698532,0.04348030686378479,0.05059529468417168,0.0413530096411705,0.05125956982374191,0.06415300071239471,0.12702049314975739,0.1397031992673874,0.05127812549471855,0.05485204979777336
72,0.06863018125295639,0.04400058090686798,0.06806296110153198,0.08475898206233978,,0.052268579602241516,0.04997292160987854,0.07059478759765625,,0.041198018938302994,0.05278759077191353,0.05550464987754822,0.0621040053665638,0.03762103617191315,0.05741896480321884,0.061872661113739014,0.12853626906871796,0.1447940617799759,0.055555958300828934,0.05809539929032326
73,0.06890856474637985,0.05367803946137428,0.06784729659557343,0.08008182048797607,,0.05228019505739212,0.042990729212760925,0.056682880967855453,,0.034932270646095276,0.05251201614737511,0.04380933567881584,0.05031466856598854,0.03797914460301399,0.05900303274393082,0.06316467374563217,0.14573608338832855,0.1423497498035431,0.05805168300867081,0.06043699383735657
74,0.0694303810596466,0.04954734444618225,0.06952788680791855,0.08261141180992126,,0.05138085409998894,0.04418988898396492,0.05527127906680107,,0.04021025821566582,0.04997667297720909,0.042761944234371185,0.05610966309905052,0.039061665534973145,0.05547885224223137,0.05959064140915871,0.12815682590007782,0.14479178190231323,0.04789983853697777,0.05615920200943947
75,0.06964535266160965,0.05101288855075836,0.06617707014083862,0.08060100674629211,,0.046655621379613876,0.05011914297938347,0.06220993399620056,,0.035798557102680206,0.05216172710061073,0.0395120233297348,0.05548588186502457,0.03511950373649597,0.05331548675894737,0.05607303977012634,0.124076247215271,0.14059613645076752,0.05293887108564377,0.059636324644088745
76,0.07347236573696136,0.04856127128005028,0.07108495384454727,0.07742425799369812,,0.04975324869155884,0.052127398550510406,0.05874131619930267,,0.040448300540447235,0.045946188271045685,0.044504422694444656,0.0542767159640789,0.04078690707683563,0.04168124496936798,0.05538107454776764,0.12725985050201416,0.14354988932609558,0.05238800495862961,0.0472821444272995
