,normal,normal,normal,normal,normal,normal,normal,normal,normal,normal,anomaly,anomaly,anomaly
10,0.024458257481455803,0.017825810238718987,0.008717555552721024,0.02270433120429516,0.016887128353118896,0.010470034554600716,0.015416302718222141,0.021801982074975967,0.0210702084004879,0.0062405806966125965,0.016421634703874588,0.017413923516869545,0.020906532183289528
11,0.02371188811957836,0.016948068514466286,0.00887286476790905,0.023043759167194366,0.016450179740786552,0.0104557229205966,0.01344111654907465,0.021907957270741463,0.020514721050858498,0.008341572247445583,0.01588376797735691,0.01593560352921486,0.021159019321203232
12,0.023531287908554077,0.017160939052700996,0.009163102135062218,0.02309449203312397,0.016700664535164833,0.010253195650875568,0.013156073167920113,0.021772194653749466,0.018278207629919052,0.008788985200226307,0.015799060463905334,0.01562392059713602,0.02188599854707718
13,0.02209526114165783,0.018499936908483505,0.009511466138064861,0.02385246567428112,0.016982708126306534,0.011509394273161888,0.013095894828438759,0.02224840223789215,0.018738921731710434,0.009370513260364532,0.015314527787268162,0.014993580989539623,0.021237125620245934
14,0.0231736171990633,0.01884358935058117,0.010172190144658089,0.026420418173074722,0.014229070395231247,0.011403612792491913,0.013181767426431179,0.02285119891166687,0.01902964897453785,0.009936371818184853,0.015809275209903717,0.015396129339933395,0.02209254913032055
15,0.023232638835906982,0.019978497177362442,0.01060020737349987,0.02481466345489025,0.01714027114212513,0.013195970095694065,0.01409674622118473,0.023937877267599106,0.018909631296992302,0.01259596273303032,0.0156296044588089,0.01487044245004654,0.021078921854496002
16,0.02295573428273201,0.019996706396341324,0.010512537322938442,0.02501812018454075,0.01665128767490387,0.01276432629674673,0.014333229511976242,0.025233319029211998,0.0177768487483263,0.013193696737289429,0.015362847596406937,0.01326087024062872,0.021409248933196068
17,0.02311306819319725,0.020689398050308228,0.012410243041813374,0.02373966947197914,0.016791746020317078,0.012309964746236801,0.01420068833976984,0.025929044932127,0.017834961414337158,0.014078635722398758,0.014858618378639221,0.013794759288430214,0.023379869759082794
18,0.023878611624240875,0.019318511709570885,0.012224772945046425,0.02527463063597679,0.01781463250517845,0.014258084818720818,0.01514200959354639,0.02682735212147236,0.017853068187832832,0.014624426141381264,0.015499326400458813,0.014596083201467991,0.02385166846215725
19,0.023788535967469215,0.018861165270209312,0.01297866553068161,0.024396521970629692,0.016188114881515503,0.016046302393078804,0.01453381683677435,0.0267647672444582,0.01708473637700081,0.014551137574017048,0.015609854832291603,0.014909305609762669,0.02484605461359024
20,0.02329106070101261,0.019847322255373,0.012917433865368366,0.026725003495812416,0.01798918843269348,0.015901127830147743,0.015412434004247189,0.02673342078924179,0.016017040237784386,0.012206832878291607,0.015813132748007774,0.0162931140512228,0.027288421988487244
21,0.023329127579927444,0.01983429491519928,0.016097769141197205,0.0253077894449234,0.01756381429731846,0.016192832961678505,0.01456652581691742,0.02627772092819214,0.014455730095505714,0.011400507763028145,0.016832977533340454,0.019723229110240936,0.02897326648235321
22,0.023943457752466202,0.018667809665203094,0.016168640926480293,0.024786733090877533,0.016698505729436874,0.015471134334802628,0.015436975285410881,0.027808601036667824,0.017727777361869812,0.010136691853404045,0.017705248668789864,0.01907741092145443,0.027867089956998825
23,0.02387244999408722,0.019710570573806763,0.016901977360248566,0.02496570535004139,0.017634063959121704,0.015031003393232822,0.015624736435711384,0.02747228555381298,0.01966080814599991,0.010723830200731754,0.01813383400440216,0.018419869244098663,0.02635253593325615
24,0.021683847531676292,0.01874268427491188,0.016742102801799774,0.026958618313074112,0.01732708141207695,0.014960413798689842,0.01720045506954193,0.026046818122267723,0.0197265837341547,0.010304833762347698,0.01976015605032444,0.015449294820427895,0.022349905222654343
25,0.021317681297659874,0.020241374149918556,0.018668541684746742,0.02786009944975376,0.017168143764138222,0.01280253753066063,0.018528545275330544,0.024749290198087692,0.02234514430165291,0.00871986709535122,0.019306128844618797,0.016650816425681114,0.021317526698112488
26,0.02192067541182041,0.02010844089090824,0.015553741715848446,0.0274994857609272,0.016324898228049278,0.0126031544059515,0.01928846538066864,0.024192119017243385,0.020815590396523476,0.007466052193194628,0.017719516530632973,0.016565540805459023,0.019024433568120003
27,0.023980775848031044,0.018677400425076485,0.015714969485998154,0.02617960423231125,0.016921160742640495,0.013610207475721836,0.019132165238261223,0.022279120981693268,0.020696988329291344,0.005834224168211222,0.016884449869394302,0.015713628381490707,0.01955593004822731
28,0.022366732358932495,0.018704280257225037,0.016887158155441284,0.02569015510380268,0.01688993163406849,0.010993369854986668,0.019015293568372726,0.022274423390626907,0.021648714318871498,0.006361341569572687,0.016657253727316856,0.016342708840966225,0.02217571809887886
29,0.022687286138534546,0.018218442797660828,0.01479751244187355,0.026127493008971214,0.016850393265485764,0.008585331961512566,0.018158970400691032,0.021590379998087883,0.02260855957865715,0.00629653874784708,0.016073664650321007,0.01699855551123619,0.02244817651808262
30,0.020352177321910858,0.01690329797565937,0.014523934572935104,0.02302893064916134,0.01662149466574192,0.009377402253448963,0.01585940457880497,0.021247461438179016,0.023551082238554955,0.005964383017271757,0.01780667155981064,0.01827489212155342,0.024866927415132523
31,0.019896194338798523,0.016278380528092384,0.012617041356861591,0.02232818678021431,0.01584477722644806,0.009120004251599312,0.01563732698559761,0.02089948020875454,0.021893106400966644,0.006668172311037779,0.017169758677482605,0.018129689618945122,0.02497270703315735
32,0.019733890891075134,0.014719747006893158,0.012845831923186779,0.022211657837033272,0.016014276072382927,0.00901059154421091,0.014807147905230522,0.020834941416978836,0.019747167825698853,0.005766130518168211,0.017404425889253616,0.01804814301431179,0.02472398616373539
33,0.02370857074856758,0.013633664697408676,0.013202921487390995,0.022183334454894066,0.015252250246703625,0.00888104923069477,0.015623636543750763,0.01954782009124756,0.018004627898335457,0.006582878530025482,0.016222326084971428,0.01844869740307331,0.025093797594308853
34,0.027885863557457924,0.013964669778943062,0.013654622249305248,0.021942418068647385,0.015690430998802185,0.009288668632507324,0.014800081960856915,0.02064179815351963,0.01786843314766884,0.0053150849416852,0.016176309436559677,0.018429528921842575,0.02589217945933342
35,0.028290100395679474,0.01416066475212574,0.012118304148316383,0.021844785660505295,0.015084880404174328,0.009343252517282963,0.014887852594256401,0.019755346700549126,0.016311269253492355,0.006365523673593998,0.016625886783003807,0.015164433978497982,0.02334868162870407
36,0.029024435207247734,0.015297524631023407,0.012401738204061985,0.022131280973553658,0.014929726719856262,0.012760323472321033,0.014686943031847477,0.0197689738124609,0.016435295343399048,0.00687461206689477,0.017067106440663338,0.014824782498180866,0.0214630588889122
37,0.026774700731039047,0.01480973418802023,0.011520801112055779,0.02170701138675213,0.014996163547039032,0.011987651698291302,0.014903848990797997,0.02003994956612587,0.016997886821627617,0.007086843717843294,0.018706893548369408,0.015117409639060497,0.020877927541732788
38,0.026059450581669807,0.014613048173487186,0.011437713168561459,0.021616840735077858,0.015153704211115837,0.01370852068066597,0.014982853084802628,0.019637320190668106,0.017017727717757225,0.005991179961711168,0.01795324869453907,0.01463727094233036,0.02075859159231186
39,0.02644219435751438,0.016115378588438034,0.011208746582269669,0.022140195593237877,0.01461145281791687,0.014529187232255936,0.014668956398963928,0.020112190395593643,0.017811251804232597,0.006188060622662306,0.01492204051464796,0.01494356244802475,0.020926320925354958
40,0.026950744912028313,0.01824517548084259,0.009981361217796803,0.021653182804584503,0.014070656150579453,0.012930696830153465,0.013905162923038006,0.020837336778640747,0.01648787222802639,0.006448808591812849,0.014511359855532646,0.016260741278529167,0.019823994487524033
41,0.0280104111880064,0.018542388454079628,0.009933248162269592,0.022608915343880653,0.01423113513737917,0.013863155618309975,0.014702058397233486,0.02035067044198513,0.018170107156038284,0.005718243308365345,0.013961452059447765,0.01584707573056221,0.020557649433612823
42,0.03041599690914154,0.018068725243210793,0.00992514006793499,0.023186955600976944,0.013778389431536198,0.013769994489848614,0.01493819896131754,0.02083181031048298,0.01847495511174202,0.006197359878569841,0.013862043619155884,0.016884928569197655,0.020406655967235565
43,0.028442662209272385,0.017604364082217216,0.00894604530185461,0.023921769112348557,0.013772619888186455,0.01409368496388197,0.014150181785225868,0.021892067044973373,0.018948854878544807,0.004840976092964411,0.014529317617416382,0.017283562570810318,0.019915923476219177
44,0.028094876557588577,0.01729029044508934,0.009958052076399326,0.023985160514712334,0.013058607466518879,0.013889152556657791,0.014504999853670597,0.021461695432662964,0.019846901297569275,0.0049127452075481415,0.014646126888692379,0.01716754585504532,0.01980438642203808
45,0.027698084712028503,0.017219485715031624,0.010208026506006718,0.023848023265600204,0.012908878736197948,0.014225069433450699,0.014193969778716564,0.022887613624334335,0.020337706431746483,0.00391529593616724,0.015186497010290623,0.017512602731585503,0.0198875293135643
46,0.02778533846139908,0.01617821678519249,0.010857119224965572,0.024002080783247948,0.012372235767543316,0.009479881264269352,0.01503544207662344,0.022826220840215683,0.021577049046754837,0.0033505966421216726,0.015065334737300873,0.017749276012182236,0.02066338062286377
47,0.02699076011776924,0.016141479834914207,0.010938411578536034,0.025071611627936363,0.012433940544724464,0.01111608650535345,0.014013346284627914,0.022123903036117554,0.0202367901802063,0.0033270474523305893,0.01589912734925747,0.017553826794028282,0.020896364003419876
48,0.027068808674812317,0.016782639548182487,0.009992891922593117,0.025027958676218987,0.012097062543034554,0.010391311720013618,0.014523356221616268,0.022888341918587685,0.02052021212875843,0.00435560941696167,0.016068970784544945,0.017773861065506935,0.021083084866404533
49,0.027346570044755936,0.015963681042194366,0.009513156488537788,0.023523394018411636,0.012216506525874138,0.00962140690535307,0.015327837318181992,0.02256435714662075,0.01972453109920025,0.004122160375118256,0.01595112681388855,0.018114840611815453,0.02086847648024559
50,0.028651531785726547,0.013918082229793072,0.009233543649315834,0.023924387991428375,0.01192376110702753,0.009972325526177883,0.015396323055028915,0.02195800095796585,0.018404651433229446,0.003916183952242136,0.015541194938123226,0.017298996448516846,0.021886074915528297
51,0.02710307016968727,0.013376538641750813,0.009114358574151993,0.02267751656472683,0.011714356951415539,0.011506136506795883,0.01422670017927885,0.021936558187007904,0.016439463943243027,0.0035965375136584044,0.01540461741387844,0.017326176166534424,0.021190505474805832
52,0.026555512100458145,0.015939509496092796,0.009570663794875145,0.022821655496954918,0.01224143709987402,0.013547706417739391,0.013792233541607857,0.021856768056750298,0.01578587293624878,0.004158083815127611,0.015500137582421303,0.017367664724588394,0.022369567304849625
53,0.027705607935786247,0.018919045105576515,0.009700760245323181,0.02216009609401226,0.012183581478893757,0.012900891713798046,0.01424998976290226,0.02125406078994274,0.015081935562193394,0.004567636176943779,0.015545056201517582,0.01669210009276867,0.021730270236730576
54,0.025416525080800056,0.01846298761665821,0.008991905488073826,0.021128840744495392,0.01193192508071661,0.013330299407243729,0.012966477312147617,0.02071492373943329,0.014391310513019562,0.004888804629445076,0.015180681832134724,0.016551215201616287,0.021932823583483696
55,0.024905741214752197,0.017910579219460487,0.009416993707418442,0.022056670859456062,0.012038060463964939,0.014090970158576965,0.013417154550552368,0.019384441897273064,0.013705061748623848,0.006387367378920317,0.014843189157545567,0.01506609097123146,0.023353368043899536
56,0.024599729105830193,0.01723807491362095,0.008796271868050098,0.022962087765336037,0.012347354553639889,0.014652539975941181,0.014826443046331406,0.019107330590486526,0.012577700428664684,0.006385179702192545,0.0149877043440938,0.014416852034628391,0.023542417213320732
57,0.023983968421816826,0.01771675981581211,0.008455073460936546,0.021979406476020813,0.012218227609992027,0.014991428703069687,0.01569443941116333,0.01982623152434826,0.012954121455550194,0.006482820957899094,0.014582520350813866,0.01613725535571575,0.02392222173511982
58,0.026536908000707626,0.01863858848810196,0.009834451600909233,0.021582309156656265,0.012338465079665184,0.01575593836605549,0.015180183574557304,0.02014666050672531,0.012758593074977398,0.006466852966696024,0.014768760651350021,0.015458048321306705,0.02406071126461029
59,0.03375334292650223,0.019014468416571617,0.00983476173132658,0.022428153082728386,0.011956593953073025,0.015967823565006256,0.014438509941101074,0.02066182531416416,0.013726714998483658,0.006543440278619528,0.014410840347409248,0.01498060766607523,0.023992564529180527
60,0.030902927741408348,0.019014395773410797,0.011821211315691471,0.022170180454850197,0.011193348094820976,0.01666940003633499,0.013109143823385239,0.020715994760394096,0.013905812986195087,0.005975861102342606,0.013838203623890877,0.014804231002926826,0.023672226816415787
61,0.0465071015059948,0.018626337870955467,0.011397351510822773,0.02216465212404728,0.01129763200879097,0.013327706605196,0.01344972476363182,0.02137460745871067,0.013936757110059261,0.0058363270945847034,0.014698108658194542,0.01551298052072525,0.025233235210180283
62,0.04695180431008339,0.018206611275672913,0.011675464920699596,0.021284813061356544,0.011102830059826374,0.013831556774675846,0.013885184191167355,0.02158045955002308,0.014630544930696487,0.005836951080709696,0.014997732825577259,0.014130055904388428,0.023796923458576202
63,0.044965386390686035,0.015591451898217201,0.01418258249759674,0.02161397598683834,0.01136876456439495,0.015072857961058617,0.013864753767848015,0.020035987719893456,0.016893474385142326,0.006940289866179228,0.01492131408303976,0.013151975348591805,0.022987309843301773
64,0.041854988783597946,0.017277393490076065,0.013677481561899185,0.02217341586947441,0.011700508184731007,0.014253804460167885,0.015082593075931072,0.020055504515767097,0.01722497120499611,0.0066117108799517155,0.014408719725906849,0.013596721924841404,0.02361144684255123
65,0.03693130612373352,0.015196145512163639,0.01228740718215704,0.02091565541923046,0.0116063067689538,0.013699602335691452,0.015338132157921791,0.01963862031698227,0.017950227484107018,0.005614157300442457,0.014495828188955784,0.013091987930238247,0.022779157385230064
66,0.03593816980719566,0.016684947535395622,0.012676091864705086,0.022663164883852005,0.011563766747713089,0.014840505085885525,0.012983801774680614,0.02022382616996765,0.019192328676581383,0.006114681251347065,0.014438125304877758,0.012963510118424892,0.021438753232359886
67,0.03435581922531128,0.018644001334905624,0.012907067313790321,0.022566843777894974,0.011002999730408192,0.01378809567540884,0.013584783300757408,0.019691316410899162,0.01961900293827057,0.005927171558141708,0.01446637324988842,0.012360787950456142,0.022875871509313583
68,0.03600369393825531,0.017774425446987152,0.01091136783361435,0.022538047283887863,0.011006741784512997,0.012238238006830215,0.013733213767409325,0.01961536705493927,0.019327085465192795,0.0051810224540531635,0.014420839957892895,0.012553984299302101,0.023186789825558662
69,0.0352507010102272,0.017836494371294975,0.010336133651435375,0.02208055555820465,0.01155642606317997,0.013711700215935707,0.013753056526184082,0.02008703723549843,0.019002815708518028,0.005499971564859152,0.014771593734622002,0.01386156864464283,0.024420473724603653
70,0.03329552337527275,0.018504297360777855,0.009629963897168636,0.02189192920923233,0.010479611344635487,0.013405225239694118,0.013254140503704548,0.02062702551484108,0.01905544102191925,0.005450675264000893,0.015382662415504456,0.013866855762898922,0.02364673838019371
71,0.031163619831204414,0.02285792864859104,0.009339636191725731,0.021957112476229668,0.011222613044083118,0.01346523966640234,0.012510799802839756,0.021708844229578972,0.018393399193882942,0.0058227418921887875,0.015028373338282108,0.013566190376877785,0.023564442992210388
72,0.027863280847668648,0.02271614596247673,0.009195067919790745,0.02369466982781887,0.011406289413571358,0.011874697171151638,0.01327736396342516,0.021856894716620445,0.019721537828445435,0.006492978893220425,0.015739206224679947,0.014418065547943115,0.023785961791872978
73,0.024913640692830086,0.024638505652546883,0.00805338192731142,0.023515326902270317,0.010907214134931564,0.011726627126336098,0.013927494175732136,0.022308023646473885,0.019518429413437843,0.005362613592296839,0.015352041460573673,0.014289245940744877,0.02323060669004917
74,0.02394004352390766,0.021745646372437477,0.008387643843889236,0.023648172616958618,0.010585731826722622,0.011877533048391342,0.01406178530305624,0.0224785003811121,0.019013315439224243,0.005111635662615299,0.01543425116688013,0.013446085155010223,0.02197382040321827
75,0.02546970546245575,0.024107111617922783,0.009296788834035397,0.025947608053684235,0.010730043984949589,0.011666695587337017,0.01522053312510252,0.022833971306681633,0.018010437488555908,0.005106523633003235,0.01571672409772873,0.014726004563272,0.021396253257989883
76,0.02373804897069931,0.02315221168100834,0.00992248859256506,0.02380424179136753,0.011599726043641567,0.010985815897583961,0.015218434855341911,0.021926794201135635,0.01848497986793518,0.005231523420661688,0.015310212038457394,0.014567138627171516,0.02111241966485977
77,0.024179797619581223,0.023334341123700142,0.009810217656195164,0.024145793169736862,0.01319426205009222,0.011142111383378506,0.013378861360251904,0.0222624558955431,0.01996101625263691,0.005268489010632038,0.015614555217325687,0.015190730802714825,0.020454932004213333
78,0.02402181550860405,0.022209009155631065,0.01010781992226839,0.023945007473230362,0.013527967035770416,0.01138743944466114,0.013634984381496906,0.023317759856581688,0.020413728430867195,0.005204447545111179,0.014681468717753887,0.014934486709535122,0.019014351069927216
79,0.021655384451150894,0.020369747653603554,0.010781113989651203,0.02547587640583515,0.01271363440901041,0.008740030229091644,0.013241910375654697,0.023768946528434753,0.01976681686937809,0.0059048207476735115,0.014910636469721794,0.014075791463255882,0.019115911796689034
80,0.023470524698495865,0.018861213698983192,0.01012781634926796,0.025074712932109833,0.014294492080807686,0.008956652134656906,0.013406544923782349,0.02357526868581772,0.02038404531776905,0.007034731097519398,0.015551011078059673,0.01333946269005537,0.02005985751748085
81,0.023202169686555862,0.02007828839123249,0.010175436735153198,0.024991320446133614,0.014173590578138828,0.008738605305552483,0.013767262920737267,0.02359662391245365,0.020077422261238098,0.007061131298542023,0.01610485650599003,0.014753609895706177,0.02107486128807068
82,0.023048579692840576,0.021526290103793144,0.0114883529022336,0.026769232004880905,0.013774734921753407,0.01037135161459446,0.014049156568944454,0.02415347471833229,0.01728471927344799,0.006994105875492096,0.014317711815237999,0.013853619806468487,0.02084222249686718
83,0.0234383512288332,0.020588519051671028,0.011802813038229942,0.02667461708188057,0.013297861441969872,0.009969063103199005,0.015215429477393627,0.022940946742892265,0.016418976709246635,0.007305718958377838,0.014158963225781918,0.013552972115576267,0.022340161725878716
84,0.024183591827750206,0.020626230165362358,0.012080403976142406,0.026724280789494514,0.01501288078725338,0.009902410209178925,0.015451926738023758,0.023213576525449753,0.016410961747169495,0.007328134961426258,0.013995548710227013,0.016352742910385132,0.02279331162571907
85,0.02310902066528797,0.0196040291339159,0.011783917434513569,0.02443472482264042,0.014881245791912079,0.011135042645037174,0.015191098675131798,0.0234236977994442,0.016519905999302864,0.009026918560266495,0.013215729035437107,0.015653466805815697,0.023248204961419106
86,0.02398763597011566,0.020282477140426636,0.010736868716776371,0.024581650272011757,0.014262162148952484,0.010837942361831665,0.014639792032539845,0.024390103295445442,0.015903400257229805,0.00848843902349472,0.013523630797863007,0.016356615349650383,0.023590657860040665
87,0.02573026344180107,0.01911991462111473,0.010993297211825848,0.024783365428447723,0.013624333776533604,0.010992125608026981,0.015187309123575687,0.02415335550904274,0.016308587044477463,0.009346886537969112,0.01357013825327158,0.015590261667966843,0.023768717423081398
88,0.024919988587498665,0.02087707817554474,0.011089439503848553,0.024989964440464973,0.014289865270256996,0.01102706789970398,0.015531779266893864,0.023761378601193428,0.01649988628923893,0.009398496709764004,0.013637358322739601,0.01764313131570816,0.02360381744801998
89,0.02513093501329422,0.021539194509387016,0.0113298948854208,0.02357918582856655,0.01500886119902134,0.011858455836772919,0.015936698764562607,0.023874156177043915,0.017892640084028244,0.009295864962041378,0.013888142071664333,0.0182984359562397,0.023694178089499474
90,0.02521922066807747,0.021946050226688385,0.01125437580049038,0.024596473202109337,0.013905148953199387,0.01293540745973587,0.015916313976049423,0.02336633764207363,0.01763289049267769,0.008363235741853714,0.014468585141003132,0.019633138552308083,0.02302052266895771
91,0.023888081312179565,0.020288458094000816,0.011352615430951118,0.02415752224624157,0.012862897478044033,0.013851587660610676,0.016117319464683533,0.022849613800644875,0.01874786801636219,0.007961752824485302,0.014823537319898605,0.0205346941947937,0.023338139057159424
92,0.02353661134839058,0.020403726026415825,0.009657079353928566,0.020641295239329338,0.012573057785630226,0.01246971357613802,0.014935469254851341,0.022281324490904808,0.018623948097229004,0.006254119798541069,0.015307974070310593,0.02045631594955921,0.023519566282629967
93,0.025514205917716026,0.020068522542715073,0.008338372223079205,0.020622631534934044,0.013009468093514442,0.012960621155798435,0.014795180410146713,0.02262716367840767,0.01849118247628212,0.0062729413621127605,0.014933338388800621,0.02029983140528202,0.02405003271996975
94,0.024198409169912338,0.01981934905052185,0.008344361558556557,0.021106205880641937,0.012380178086459637,0.013844810426235199,0.014545547775924206,0.022327596321702003,0.019177205860614777,0.005821289028972387,0.015039398334920406,0.018434762954711914,0.023945048451423645
95,0.025370268151164055,0.02017224393785,0.007885958068072796,0.021001724526286125,0.012054023332893848,0.012143006548285484,0.014512942172586918,0.023393986746668816,0.01943681389093399,0.0043131206184625626,0.014966481365263462,0.018490221351385117,0.023682260885834694
96,0.025132963433861732,0.018971741199493408,0.008202726021409035,0.021152345463633537,0.012575103901326656,0.012279527261853218,0.01419953815639019,0.021787544712424278,0.019530635327100754,0.004173013847321272,0.015914537012577057,0.017060158774256706,0.023662690073251724
97,0.02652234397828579,0.01833232492208481,0.008809146471321583,0.02091510221362114,0.012204928323626518,0.011436083354055882,0.014300335198640823,0.0238182470202446,0.018340548500418663,0.0032891707960516214,0.018536925315856934,0.01683296076953411,0.023202061653137207
98,0.025089459493756294,0.017451681196689606,0.008764226920902729,0.02084924280643463,0.012511949986219406,0.011130972765386105,0.014359635300934315,0.023231692612171173,0.018502632156014442,0.003289428073912859,0.01907436177134514,0.015514614060521126,0.02289448119699955
99,0.02486744150519371,0.016552014276385307,0.008294624276459217,0.02151263691484928,0.012655147351324558,0.010548451915383339,0.013664478436112404,0.023068776354193687,0.01585608348250389,0.0023443291429430246,0.018081754446029663,0.013995221816003323,0.022603604942560196
100,0.023053685203194618,0.015374645590782166,0.008901553228497505,0.0216491911560297,0.012551935389637947,0.009995251893997192,0.013638527132570744,0.02365795150399208,0.01659269817173481,0.0023478814400732517,0.018120476976037025,0.013160288333892822,0.022387053817510605
101,0.023794207721948624,0.01625078171491623,0.00871631596237421,0.022625936195254326,0.013411574065685272,0.009360667318105698,0.013801245018839836,0.02364301308989525,0.016101783141493797,0.0032027792185544968,0.018490884453058243,0.013586302287876606,0.022599583491683006
102,0.02506301924586296,0.014759345911443233,0.008531833998858929,0.02392392046749592,0.01395147480070591,0.009472035802900791,0.013200388289988041,0.023610562086105347,0.016576504334807396,0.0032946320716291666,0.018321873620152473,0.014677772298455238,0.02327016182243824
103,0.023720819503068924,0.014403925277292728,0.009999284520745277,0.024226510897278786,0.014399304986000061,0.008914177305996418,0.012266390025615692,0.0235898494720459,0.01749286986887455,0.0033117213752120733,0.018904011696577072,0.015038441866636276,0.022090857848525047
104,0.025449538603425026,0.018057163804769516,0.009626353159546852,0.02374466136097908,0.014092047698795795,0.008907436393201351,0.012043287046253681,0.023847462609410286,0.01719081588089466,0.003205848392099142,0.01890203170478344,0.01531117781996727,0.021609220653772354
105,0.02415718138217926,0.01940935291349888,0.010127262212336063,0.02391417883336544,0.015280496329069138,0.008710157126188278,0.012154439464211464,0.020931366831064224,0.01745523139834404,0.0033216578885912895,0.01841038279235363,0.01617606170475483,0.02238701842725277
106,0.02467077039182186,0.020154181867837906,0.010324227623641491,0.025619303807616234,0.014730270020663738,0.009626365266740322,0.012262449599802494,0.021881481632590294,0.01709691435098648,0.0031542996875941753,0.017926311120390892,0.016640111804008484,0.02144833281636238
107,0.022052206099033356,0.02012857049703598,0.009943586774170399,0.026534777134656906,0.015440571121871471,0.010621019639074802,0.012467056512832642,0.020733321085572243,0.01787537708878517,0.0033400808461010456,0.016421841457486153,0.016881268471479416,0.022057680413126945
108,0.022120533511042595,0.020191865041851997,0.00940149836242199,0.026739543303847313,0.015150057151913643,0.010709603317081928,0.01254072692245245,0.021690981462597847,0.016849501058459282,0.003210117109119892,0.01639638841152191,0.01632203534245491,0.021414104849100113
109,0.02182774804532528,0.020971588790416718,0.009088201448321342,0.025727465748786926,0.014805086888372898,0.010805954225361347,0.01255083829164505,0.02185828983783722,0.016603076830506325,0.003293723799288273,0.01772460900247097,0.01634785532951355,0.022683510556817055
110,0.022159729152917862,0.021528752520680428,0.008841510862112045,0.025404876098036766,0.01443046610802412,0.01078879926353693,0.012572555802762508,0.021341634914278984,0.015861717984080315,0.004085963126271963,0.0178892370313406,0.016795996576547623,0.02438320592045784
111,0.022131772711873055,0.02057562582194805,0.00902021024376154,0.024203086271882057,0.01439726259559393,0.010336332954466343,0.013000021688640118,0.023974474519491196,0.01588478684425354,0.005692162085324526,0.016998646780848503,0.01678640954196453,0.024329591542482376
112,0.02160744182765484,0.020682498812675476,0.00966646894812584,0.024755412712693214,0.014517202973365784,0.01128996443003416,0.013256463222205639,0.03056124597787857,0.015639198943972588,0.007081742398440838,0.01743978075683117,0.015284424647688866,0.023393720388412476
113,0.02170761674642563,0.02154161036014557,0.008909899741411209,0.02496473118662834,0.013151975348591805,0.010293402709066868,0.013036697171628475,0.025074776262044907,0.014093063771724701,0.007523089647293091,0.018252288922667503,0.01652849279344082,0.023821424692869186
114,0.020895859226584435,0.018032120540738106,0.00902197603136301,0.025103555992245674,0.013175866566598415,0.010728453285992146,0.013391836546361446,0.024822847917675972,0.0140416594222188,0.00734308734536171,0.01732293702661991,0.017157187685370445,0.023370707407593727
115,0.02018987573683262,0.0174474585801363,0.009008116088807583,0.025805801153182983,0.013043442741036415,0.011147115379571915,0.0157510656863451,0.02330896444618702,0.013744565658271313,0.008182752877473831,0.01645600236952305,0.01578359678387642,0.022036008536815643
