Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result),Counter(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Messages-Age(/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions),Counter(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Messages-Age(/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates),Counter(/EffortJointInterface_trajectory_gripper/state),Messages-Age(/EffortJointInterface_trajectory_gripper/state),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result),Counter(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Messages-Age(/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status),Counter(/PositionJointInterface_trajectory_controller/state),Messages-Age(/PositionJointInterface_trajectory_controller/state),Counter(/camera/rgb_camera_info),Messages-Age(/camera/rgb_camera_info),Counter(/camera/rgb_image/compressed),Messages-Age(/camera/rgb_image/compressed),Counter(/camera/rgb_image/compressed/parameter_descriptions),Messages-Age(/camera/rgb_image/compressed/parameter_descriptions),Counter(/camera/rgb_image/compressed/parameter_updates),Messages-Age(/camera/rgb_image/compressed/parameter_updates),Counter(/camera/rgb_image/compressedDepth/parameter_descriptions),Messages-Age(/camera/rgb_image/compressedDepth/parameter_descriptions),Counter(/camera/rgb_image/compressedDepth/parameter_updates),Messages-Age(/camera/rgb_image/compressedDepth/parameter_updates),Counter(/camera/rgb_image/theora),Messages-Age(/camera/rgb_image/theora),Counter(/camera/rgb_image/theora/parameter_descriptions),Messages-Age(/camera/rgb_image/theora/parameter_descriptions),Counter(/camera_ir/depth/camera_info),Messages-Age(/camera_ir/depth/camera_info),Counter(/camera_ir/parameter_updates),Messages-Age(/camera_ir/parameter_updates),Counter(/clock),Messages-Age(/clock),Counter(/execute_trajectory/feedback),Messages-Age(/execute_trajectory/feedback),Counter(/execute_trajectory/goal),Messages-Age(/execute_trajectory/goal),Counter(/execute_trajectory/result),Messages-Age(/execute_trajectory/result),Counter(/execute_trajectory/status),Messages-Age(/execute_trajectory/status),Counter(/joint_states),Messages-Age(/joint_states),Counter(/move_group/display_planned_path),Messages-Age(/move_group/display_planned_path),Counter(/move_group/feedback),Messages-Age(/move_group/feedback),Counter(/move_group/goal),Messages-Age(/move_group/goal),Counter(/move_group/monitored_planning_scene),Messages-Age(/move_group/monitored_planning_scene),Counter(/move_group/ompl/parameter_descriptions),Messages-Age(/move_group/ompl/parameter_descriptions),Counter(/move_group/ompl/parameter_updates),Messages-Age(/move_group/ompl/parameter_updates),Counter(/move_group/planning_scene_monitor/parameter_descriptions),Messages-Age(/move_group/planning_scene_monitor/parameter_descriptions),Counter(/move_group/planning_scene_monitor/parameter_updates),Messages-Age(/move_group/planning_scene_monitor/parameter_updates),Counter(/move_group/result),Messages-Age(/move_group/result),Counter(/move_group/sense_for_plan/parameter_descriptions),Messages-Age(/move_group/sense_for_plan/parameter_descriptions),Counter(/move_group/sense_for_plan/parameter_updates),Messages-Age(/move_group/sense_for_plan/parameter_updates),Counter(/move_group/status),Messages-Age(/move_group/status),Counter(/move_group/trajectory_execution/parameter_descriptions),Messages-Age(/move_group/trajectory_execution/parameter_descriptions),Counter(/move_group/trajectory_execution/parameter_updates),Messages-Age(/move_group/trajectory_execution/parameter_updates),Counter(/pickup/status),Messages-Age(/pickup/status),Counter(/place/status),Messages-Age(/place/status),Counter(/rosout),Messages-Age(/rosout),Counter(/rosout_agg),Messages-Age(/rosout_agg),Counter(/statistics),Messages-Age(/statistics),Counter(/tf),Messages-Age(/tf),Counter(/tf_static),Messages-Age(/tf_static),panda_finger_joint1 position,panda_finger_joint2 position,panda_joint1 position,panda_joint2 position,panda_joint3 position,panda_joint4 position,panda_joint5 position,panda_joint6 position,panda_joint7 position,panda_finger_joint1 velocity,panda_finger_joint2 velocity,panda_joint1 velocity,panda_joint2 velocity,panda_joint3 velocity,panda_joint4 velocity,panda_joint5 velocity,panda_joint6 velocity,panda_joint7 velocity,panda_finger_joint1 effort,panda_finger_joint2 effort,panda_joint1 effort,panda_joint2 effort,panda_joint3 effort,panda_joint4 effort,panda_joint5 effort,panda_joint6 effort,panda_joint7 effort,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/cancel Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/feedback Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/goal Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/result Dropped,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Active Connections,/EffortJointInterface_trajectory_gripper/follow_joint_trajectory/status Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint1/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_descriptions Dropped,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Active Connections,/EffortJointInterface_trajectory_gripper/gains/panda_finger_joint2/parameter_updates Dropped,/EffortJointInterface_trajectory_gripper/state Active Connections,/EffortJointInterface_trajectory_gripper/state Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/cancel Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/feedback Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/goal Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/result Dropped,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Active Connections,/PositionJointInterface_trajectory_controller/follow_joint_trajectory/status Dropped,/PositionJointInterface_trajectory_controller/state Active Connections,/PositionJointInterface_trajectory_controller/state Dropped,/camera/rgb_camera_info Active Connections,/camera/rgb_camera_info Dropped,/camera/rgb_image/compressed Active Connections,/camera/rgb_image/compressed Dropped,/camera/rgb_image/compressed/parameter_descriptions Active Connections,/camera/rgb_image/compressed/parameter_descriptions Dropped,/camera/rgb_image/compressed/parameter_updates Active Connections,/camera/rgb_image/compressed/parameter_updates Dropped,/camera/rgb_image/compressedDepth/parameter_descriptions Active Connections,/camera/rgb_image/compressedDepth/parameter_descriptions Dropped,/camera/rgb_image/compressedDepth/parameter_updates Active Connections,/camera/rgb_image/compressedDepth/parameter_updates Dropped,/camera/rgb_image/theora Active Connections,/camera/rgb_image/theora Dropped,/camera/rgb_image/theora/parameter_descriptions Active Connections,/camera/rgb_image/theora/parameter_descriptions Dropped,/camera_ir/depth/camera_info Active Connections,/camera_ir/depth/camera_info Dropped,/camera_ir/parameter_updates Active Connections,/camera_ir/parameter_updates Dropped,/clock Active Connections,/clock Dropped,/execute_trajectory/feedback Active Connections,/execute_trajectory/feedback Dropped,/execute_trajectory/goal Active Connections,/execute_trajectory/goal Dropped,/execute_trajectory/result Active Connections,/execute_trajectory/result Dropped,/execute_trajectory/status Active Connections,/execute_trajectory/status Dropped,/joint_states Active Connections,/joint_states Dropped,/move_group/display_planned_path Active Connections,/move_group/display_planned_path Dropped,/move_group/feedback Active Connections,/move_group/feedback Dropped,/move_group/goal Active Connections,/move_group/goal Dropped,/move_group/monitored_planning_scene Active Connections,/move_group/monitored_planning_scene Dropped,/move_group/ompl/parameter_descriptions Active Connections,/move_group/ompl/parameter_descriptions Dropped,/move_group/ompl/parameter_updates Active Connections,/move_group/ompl/parameter_updates Dropped,/move_group/planning_scene_monitor/parameter_descriptions Active Connections,/move_group/planning_scene_monitor/parameter_descriptions Dropped,/move_group/planning_scene_monitor/parameter_updates Active Connections,/move_group/planning_scene_monitor/parameter_updates Dropped,/move_group/result Active Connections,/move_group/result Dropped,/move_group/sense_for_plan/parameter_descriptions Active Connections,/move_group/sense_for_plan/parameter_descriptions Dropped,/move_group/sense_for_plan/parameter_updates Active Connections,/move_group/sense_for_plan/parameter_updates Dropped,/move_group/status Active Connections,/move_group/status Dropped,/move_group/trajectory_execution/parameter_descriptions Active Connections,/move_group/trajectory_execution/parameter_descriptions Dropped,/move_group/trajectory_execution/parameter_updates Active Connections,/move_group/trajectory_execution/parameter_updates Dropped,/pickup/status Active Connections,/pickup/status Dropped,/place/status Active Connections,/place/status Dropped,/rosout Active Connections,/rosout Dropped,/rosout_agg Active Connections,/rosout_agg Dropped,/statistics Active Connections,/statistics Dropped,/tf Active Connections,/tf Dropped,/tf_static Active Connections,/tf_static Dropped
0,0.0,4,750000.0,0,0.0,1,0.0,4,56000000.0,1,0.0,1,0.0,1,0.0,1,0.0,16,21375000.0,0,0.0,0,0.0,0,0.0,0,0.0,3,22000000.0,12,833333.333333,3,179333333.333,3,189666666.667,1,0.0,1,0.0,1,0.0,1,0.0,5,92418400000.0,1,0.0,1,206000000.0,1,0.0,449,0.0,1,0.0,0,0.0,1,0.0,3,-666666.666667,25,2400000.0,1,0.0,0,0.0,0,0.0,2,0.0,1,0.0,1,0.0,1,0.0,1,0.0,0,0.0,1,0.0,1,0.0,3,5000000.0,1,0.0,1,0.0,4,31750000.0,4,26500000.0,19,9102894736.84,6,15000000.0,2,0.0,30,0.0,1,0.0,0.00520252684821,0.00510886068091,7.80941272523e-05,-1.09348489663e-05,6.42118940856e-05,-0.0700884648456,3.36596889872e-05,6.13640897037e-05,0.785370100594,-15.2062492703,-13.205704811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0228874205502,-0.177867298073,5.19616643675e-05,0.00261387593381,-0.00203474758475,-0.00403940044629,0.00255083164455,-0.0013260345672,-0.000570903295892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,1333333.33333,0,0.0,0,0.0,0,0.0,0,0.0,12,916666.666667,0,0.0,0,0.0,0,0.0,0,0.0,3,1333333.33333,12,750000.0,1,271000000.0,1,350000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,330000000.0,0,0.0,1,271000000.0,0,0.0,495,0.0,0,0.0,0,0.0,0,0.0,3,0.0,25,640000.0,0,0.0,1,0.0,2,4500000.0,1,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-1666666.66667,0,0.0,0,0.0,2,2500000.0,2,13500000.0,7,2142857.14286,7,2714285.71429,10,0.0,25,0.0,0,0.0,0.00280665067221,0.00307208213807,7.80230993101e-05,-8.71629264758e-06,6.41267570895e-05,-0.0700883943289,3.34724638567e-05,6.14277277649e-05,0.785370268934,-16.9784292579,-15.9752815574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0621483057592,-0.0337411353824,1.39988002946e-05,0.00264294656628,-0.00211715951129,-0.00396891541251,0.00241932671494,-0.00118778702531,-0.000402552869167,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0
1,0.0,11,2181818.18182,2,-1000000.0,1,1000000.0,6,1333333.33333,0,0.0,0,0.0,0,0.0,0,0.0,13,461538.461538,1,0.0,0,0.0,1,0.0,1,0.0,5,0.0,13,384615.384615,2,156000000.0,1,121000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,240500000.0,0,0.0,2,156000000.0,0,0.0,492,0.0,5,200000.0,3,1000000.0,2,0.0,7,-571428.571429,25,680000.0,13,0.0,5,1000000.0,1,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,8,1000000.0,0,0.0,0,0.0,3,0.0,3,1000000.0,60,516666.666667,60,1650000.0,27,0.0,25,0.0,0,0.0,0.0188798118375,0.0193726023968,7.46847620531e-05,-2.66131101781e-05,6.7350545113e-05,-0.0700979787388,3.17545293523e-05,6.44187840257e-05,0.785371276607,0.010349204706,0.0094749980645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0110650696994,0.0101238891806,-2.2672543122e-05,0.0026774879629,-0.00220447865343,-0.00388988779693,0.00228679211917,-0.00104375541562,-0.000229993886064,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,2,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.0,7,13428571.4286,0,0.0,1,6000000.0,4,3000000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,2166666.66667,0,0.0,0,0.0,0,0.0,0,0.0,3,2000000.0,12,2166666.66667,2,204500000.0,2,217000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,301000000.0,0,0.0,2,204500000.0,0,0.0,459,0.0,1,0.0,0,0.0,1,0.0,4,-3750000.0,25,2200000.0,0,0.0,1,9000000.0,1,9000000.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,-3000000.0,0,0.0,0,0.0,2,-16000000.0,2,-16500000.0,10,6400000.0,10,6400000.0,10,0.0,25,0.0,0,0.0,0.00837576651023,0.00838289427212,7.43079126005e-05,-2.9006526331e-05,6.78860593861e-05,-0.0700993687626,3.17332779544e-05,6.47506155314e-05,0.78537122207,-9.20854434555,-8.20874341117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00874178955328,-0.111174594567,1.26470914541e-05,0.00264682496295,-0.00212277417386,-0.00396213313612,0.00241872793277,-0.00118306462058,-0.000398422782244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,3500000.0,0,0.0,0,0.0,0,0.0,0,0.0,13,3000000.0,0,0.0,2,0.0,1,9000000.0,0,0.0,3,3333333.33333,13,3000000.0,2,196500000.0,1,219000000.0,0,0.0,0,0.0,0,0.0,0,0.0,1,276000000.0,0,0.0,2,197500000.0,0,0.0,497,0.0,1,0.0,1,0.0,0,0.0,3,4000000.0,25,3440000.0,1,0.0,1,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,4,-1250000.0,0,0.0,0,0.0,3,13000000.0,3,8000000.0,7,-1000000.0,7,-1000000.0,12,0.0,25,0.0,0,0.0,-0.000232570022276,-0.000289684578651,-0.000149560282447,-4.20948618974e-05,0.000316971798253,-0.0703090240868,3.84545859885e-05,0.000292678310085,0.785323088105,-25.0,-23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0581888352288,-0.140244828606,4.76764414708e-05,0.00261379153784,-0.00203606116397,-0.00404474541819,0.00255250395158,-0.00132901345946,-0.000572674399248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,0.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1083333.33333,0,0.0,15,1600000.0,0,0.0,0,0.0,3,0.0,12,750000.0,2,168500000.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,271000000.0,0,0.0,1,182000000.0,0,0.0,500,0.0,0,0.0,0,0.0,0,0.0,3,0.0,25,920000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,2,4000000.0,2,-1000000.0,2,3000000.0,2,3000000.0,3,0.0,25,0.0,0,0.0,-0.00025115747022,-0.00023957526491,-0.0629776401169,-0.00368799444467,0.0701700561146,-0.129086989651,0.00186656325447,0.064255057942,0.771870583429,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0627439407972,0.059940564123,-4.29464738408e-05,0.00310682659884,-0.00280209134258,-0.00460227936965,0.00269301494853,-0.00130937214518,-0.000336852881004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,7500000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,5416666.66667,0,0.0,14,3428571.42857,0,0.0,0,0.0,2,7500000.0,12,5500000.0,2,193000000.0,1,216000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,238000000.0,0,0.0,2,194500000.0,0,0.0,465,0.0,0,0.0,0,0.0,0,0.0,2,-3500000.0,23,4652173.91304,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,6666666.66667,0,0.0,0,0.0,3,1000000.0,3,1000000.0,2,10000000.0,2,18500000.0,20,0.0,23,0.0,0,0.0,-0.000279746303325,-0.000211901884557,-0.303659314776,-0.0176647095503,0.337772265547,-0.354242574535,0.0088642536432,0.309285295004,0.720335899891,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0696223375967,0.0532904178299,-8.55483524789e-05,0.00445893454566,-0.00467047664948,-0.00782826415272,0.00481479518808,-0.00264737262354,-0.00086487918463,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,4666666.66667,0,0.0,0,0.0,0,0.0,0,0.0,13,3923076.92308,0,0.0,16,8625000.0,0,0.0,0,0.0,3,4666666.66667,13,5692307.69231,1,186000000.0,2,207000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,305000000.0,0,0.0,1,186000000.0,0,0.0,490,0.0,0,0.0,0,0.0,0,0.0,2,3500000.0,26,3807692.30769,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,2,3000000.0,0,0.0,0,0.0,2,2500000.0,2,-500000.0,1,0.0,1,0.0,5,0.0,25,0.0,0,0.0,-7.84185774715e-06,-0.000333851583822,-0.716151381702,-0.0416210785164,0.796404310197,-0.740123593353,0.0208562964713,0.729230674177,0.632014507777,-25.0,-24.0384615385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00106254676744,-0.017782924368,-0.000627340764008,0.00484735893146,-0.00551732568825,-0.0128362556829,0.00793180835017,-0.00412431061183,-0.000633296255779,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,2,500000.0,0,0.0,0,0.0,0,0.0,0,0.0,12,1750000.0,0,0.0,15,5066666.66667,0,0.0,0,0.0,2,500000.0,12,1666666.66667,2,137000000.0,2,151000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,256500000.0,0,0.0,2,139000000.0,0,0.0,489,0.0,0,0.0,0,0.0,0,0.0,3,2000000.0,25,2680000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,3,1000000.0,0,0.0,0,0.0,3,-5000000.0,3,2333333.33333,2,4500000.0,2,4500000.0,6,0.0,24,0.0,0,0.0,-5.6194358097e-05,-0.000326660162663,-1.26698419962,-0.0736171603753,1.40885975903,-1.25542002379,0.0368686007185,1.29001742263,0.514072066012,-25.0,-25.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0129046779773,0.0828088434465,-0.00131590611298,9.47855495433e-05,0.00162940428643,-0.0189072025745,0.0104865596219,-0.00519456747828,-0.000316396801865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
0,0.0,0,0.0,0,0.0,0,0.0,3,4333333.33333,0,0.0,0,0.0,0,0.0,0,0.0,12,2833333.33333,0,0.0,14,3571428.57143,0,0.0,0,0.0,3,3333333.33333,12,3083333.33333,2,143000000.0,2,165000000.0,0,0.0,0,0.0,0,0.0,0,0.0,2,253500000.0,0,0.0,1,163000000.0,0,0.0,487,0.0,0,0.0,0,0.0,0,0.0,3,666666.666667,25,3360000.0,0,0.0,0,0.0,0,0.0,2,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,1,0.0,0,0.0,0,0.0,2,5500000.0,2,15500000.0,2,3000000.0,2,3000000.0,2,0.0,26,0.0,0,0.0,-0.000233262753584,-0.000404255951375,-1.81408281613,-0.105399404869,2.01716762776,-1.76722143631,0.0527701170112,1.84700400377,0.396928892275,-24.0,-24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.049484413253,-0.00416940845525,-0.0016102127987,-0.0076733599899,0.0126697921767,-0.0228497497947,0.0107756504222,-0.00513879781844,-0.000205060532087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
